"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"MASSAGE THERAPIST","32423","JOHN FRENCH LMT, INC","2005-04-12T00:00:00.000","1002 NW 23RD AVE","1002 NW 23RD AVE","GAINESVILLE","352-494-5552","JOHNFRENCHLMT@GMAIL.COM","JOHN FRENCH LMT, INC."
"BARBER/COSMETOLOGIST/NAIL TECH","45150","CANTO, EMILY","2020-09-01T00:00:00.000","6110 NW 1ST PL, STE D","3339 NW 54TH TER","GAINESVILLE","352-214-0447","EMILY.CANTO3@GMAIL.COM","EMILY  CANTO"
"PROFESSIONAL NOT OTHERWISE LICENSED","35139","COMMONWEALTH HOME HEALTH CARE, INC","2007-12-01T00:00:00.000","6312 NW 18TH DR, SUITE 100","6312 NW 18TH DR, SUITE 100","GAINESVILLE","434-797-2332","robert.wade@chhcgroup.com","COMMONWEALTH  HOME HEALTH CARE, INC"
"REFERENCE OUT OF BUSINESS","43508","MY BEAUTY SALON","2014-06-01T00:00:00.000","917 NW 13TH ST","821 NW 13TH ST, APT. 9","GAINESVILLE","352-216-9564","MARIBELLA2464@YAHOO.COM","PHISAIPUN-KLDADEK, SUVAPAP  RIVERA, MARIBEL"
"REFERENCE OUT OF BUSINESS","28282","BEVAL APARTMENTS","2002-10-01T00:00:00.000","2330 SW 35TH ST","GVL REAL EST MGT CO, INC, P O BOX 358778","GAINESVILLE","352-376-4939","GREMCO@GREMCO.COM","BEVAL APARTMENTS LTD"
"INSURANCE COMPANY OR BROKER","36561","MAPFRE INSURANCE COMPANY OF FL","2009-10-01T00:00:00.000","OUT OF STATE","211 MAIN ST","WEBSTER","508-949-4644","LVANDALE@MAPFREUSA.COM","MAPFRE INS CO OF FL"
"HOME HEALTH AGENCY","44140","MEDERI PRIVATE CARE, LLC","2019-10-01T00:00:00.000","2815 NW 13TH ST, SUITE 322","PO BOX 51266","LAFAYETTE","352-554-8023","LRA@LHCGROUP.COM","NATIONAL  HEALTH INDUSTRIES INC"
"APARTMENT OR CONDO RENTALS","34955","CAMDEN COURT APARTMENTS","2007-08-01T00:00:00.000","1142 SW 3RD AVE","321 SW 13TH ST","GAINESVILLE","352-376-6223","CLARSEN@TRIMARKPROPERTIES.COM","HERITAGE INVESTMENT  GROUP OF GAINESVILLE, LLC"
"HOME HEALTH AGENCY","35507","FAMILY LIFE CARE, INC","2008-06-12T00:00:00.000","4061 NW 43RD ST, STE 10","555 WELLS RD","ORANGE PARK","352-692-2899","SHARREN.FIELDS@FAMILYLIFECARE.COM","FAMILY LIFE CARE, INC"
"EXERCISE OR TRAINING STUDIO","40529","FITNESS PRO PERSONAL TRAINING, LLC","2013-09-30T00:00:00.000","3741 W UNIVERSITY AVE","3741 W UNIVERSITY AVE","GAINESVILLE","352-284-8114","jcraignaylor@gmail.com","FITNESS PRO PERSONAL TRAINING, LLC"
"REFERENCE OUT OF BUSINESS","25006","DHAIRYA, INC.","1999-04-15T00:00:00.000","1602 NE WALDO RD, STE. A","1602 NE WALDO RD, STE. A","GAINESVILLE","352-378-0983","AETINARINC@HOTMAIL.COM","DHAIRYA, INC."
"REFERENCE OUT OF BUSINESS","23948","LISTZWAN, JAMES L.","1998-02-20T00:00:00.000","4001 NEWBERRY RD, STE. B-1","4001   NEWBERRY RD, STE. B-1","GAINESVILLE","352-376-6330","LISTZWAN@AOL.COM","JAMES  LISTZWAN"
"EXTERIOR JANITORIAL AND CLEANING SERVICES","45226","FAITH LOVE N HOPE LLC","2021-05-21T00:00:00.000","5337 NE 24TH PL","5337 NE 24TH PL","GAINESVILLE","352-221-5210","FLHLLC352@GMAIL.COM","FAITH LOVE N HOPE LLC"
"RETAIL MERCHANT","44480","T-MOBILE SOUTH, LLC","2020-08-02T00:00:00.000","2 NW 16TH AVE","12920 SE 38TH ST","BELLEVUE","630-857-2106","US-TAXSALTTMOBILEBL@KPMG.COM","T-MOBILE  SOUTH, LLC"
"REFERENCE OUT OF BUSINESS","22922","ENTERPRISE RENT A CAR","1996-12-31T00:00:00.000","2600 N MAIN ST","11034   ATLANTIC BLVD","JACKSONVILLE","352-374-9916","SAMANTHA.M.ARNOLD@ERAC.COM","ANDY  TAYLOR"
"ELECTRONICS-COMPUTER PROGRAMMERS","29273","ATMOSPHERE APPS, INC","2001-02-01T00:00:00.000","747 SW 2ND AVE, STE 281","747 SW 2ND AVE, IMB 40","GAINESVILLE","352-213-1282","TPORTER@ATMOAPPS.COM","ATMOSPHERE APPS, INC"
"REFERENCE OUT OF BUSINESS","34421","GIGLIO, RAYMOND A","2007-02-19T00:00:00.000","2505 NW 55TH BLVD","2505 NW 55TH BLVD","GAINESVILLE","866-609-7991","RGIGLIO@UFRONLINE.COM","CORPORATION  UNITED FINANCIAL RESOURCES INC"
"REFERENCE OUT OF BUSINESS","42354","VALDEZ, MARCOS","2016-09-01T00:00:00.000","4117 SW 20TH AVE, APT. 16","4117 SW 20TH AVE, APT. 16","GAINESVILLE","561-460-4734","ELNENEONLINE@GMAIL.COM","MARCOS  VALDEZ"
"REFERENCE OUT OF BUSINESS","37869","NEW YORK NAILS & SPA","2009-10-14T00:00:00.000","3550 SW 34TH ST, SUITE C","3550 SW 34TH ST, SUITE C","GAINESVILLE","352-372-3303","LIZ.NGOC01@GMAIL.COM","KIM HANG THI  NGUYEN"
"REFERENCE OUT OF BUSINESS","35760","SKECHERS USA RETAIL, LLC","2008-08-28T00:00:00.000","6419 W NEWBERRY RD, H0006","228 MANHATTAN BEACH BLVD","MANHATTAN BCH","310-318-3100","SKECHERSALESTAX@US.GT.COM","SKECHERS  USA RETAIL, LLC"
"INSURANCE COMPANY OR BROKER","39188","UNITED SECURITY ASSURANCE","2009-10-01T00:00:00.000","OUT OF STATE","PO BOX 64477","SOUDERTON","215-723-3044",,"CORPORATION  UNITED SECURITY ASSURANCE COMPANY OF PENNSYLVANIA"
"SERVICE-OTHER","42989","COINSTAR ASSET HOLDINGS LLC","2017-05-12T00:00:00.000","5700 NW 34TH ST","330  120TH AVE NE","BELLEVUE","425-410-7713","KELLY.SHOMLER@COINSTAR.COM","COINSTAR  ASSET HOLDINGS LLC"
"RETAIL MERCHANT","40903","IMAGE STAR JEWELERS LLC","2014-04-24T00:00:00.000","6419 W NEWBERRY RD, KIOSK #23","7497 SW 81ST WAY","GAINESVILLE","352-682-1715","ARZOO.FAZAL@GMAIL.COM","IMAGE STAR JEWELERS LLC"
"ENGINEER","40904","COMPLETE STRUCTURAL CONSULTING INC","2013-11-01T00:00:00.000","603 NW 7TH AVE","603 NW 7TH AVE","GAINESVILLE","317-468-2145","ACCOUNTING@COMPLETESTRUCTURAL.COM","COMPLETE  STRUCTURAL CONSULTING INC"
"REFERENCE OUT OF BUSINESS","42034","HERRINGSHAW, JESSE A","2016-02-22T00:00:00.000","3415 NW 19TH PL","3415 NW 19TH PL","GAINESVILLE","813-335-3799",,"JESSE'S POOL CLEANING AND PRESSURE WASHING LLC"
"REFERENCE OUT OF BUSINESS","39952","ADRIAN'S AUTO SERVICE INC","2012-11-01T00:00:00.000","635 NW 13TH ST, SUITE B","6102 NW 28TH TER","GAINESVILLE","352-327-6146","ADRIANB1187@YAHOO.COM","ADRIAN'S AUTO SERVICE INC"
"RETAIL MERCHANT","34425","KRISHNA OF GAINESVILLE INC","2004-12-01T00:00:00.000","6815 NEWBERRY RD","6815 NEWBERRY RD","GAINESVILLE","352-745-6935","PRADIP_PATEL22@YAHOO.COM","KRISHNA  OF GAINESVILLE INC"
"REFERENCE OUT OF BUSINESS","40682","HUMPHREY, TARENA","2013-12-15T00:00:00.000","00319 NW 7TH AVE","00319 NW 7TH AVE","GAINESVILLE","803-446-1928","TARENA1.HUMPHREY@YAHOO.COM","TARENA  HUMPHREY"
"RESTAURANT","34735","CHIPOTLE MEXICAN GRILL OF COLORADO,  LLC","2006-09-29T00:00:00.000","3841 SW ARCHER RD, SUITE A","PO BOX 182566","COLUMBUS","352-371-9396","LICENSING@CHIPOTLE.COM","CHIPOLTE  MEXICAN GRILL OF COLORADO, LLC"
"NURSERY SCHOOL AND/OR CHILD DAYCARE","39360","PENA, DORIS N","2010-06-07T00:00:00.000","4138 NW 19TH ST","4138 NW 19TH ST","GAINESVILLE","352-375-1823","NELLYPENA0205@GMAIL.COM","DORIS  PENA"
"RETAIL MERCHANT","41620","DAVIS, LETRICIA L","2015-06-10T00:00:00.000","122 NE 21ST TER","122 NE 21ST TER","GAINESVILLE","352-256-5554","LJOHNSON8US@YAHOO.COM","LETRICIA  DAVIS"
"RETAIL MERCHANT WITH PHARMACY","42303","YAN ACUPUNCTURE & HERBS, LLC","2016-08-22T00:00:00.000","4210 NW 37TH PL, STE 200","4210 NW 37TH PL, STE 200","GAINESVILLE","352-872-5556","YANACUPUNCTURE@GMAIL.COM","YAN  ACUPUNCTURE & HERBS, LLC"
"REPAIRS NOT REQUIRING STATE LICENSE","44749","WATERS, BENJAMIN W. JR","2021-06-01T00:00:00.000","4859 NW 81ST AVE","4859 NW 81ST AVE","GAINESVILLE","352-215-6993","WATERSWOODWORK@GMAIL.COM","WATERS WOODWORKING, LLC"
"MENTAL HEALTH COUNSELOR","45174","DOORS OF OPPORTUNITY, LLC","2022-05-03T00:00:00.000","4041 NW 37TH PL, SUITE A","4041 NW 37TH PL, SUITE A","GAINESVILLE","352-281-9425","KATEENAJAMES@GMAIL.COM","DOORS  OF OPPORTUNITY, LLC"
"DENTIST","16975","JEFF R. MATILSKY, D.M.D., P.A.","1995-09-13T00:00:00.000","2251 NW 41ST ST, STE 40","2251 NW 41ST ST, STE 40","GAINESVILLE","352-376-4637","INFO@JEFFMATILSKYDMD.COM","JEFF R. MATILSKY, D.M.D., P.A."
"RETAIL MERCHANT","42698","MURLIDHAR INC","2017-04-01T00:00:00.000","809 N MAIN ST","809 N MAIN ST","GAINESVILLE","352-376-5895","SANJU_PHARMA143@YAHOO.COM","MURLIDHAR INC"
"REFERENCE OUT OF BUSINESS","42451","VARGAS, JASON","2016-10-13T00:00:00.000","MOBILE ONLY","2056 NW 55TH BLVD , APT C-7","GAINESVILLE","407-414-6588",,"WILLIAM  STONE"
"PHYSICIAN/SURGEON MD","43511","COMPASSIONATE MEDICAL ASSOCIATES LLC","2018-10-01T00:00:00.000","1131 NW 64TH TER, SUITE C","1639 VILLAGE SQUARE BLVD","TALLAHASSEE","850-906-5000","RAYV@MMTCFL.COM","COMPASSIONATE  MEDICAL ASSOCIATES LLC"
"REAL ESTATE BROKER","44634","LEIGHTMAN, ERIC","2021-01-01T00:00:00.000","1107 SW 2ND AVE","311 NE 1ST ST","GAINESVILLE","352-219-2879","ERIC.LEIGHTMAN@GMAIL.COM","UNIVERSITY  ASSOCIATION MANAGEMENT LLC"
"AUTO REPAIR GARAGE","42297","CALIBER COLLISION CENTERS","2016-08-15T00:00:00.000","1601 NW 55TH PL","2941 LAKE VISTA DRIVE","LEWISVILLE","352-338-3544","LICENSEANDPERMITS@CALIBERCOLLISION.COM","CALIBER  BODYWORKS OF FLORIDA INC"
"REFERENCE OUT OF BUSINESS","43934","ELECTRONIC COMPANY, THE","2019-06-25T00:00:00.000","501 NW 23RD AVE, STE B","501 NW 23RD AVE, STE B","GAINESVILLE","904-514-7373","SALAHSOLTON@HOTMAIL.COM","SALAH  ABBOND"
"PEDDLER","45227","MARTIN, VICTOR","2022-06-11T00:00:00.000","1018 NW 22ND TER","1018 NW 22ND TER","GAINESVILLE","352-519-2955",,"VICTOR  MARTIN"
"CONSULTANT","43946","THOMAS, MARK A","2019-07-02T00:00:00.000","2705 NW 50TH PL","2705 NW 50TH PL","GAINESVILLE","229-474-5853","MARK@EAGLESSPRING.COM","EAGLE'S  SPRING CONSULTING GROUP, LLC"
"REFERENCE OUT OF BUSINESS","35262","YANG, XUGUANG D.O.M.","2008-02-14T00:00:00.000","1135 NW 23RD AVE, STE M","1135 NW 23RD AVE, STE M","GAINESVILLE","352-328-9325","DRYANGACUPUNCTURE@GMAIL.COM","XUGUANG  YANG"
"RETAIL MERCHANT","19443","SANDY'S CONSIGNMENT BOUTIQUE INC","1995-09-28T00:00:00.000","4148 NW 13TH ST","1343   CHATAUGUA WAY","KEYSTONE HEIGHTS","352-372-1226","SANDMAIL101@YAHOO.COM","SANDY'S  CONSIGNMENT BOUTIQUE INC"
"ATTORNEY/LAWYER","42119","ADAM LEE LAW PLLC","2016-03-29T00:00:00.000","4735 NW 53RD AVE, STE B","4735 NW 53RD AVE, STE B","GAINESVILLE","352-373-5500","ADAM@ADAMLEELAW.COM","ADAM LEE LAW PLLC"
"NURSERY SCHOOL AND/OR CHILD DAYCARE","44986","RISING STAR EDUCATIONAL ACADEMY INC #1","2021-11-16T00:00:00.000","1938 NE WALDO RD","1938 NE WALDO RD","GAINESVILLE","352-384-3900","BONITA_LIGHTSEY@YAHOO.COM","RISING STAR  EDUCATIONAL ACADEMY INC #1"
"REFERENCE OUT OF BUSINESS","12719","CREATIVE WORKSHOP STORES, INC.","1986-06-24T00:00:00.000","2035 NW 13TH ST","P O BOX 5009","GAINESVILLE","352-376-7204","JERRY@CREATIVEWORKSHOP.NET","SUB CHAPTER S  CREATIVE WORKSHOP STORES, INC."
"PROFESSIONAL NOT OTHERWISE LICENSED","44589","SULLIVAN, JAMES K.","2020-12-01T00:00:00.000","545 NW 39TH RD","545 NW 39TH RD","GAINESVILLE","352-665-3885","djsully5@msn.com","PETROQUIP SERVICE, LLC"
"MANUFACTURING-NEON & MAGNETIC SIGNS","43177","GORDON WILMOT GROUP, INC., THE","2018-01-01T00:00:00.000","4615 NW 6TH ST, SUITE E","4615 NW 6TH ST, SUITE E","GAINESVILLE","352-379-5534","TOM@WGSSIGNS.COM","GORDON  WILMOT GROUP, INC., THE"
"REFERENCE OUT OF BUSINESS","40632","ORANGE AND BLUE STORE","2013-09-15T00:00:00.000","930 E UNIVERSITY AVE","930 E UNIVERSITY AVE","GAINESVILLE","352-264-0088","RAHMAN53@ATT.NET","JAHAN NOOR INC"
"REFERENCE OUT OF BUSINESS","21633","WILD IRIS BOOKS, INC.","1992-09-14T00:00:00.000","22 SE 5TH AVE, STE D","22 SE 5TH AVE, STE D","GAINESVILLE","352-375-7477","WILDIRISBOOKS@WILDIRISBOOKS.COM","CORPORATION  WILD IRIS BOOKS, INC."
"LIMOSINES WITH DRIVERS","42869","ELLIS, HENRY L","2017-08-04T00:00:00.000","2323 SW 35TH PL, #1-B","2323 SW 35TH PL, #1-B","GAINESVILLE","352-225-1740","E.SHUTTLESEV@GMAIL.COM","ELLIS SHUTTLE SERVICES, LLC"
"RETAIL MERCHANT WITH PHARMACY","44598","TRULIEVE","2021-01-13T00:00:00.000","1614 W UNIVERSITY AVE, 2ND FL","3494 MARTIN HURST ROAD","TALLAHASSEE","844-878-5438","LICENSING@TRULIEVE.COM","TRULIEVE, INC"
"USED CAR SALES","39112","LMN AUTO INC","2011-07-03T00:00:00.000","241 NE 39TH AVE","5731 NW 30TH TER","GAINESVILLE","352-872-5991","lmnautos@yahoo.com","LMN AUTO INC"
"INSURANCE AGENTS - 2 OR MORE PEOPLE","28774","CRANE, LEE","2002-07-04T00:00:00.000","4020 NEWBERRY RD, SUITE 400","4020   NEWBERRY RD, SUITE 400","GAINESVILLE","352-375-0500","BHYATT@LEECRANEINSURANCE.COM","LEE  CRANE INSURANCE AGENCY, INC"
"MANUFACTURING-SILK/CUT FLORAL ARRAN ONLY","40118","LITTLES, VALERIE J","2013-02-10T00:00:00.000","635 NE 19TH TER","635 NE 19TH TER","GAINESVILLE","352-792-2813","ENJOYVAL500MILLION@YAHOO.COM","ENJOY  SERVICES PROVIDERS, LLC"
"CATALOGUE OR MAIL ORDER SERVICE","45186","ICECREAM CONFETTI LLC","2019-05-27T00:00:00.000","2153 SE HAWTHORNE RD, STE 217","1809 NW 43RD ST","GAINESVILLE","813-253-0441","CREW@ICECREAMCONFETTI.COM","ICECREAM CONFETTI LLC"
"RETAIL MERCHANT","41129","HOBBY LOBBY STORES, INC. #607","2014-08-01T00:00:00.000","6111 W NEWBERRY RD, STE B","7707 SW 44TH ST","OKLAHOMA CITY","352-333-3990","TAX_JURISDICTIONMAIL@HOBBYLOBBY.COM","HOBBY LOBBY STORES, INC."
"BARBER/COSMETOLOGIST/NAIL TECH","38938","SCHLEISSING, KIMBERLY J","2011-05-03T00:00:00.000","2441 NW 43RD ST, #28","6207 NW 24TH LN","GAINESVILLE","352-246-5057","kschleissing@gmail.com","KIMBERLY  SCHLEISSING"
"REFERENCE OUT OF BUSINESS","41174","HOWLE, NICK L.","2014-08-28T00:00:00.000","3302 W UNIVERSITY AVE, SUITE A","11004 SW 138TH ST","ARCHER","352-224-5250","JUST.POUNDEDINTODUST.NICK11@GMAIL.COM","NICK L HOWLE"
"REFERENCE OUT OF BUSINESS","27038","SPARAINO, KATHLEEN","2001-01-01T00:00:00.000","3452 W UNIVERSITY AVE","3452 W UNIVERSITY AVE","GAINESVILLE","352-375-6978",,"KATHLEEN  SPARAINO"
"REAL ESTATE BROKER","41335","SHULTZ, DEBRA W","2011-06-10T00:00:00.000","4137 NW ALPINE DR","4137 NW ALPINE DR","GAINESVILLE","352-214-4994","SHULTZ.RDC@COX.NET","SHULTZ REALTY INC"
"BEAUTY PARLOR","24176","CREEKSIDE CLIPPERS","1998-05-28T00:00:00.000","3501 SW 2ND AVE, SUITE C","6702 NW 54TH DR","GAINESVILLE","352-375-7495","SMAGS7643@YAHOO.COM","M.P.M., INC."
"INTERIOR JANITORIAL AND CLEANING SERVICES","43802","WILLIAMS, LARRY B., SR","2019-04-01T00:00:00.000","2704 NW 21ST AVE","2704 NW 21ST AVE","GAINESVILLE","352-246-5986","LARRYBWMS1026@GMAIL.COM","LARRY  WILLIAMS, SR"
"REFERENCE OUT OF BUSINESS","42336","ALL IN ONE MEDICAL ASSOCIATES, LLC","2016-08-24T00:00:00.000","4140 NW 27TH LN, SUITE G","4140 NW 27TH LN, SUITE G","GAINESVILLE","352-451-0400",,"ALL IN ONE  MEDICAL ASSOCIATES, LLC"
"TAILOR","26883","JAJA CLOTHING, INC.","2001-03-23T00:00:00.000","2441 NW 43RD ST, UNITS 22 &23","2606 NW 138TH TER","GAINESVILLE","352-377-6255","yurong.tan@yahoo.com","JAJA CLOTHING, INC."
"OPTOMETRIST","40303","JOHNSON, ROBERT H.","2013-06-10T00:00:00.000","3720 NW 13TH ST, SUITE 12","3720 NW 13TH ST, SUITE 12","GAINESVILLE","352-332-8792","PBCAT@BELLSOUTH.NET","ROBERT  JOHNSON"
"ARCHITECT","21350","WARINNER, WM. EVERETT D/B/A AACHEN","1971-01-01T00:00:00.000","306 NE 5TH AVE","306 NE 5TH AVE","GAINESVILLE","352-514-2336","BILLWARINNER@GMAIL.COM","WILLIAM  WARINNER"
"PHYSICIAN/SURGEON MD","43623","PHYSICIAN COMPASSIONATE CARE, LLC","2018-10-01T00:00:00.000","3400 SW 34TH ST, STE A","2433 GULF TO BAY BLVD, STE 201","CLEARWATER","888-908-0143","INVOICE@DOCMJ.COM","PHYSICIAN  COMPASSIONATE CARE, LLC"
"BOOKKEEPING OR INCOME TAX SERVICE","44855","BREADWINNER FINANCIALS LLC","2021-09-01T00:00:00.000","3601 SW 2ND AVE, STE D","6815 W UNIVERSITY AVE, #11207","GAINESVILLE","352-554-5741","FCORENDA@YAHOO.COM","BREADWINNER FINANCIALS LLC"
"AUTO STORAGE OR PARKING LOT","41579","RLR INVESTMENTS, LLC","2014-12-01T00:00:00.000","1800 W UNIVERSITY AVE","600 GILLAM ROAD","WILMINGTON","937-382-1494","DAVID.HORTON@RLCARRIERS.COM","RLR INVESTMENTS, LLC"
"RETAIL MERCHANT","36115","HARBOR FREIGHT TOOLS #325","2008-12-12T00:00:00.000","2520 N MAIN ST","26677 AGOURA ROAD","CALABASAS","818-836-5001","LEGAL@HARBORFREIGHT.COM","HARBOR  FREIGHT TOOLS USA, INC."
"RESTAURANT","29210","MI APA' LATIN CAFE","2003-04-08T00:00:00.000","114 SW 34TH ST","114 SW 34TH ST","GAINESVILLE","352-376-7020","AMANDA@MIAPALATINCAFE.COM","PETER  YNIGO"
"REFERENCE OUT OF BUSINESS","28683","J.P. ENTERPRISES","2002-11-15T00:00:00.000","2014 NE 23RD AVE","PO BOX 98","ALACHUA","352-538-5484","JPENTERPRISE41@AOL.COM","JERRY  PEPPEL"
"REFERENCE OUT OF BUSINESS","44201","SPARTAN TOWING INCORPORATED","2019-11-01T00:00:00.000","2923 NE 20TH WAY","2923 NE 20TH WAY","GAINESVILLE","352-672-5161","SPARTANTOWTRUCK@GMAIL.COM","SPARTAN TOWING INCORPORATED"
"SERVICE-OTHER","44610","CENTURY 22 SOLUTIONS LLC","2020-06-01T00:00:00.000","747 SW 2ND AVE, #322","747 SW 2ND AVE, #322, IMB 45","GAINESVILLE","703-608-3747","wadams@c22corp.com","CENTURY 22 SOLUTIONS LLC"
"INSURANCE COMPANY OR BROKER","43911","AMERICAN PROPERTY INSURANCE COMPANY","2015-10-01T00:00:00.000","OUT OF STATE","4 INDUSTRIAL WAY W, STE 102","EATONTOWN","848-208-2000","MARK.HEID@API-NJ.COM","AMERICAN  PROPERTY INSURANCE COMPANY"
"RETAIL MERCHANT","41108","ROYAL JEWELERS","2014-08-01T00:00:00.000","6419 W NEWBERRY RD, STE E0003A","6419 W NEWBERRY RD, STE E0003A","GAINESVILLE","352-333-7925","NADIR352@YAHOO.COM","CORP  ROYAL K LLC"
"MENTAL HEALTH COUNSELOR","40342","DEBBI DYKES-HOWE, LMHC","2013-07-01T00:00:00.000","2114 NW 40TH TER, SUITE C4","2525 NW 21 AVENUE","GAINESVILLE","352-373-5115","dykesdebbi@gmail.com","DEBBI  DYKES-HOWE"
"USED CAR SALES","43791","AUTOGATOR, LLC","2019-04-01T00:00:00.000","4434 NW 13TH ST","4434 NW 13TH ST","GAINESVILLE","802-999-8205","MARCO@AUTOGATORUSA.COM","AUTOGATOR, LLC"
"CONTRACTOR-PAINTER/PAPERHANGER","43900","WILLIAMS, JAMES","2019-06-11T00:00:00.000","2510 NE 3RD PL","2510 NE 3RD PL","GAINESVILLE","352-281-8079","grhmknnth@yahoo.com","COVERED WELL PAINTING, LLC"
"BEAUTY PARLOR","35177","ARTISTIC CUTS","2008-01-08T00:00:00.000","3550 SW 34TH ST, STE L","5032 SW 81ST DR","GAINESVILLE","352-372-8331","sainguy@yahoo.com","SUONG  NGUYEN"
"REPAIRS NOT REQUIRING STATE LICENSE","33556","AGUILAR, DAVID S.","2006-04-01T00:00:00.000","5319 NW 34TH TER","5319 NW 34TH TER","GAINESVILLE","954-802-7991","DAVAGU50@HOTMAIL.COM","DAVID  AGUILAR"
"STORAGE WAREHOUSE OR LOT","39240","MAD TOWING INC","2011-09-20T00:00:00.000","3219 SW 40TH BLVD, STE C","3219 SW 40TH BLVD, STE D","GAINESVILLE","352-377-0425","GVILLESCOOTERS@GMAIL.COM","MAD TOWING INC"
"RETAIL MERCHANT","32666","HOUSE OF TIME, LLC","2005-08-01T00:00:00.000","712 NW 23RD AVE","712 NW 23RD AVE","GAINESVILLE","352-378-9323","CONTACT@HOUSEOFTIMEREPAIR.COM","HOUSE OF TIME, LLC"
"REFERENCE OUT OF BUSINESS","13248","DOWST, ROGER","1994-08-01T00:00:00.000","429 NW 10TH AVE","429 NW 10TH AVE","GAINESVILLE","352-378-7536","JONIDO59@AOL.COM","YOUR HOME REALTY INC"
"RESTAURANT","44745","SAILORMEN, INC","2021-06-25T00:00:00.000","5695 NW 23RD ST","9500 S DADELAND BLVD, STE 800","MIAMI","305-671-6431","JHENDLEY@SAILORMEN.COM","SAILORMEN,  INC"
"CATERER","41398","FABLES CATERING & SUCH, LLC","2015-01-07T00:00:00.000","307 SW 4TH AVE","219 SE 138TH AVE","MICANOPY","352-281-2392","FABLESCATERING@GMAIL.COM","FABLES CATERING & SUCH LLC"
"RETAIL MERCHANT WITH PHARMACY","36203","WALGREENS #12316","2009-06-02T00:00:00.000","3909 NW 13TH ST","PO BOX 901","DEERFIELD","352-327-9805","TAXLICENSERENEWALS@WALGREENS.COM","WALGREEN CO"
"PEDDLER","43610","WELLER, BRYAN","2018-11-01T00:00:00.000","MOBILE ONLY","5152 BOGGY CREEK RD, C4","ST. CLOUD","407-414-6588","STO643@YAHOO.COM","BRYAN  WELLER"
"REFERENCE OUT OF BUSINESS","42463","TIFFANY'S ENTERTAINERS LLC","2015-10-23T00:00:00.000","1219 NW 10TH AVE","1219 NW 10TH AVE","GAINESVILLE","352-631-9807","GMJF1105@GMAIL.COM","TIFFANY'S   ENTERTAINERS LLC"
"INSURANCE COMPANY OR BROKER","44797","VANTAPRO SPECIALTY INSURANCE COMPANY","2017-10-01T00:00:00.000","OUT OF STATE","199 WATER STREET","NEW YORK","646-794-0500",,"VANTAPRO  SPECIALTY INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","40775","MARKETING MUD, LLC","2013-03-16T00:00:00.000","1314 S MAIN ST","1314 S MAIN ST","GAINESVILLE","352-600-5050","ACCOUNTING@MARKETINGMUD.COM","MARKETING MUD, LLC"
"INSURANCE COMPANY OR BROKER","15041","HARTFORD LIFE & ACCIDENT INS CO.","1995-09-25T00:00:00.000","OUT OF STATE","ONE HARTFORD PLAZA","HARTFORD","860-547-9907","TAXSTATEUNIT@THEHARTFORD.COM","HARTFORD LIFE & ACCIDENT INS CO."
"REFERENCE OUT OF BUSINESS","41798","STIPPERT, JENNIFER / CARPENTER, MARIA","2015-10-01T00:00:00.000","4608 NW 42ND ST","PO BOX 358265","GAINESVILLE","813-842-1807","THEBETTERBEAUTYBOX@GMAIL.COM","CORP  THE BETTER BEAUTY BOX.COM, LLC"
"AUTO REPAIR GARAGE","11713","CHUCK BUSH AUTO REPAIR, INC.","1995-09-19T00:00:00.000","1011 SE 2ND AVE","1011 SE 2ND AVE","GAINESVILLE","352-372-0138","CHUCKBUSH313@YAHOO.COM","CHARLES  BUSH"
"REPAIRS NOT REQUIRING STATE LICENSE","44077","CUSTOM HOME & ROOF MAINTENANCE, LLC","2019-09-27T00:00:00.000","909 NW 6TH ST","PO BOX 357342","GAINESVILLE","352-213-2865","MIKELONDON71@GMAIL.COM","CUSTOM HOME &  ROOF MAINTENANCE, LLC"
"INSURANCE COMPANY OR BROKER","38556","CIGNA HEALTH & LIFE INSURANCE COMPANY","2010-10-01T00:00:00.000","OUT OF STATE","900 COTTAGE GROVE RD","HARTFORD","860-226-5298","MONICA.BARNES@CIGNA.COM","CIGNA HEALTH & LIFE INSURANCE COMPANY"
"REFERENCE OUT OF BUSINESS","40015","UNIVERSAL UNDERWRITERS LIFE INS CO","2012-10-01T00:00:00.000","OUT OF STATE","7045 COLLEGE BLVD","OVERLAND PARK",,,"UNIVERSAL UNDERWRITERS LIFE INS CO"
"INSURANCE COMPANY OR BROKER","44502","ACCENDO INSURANCE COMPANY","2020-10-01T00:00:00.000","OUT OF STATE","ONE CVS DRIVE","WOONSOCKET","401-770-8082","PAULA.BUCHANAN@CVSHEALTH.COM","ACCENDO INSURANCE COMPANY"
"INSURANCE COMPANY OR BROKER","43049","ATLANTIC SPECIALTY INSURANCE COMPANY","2013-10-01T00:00:00.000","OUT OF STATE","605 NORTH HIGHWAY 169, STE 800","PLYMOUTH","952-852-2431","JLARSON@INTACTINSURANCE.COM","ATLANTIC SPECIALTY  INSURANCE COMPANY"
"MANUFACTURER'S REPRESENTATIVE","39647","DSR TECHNOLOGIES INC","2012-05-08T00:00:00.000","203 SW 3RD AVE","8610 SW 61ST PL","GAINESVILLE","352-450-2307","NICOLE@DSRTECHNOLOGIES.COM","DSR  TECHNOLOGIES INC"
