"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Treasurer, Oregon State",Oregon Growth Account,Regular Meeting,06/11/2013 09:30:00 AM,06/11/2013 12:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Growth Account will hold a regular meeting at the time, date and location listed.  The meeting location is accessible to persons with disabilities.  A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Michelle Winegar at the Oregon State Treasurer's Office - Investment Division, 503-378-4111.  In Michelle's absence, other staff will assist with these requests.  The agenda may be accessed one week prior to the scheduled meeting on web site http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Growth-Account-(OGA).aspx#OGAMA or by calling the phone number mentioned above.",,Michelle Winegar,,michelle.winegar@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Growth-Account-(OGA).aspx,http://maps.google.com/maps?q=11410+Southwest+68th+Parkway%2c+Tigard%2c+OR+97223&hl=en&oq=11410+SW+68th+Parkway%2c+Tigard%2c+OR+97223&hnear=11410+SW+68th+Pkwy%2c+Tigard%2c+Oregon+97223&t=m&z=16,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,06/26/2013 09:00:00 AM,06/26/2013 12:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,http://maps.google.com/maps?q=11410+Southwest+68th+Parkway%2c+Tigard%2c+OR+97223&hl=en&oq=11410+SW+68th+Parkway%2c+Tigard%2c+OR+97223&hnear=11410+SW+68th+Pkwy%2c+Tigard%2c+Oregon+97223&t=m&z=16,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx#OICMin,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx#OICMin,,,,
"Treasurer, Oregon State",Oregon Short Term Fund (OSTF) Board Meeting,The OSTF Board will review and comment on various entities Investment Policies,07/09/2013 10:00:00 AM,07/09/2013 12:00:00 PM,Oregon State Treasury, Salem,OR,,,Heidi Rawe,503-378-4552,heidi.rawe@ost.state.or.us,,,,,,,,Please contact Heidi Rawe at 503-378-4552 for dial-in information,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,07/31/2013 09:00:00 AM,07/31/2013 01:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,http://maps.google.com/maps?q=11410+Southwest+68th+Parkway%2c+Tigard%2c+OR+97223&hl=en&oq=11410+SW+68th+Parkway%2c+Tigard%2c+OR+97223&hnear=11410+SW+68th+Pkwy%2c+Tigard%2c+Oregon+97223&t=m&z=16,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",Private Activity Bond Committee Meeting,Private Activity Bond Committee Meeting,08/13/2013 01:00:00 PM,,"350 Winter St NE, Suite 100", Salem,OR,,,Jennifer,,jennifer.bingham@ost.state.or.us,,,,,,,,,,,,,,
"Treasurer, Oregon State",Oregon Growth Account,Regular Meeting,09/05/2013 01:00:00 PM,09/05/2013 04:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Growth Account will hold a regular meeting at the time, date, and location listed. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made a least 48 hours before the meeting to Michelle Winegar at the Oregon State Treasurer's Office - Investment Division, 503-378-4111. In Michelle's absence, other staff will assist with these requests. The agenda may be accessed on web site http://www.oregon.gov/treasury/Divisions/Investment/Audio/OGA.09.05.2013.Agenda.pdf or by calling the phone number listed above.",,Michelle Winegar,503-378-4111,michelle.winegar@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Growth-Account-(OGA).aspx,"https://maps.google.com/maps?q=11410+Southwest+68th+Parkway,+Tigard,+OR+97223&hl=en&oq=11410+SW+68th+Parkway,+Tigard,+OR+97223&hnear=11410+SW+68th+Pkwy,+Tigard,+Oregon+97223&t=m&z=16",,Michelle Winegar,503-378-4111,michelle.winegar@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Audio/OGA.09.05.2013.Agenda.pdf,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,09/25/2013 09:00:00 AM,09/25/2013 01:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,http://maps.google.com/maps?q=11410+Southwest+68th+Parkway%2c+Tigard%2c+OR+97223&hl=en&oq=11410+SW+68th+Parkway%2c+Tigard%2c+OR+97223&hnear=11410+SW+68th+Pkwy%2c+Tigard%2c+Oregon+97223&t=m&z=16,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",Oregon Growth Account,Special Teleconference Meeting,09/27/2013 01:00:00 PM,09/27/2013 02:00:00 PM,"350 Winter St. NE, Suite 100, Columbia Conference Room", Salem,OR,"The Oregon Growth Account will hold a special teleconference meeting at the time, date, and location listed. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Martha Kellams at the Oregon State Treasurer's Office - Investment Division, 503-378-4111.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Growth-Account-(OGA).aspx,"https://maps.google.com/maps?q=350+Winer+ST+NE,+Suite+100+Salem+OR+97301-3896&hl=en&sll=37.0625,-95.677068&sspn=49.176833,45.527344&hnear=350+Winter+St+NE+%23100,+Salem,+Oregon+97301&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Documents/Special%20Meeting%20Notice%20and%20Agenda-OGA-092713.pdf,,,,
"Treasurer, Oregon State",Oregon Short Term Fund (OSTF) Board Meeting,The OSTF Board will review and comment on various entities Investment Policies,10/10/2013 10:00:00 AM,10/10/2013 12:00:00 PM,"Orrick, Herrington & Sutcliffe, LLP", Portland,OR,,,Heidi Rawe,503-378-4552,heidi.rawe@ost.state.or.us,,,,,,,,Please contact Heidi Rawe at 503-378-4552 for dial in information,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,10/30/2013 09:00:00 AM,10/30/2013 01:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,http://maps.google.com/maps?q=11410+Southwest+68th+Parkway%2c+Tigard%2c+OR+97223&hl=en&oq=11410+SW+68th+Parkway%2c+Tigard%2c+OR+97223&hnear=11410+SW+68th+Pkwy%2c+Tigard%2c+Oregon+97223&t=m&z=16,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,12/04/2013 09:00:00 AM,12/04/2013 01:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,http://maps.google.com/maps?q=11410+Southwest+68th+Parkway%2c+Tigard%2c+OR+97223&hl=en&oq=11410+SW+68th+Parkway%2c+Tigard%2c+OR+97223&hnear=11410+SW+68th+Pkwy%2c+Tigard%2c+Oregon+97223&t=m&z=16,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,,,,
"Treasurer, Oregon State",Oregon Growth Account,Regular Meeting,12/12/2013 01:00:00 PM,12/12/2013 04:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Growth Account wil hold a regular meeting at the time, date, and location listed. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Michelle Winegar at the Oregon State Treasurer's Office - Investment Division, 503-378-4111. In Michelle's absence, other staff will assist with these requests. The agenda may be accessed on web site http://www.oregon.gov/treasury/Divisions/Investment/Audio/OGA.09.05.2013.Agenda.pdf or by calling the phone number listed.",,Michelle Winegar,503-378-4111,michelle.winegar@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Growth-Account-(OGA).aspx#OGAMA,"https://maps.google.com/maps?q=11410+Southwest+68th+Parkway,+Tigard,+OR+97223&hl=en&oq=11410+SW+68th+Parkway,+Tigard,+OR+97223&hnear=11410+SW+68th+Pkwy,+Tigard,+Oregon+97223&t=m&z=16",,Michelle Winegar,503-378-4111,michelle.winegar@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Audio/OGA.09.05.2013.Agenda.pdf,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,01/06/2014 10:00:00 AM,01/06/2014 12:00:00 PM,"350 Winter St. NE, Suite 100", Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Treasurer, Oregon State",Oregon Short Term Fund (OSTF) Board Meeting,The OSTF Board will review and comment on varius entities Investment Policies,01/09/2014 10:00:00 AM,01/09/2014 12:00:00 PM,"Orrick, Herrington & Sutcliffe, LLP", Portland,OR,,,Heidi Rawe,503-378-4552,heidi.rawe@ost.state.or.us,,,,,,,,Please contact Heidi Rawe at 503-378-4552 for dial in information,,,,,,
"Treasurer, Oregon State",Oregon Investment Council,Regular Meeting,01/29/2014 09:00:00 AM,01/29/2014 12:00:00 PM,PERS Headquarters, Tigard,OR,"The Oregon Investment Council will hold a regular meeting at the listed date, time and location. Meeting end time is approximate. The meeting location is accessible to persons with disabilities. A request for an interpreter for the hearing impaired or for other accommodations for persons with disabilities should be made at least 48 hours before the meeting to Oregon State Treasury - Investment Division, Attention: Martha Kellams at 503-378-4111. In Martha's absence, other staff will assist with these requests. The agenda may be accessed on our website one week prior to the scheduled meeting.",,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx,"https://maps.google.com/maps?q=11410+Southwest+68th+Parkway,+Tigard,+OR+97223&hl=en&oq=11410+SW+68th+Parkway,+Tigard,+OR+97223&hnear=11410+SW+68th+Pkwy,+Tigard,+Oregon+97223&t=m&z=16",http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,Martha Kellams,503-378-4111,martha.kellams@ost.state.or.us,,,,http://www.oregon.gov/treasury/Divisions/Investment/Pages/Oregon-Investment-Council-(OIC).aspx#OICMin,,,,
"Treasurer, Oregon State",Municipal Debt Advisory Committee,Special Meeting,02/07/2014 03:00:00 PM,02/07/2014 04:00:00 PM,Teleconference (details below), Salem,OR,"Agenda is accessible on OST web site prior to the meeting.
Interested parties may participate via conference call using details below:
USA Toll-Free:  888-636-3807
PARTICIPANT CODE: 662435
 
",,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,,http://www.oregon.gov/treasury/Newsroom/Pages/Calendar.aspx,,,,,888-636-3807,662435,http://www.oregon.gov/treasury/Divisions/DebtManagement/LocalGov/Pages/MDAC.aspx,,,,
