"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Parks and Recreation, Oregon",Oregon Recreation Trails Advisory Council,Annual Business Meeting,02/02/2012 09:00:00 AM,,"OPRD Head Quarters, 725 Summer Street NE, Suite C", Salem,OR,"The Oregon Recreational Trails Advisory Council (ORTAC) will meet starting at 9 a.m. in a telephone conference Feb. 2, 2012 Oregon Parks and Recreation Department (OPRD) today announced. 

 

The annual business meeting will determine the council’s meeting locations and schedule. Agenda items also include scenic bikeway routes.

 

The State Legislature established the council in 1971 to advise OPRD and to promote non-motorized trail recreation and development in Oregon. The seven-member council includes volunteer representatives from each of Oregon’s five congressional districts. Members are appointed by the Oregon Parks and Recreation Commission.

 

A room in the OPRD headquarters office has been reserved for those who want to listen to the meeting. Interested parties should come to 725 Summer St. Suite C, room 147, Salem OR 97301.

",,Rocky Houston,503-986-0750,rocky.houston@state.or.us,,,,,,,,,,,,,,
"Parole & Post Prison Supervision, State Board of",Business meeting,monthly business meeting,03/27/2012 01:30:00 PM,03/27/2012 04:00:00 PM,2575 Center St NE. suite 157A, Salem,,,no,Jay Scroggin,503-945-0919,jay.d.scroggin@doc.state.or.us,,,,,,,,,,,,,,
"Pharmacy, State Board",Board Meeting,March 2012 Oregon Board of Pharmacy Strategic Planning Meeting,03/13/2012 09:00:00 AM,03/14/2012 03:00:00 PM,The Oregon Garden, Silverton,OR,"Meetings start at 9:00 each day.  3/13/12 - 9:00-4:00, 3/14/12 - 9:00-3:00.  Meeting is open to the public.  ",There will be no Open Forum at this meeting.,Karen MacLean,971-673-0001,Karen.S.MacLean@state.or.us,http://www.pharmacy.state.or.us/Pharmacy/Meetings.shtml,,,Loretta Glenn,971-673-0001,Loretta.Glenn@state.or.us,,,,,"879 Main St
Silverton, OR 97381
(44.997598253505, -122.794308685171)",18,9,2409
"Pharmacy, State Board",Board Meeting,February 2012 Oregon Board of Pharmacy Board Meeting,02/14/2012 08:30:00 AM,02/15/2012 04:30:00 PM,Portland State Office Building, Portland,OR,"Meetings start at 8:30 each day unless otherwise listed and end time is dependent on conclusion of Board business.  Day 1 is usually an all day Executive Session - PUBLIC MAY NOT ATTEND, pursuant to ORS 676.175, ORS 192.660 (1)(2)(f) (k).  Day 2 is open to the public.","Open Forum - at the completion of regular Board Business, any Board licensee or member of the public is invited to meet with the Board to discuss issues of interest (typically the last item of the meeting).",Karen MacLean,971-673-0001,Karen.S.MacLean@state.or.us,http://www.pharmacy.state.or.us/Pharmacy/Meetings.shtml,http://www.pharmacy.state.or.us/Pharmacy/psob.shtml,,Loretta Glenn,971-673-0001,Loretta.Glenn@state.or.us,,,,,"800 Oregon St
Portland, OR 97232
(45.528620932146, -122.658106363834)",43,22,2410
"Potato Commission, Oregon",Third Quarterly Commission Meeting,2012-2013 Budget Recommendations,03/09/2012 08:00:00 AM,03/09/2012 01:00:00 PM,Fairfield Inn, Lake Oswego,OR,Committee Reports and 2012-2013 Budget Recommendations,,Judy Schwartz,503-239-4763,judy@oregonspuds.com,,,,,,,,,,,,,,
"Processed Vegetable Commission, Oregon",Commission Meeting,Regular meeting of commission,03/08/2012 01:30:00 PM,03/08/2012 03:00:00 PM,3415 Commercial Street SE, Salem,OR,Regular meeting of commission.,yes,John McCulley,503 3707019,john@profadminserv.com,,,,,,,,,,,,,,
Psychiatric Security Review Board,Rulemaking Hearing,PSRB Conditional Release Plan Review of Tier Two Offenders,03/22/2012 10:00:00 AM,,"620 SW 5th Ave, 4th Floor Conference Room", Portland,OR,"Section 11a of SB 420 (Act) classifies individuals who have been found guilty except for insanity into tier-one offenders (i.e. Measure 11 offenders) and tier-two offenders (i.e. non-Measure 11 offenders).  The Act directs that tier-two offenders who are committed to the state hospital be placed under the jurisdiction of the Oregon Health Authority (OHA), effective January 1, 2012.  After OHA orders tier-two offenders to be placed on conditional release, their jurisdiction transfers to the PSRB pursuant to Section 1 of the Act.  Section 5 of the Act directs OHA to notify PSRB prior to conducting a conditional release hearing.  The Act also permits PSRB to provide OHA with conditions of release that PSRB determines are advisable.    

PSRB’s current rules do not describe a permanent process for PSRB to provide conditions for release to OHA as described in  Section 5 of the Act. PSRB must adopt OAR 859-70-0040 to create such  a process.  The adoption of 859-70-0040 creates a procedure for  PSRB to begin considering and providing to OHA conditions for the release of tier-two offenders when OHA notifies it under Section 5 of the Act.  The amendments to 859-030-0005 and 0010 are necessary in order to update the Board’s existing administrative rules to reflect its new responsibilities as noted above as well as housekeeping changes to reflect the Oregon Health Authority’s new name.
",,"Juliet Follansbee, J.D.",503-229-5596,juliet.follansbee@psrb.org,,,,same as above,,,,,,,,,,
Psychologists Examiners Board,Proposed Rulemaking Hearing,"OAR Chapter 858 Divisions 10, 20 & 30",03/30/2012 09:00:00 AM,,3218 Pringle Road SE, Salem,OR,Rule Caption: Modifies educational requirements for licensure and application procedures; adds licensure by endorsement; modifies investigation procedures.,The agency requests public comment on whether the options should be considered for achieving the ruleÛªs substantive goals while reducing negative economic impact of the rule on business.,Debra McHugh,(503) 373-1155,debra.mchugh@state.or.ur,http://www.obpe.state.or.us/OBPE/Headlines/OPBE_Perm_Rule_2-15-15.pdf,,,,,,,,,,,,,
Psychologists Examiners Board,Board Meeting (Public Session),Regular biennial Board meeting,03/30/2012 01:00:00 PM,,3218 Pringle Road SE, Salem,OR,,,Debra McHugh,(503) 373-1155,debra.mchugh@state.or.us,http://www.obpe.state.or.us,,,,,,,,,http://www.obpe.state.or.us/OBPE/Board_Meetings/OBPE_PS_Agenda_3-30-12.pdf,,,,
Public Defense Services Commission,Public Defense Services Commission Meeting,Regular Meeting,03/20/2012 10:00:00 AM,03/20/2012 03:00:00 PM,1175 Court Street NE (OPDS Office), Salem,OR,,,Laura Kepford,,laura.kepford@opds.state.or.us,,,,,,,,,,,,,,
Public Employees' Benefit Board,Board Meeting,regular public session,03/20/2012 11:00:00 AM,03/20/2012 03:45:00 PM,"PEBB/OEBB Board Room, 1225 Ferry St SE Ste B", Salem,OR,"The Board will meet in a public session to conduct Board business.

NOTE: Meeting start time may be delayed if adjacent Board Executive Session is extended.",Yes.,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,http://benefitboards.das.state.or.us/public_folder.html?folder=8,,,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,true,N/A,N/A,,,,,
Public Employees' Benefit Board,Operations Subcommittee,regular public session,03/12/2012 10:30:00 AM,03/12/2012 12:00:00 PM,"PEBB/OEBB Board Room, 1225 Ferry St SE, Ste B", Salem,OR,The Operations Subcommittee will meet in a public session to conduct its monthly review of PEBB operations.,Yes.,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,http://benefitboards.das.state.or.us/public_folder.html?folder=19,,,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,,,,,,,,
Public Employees' Benefit Board,Board Executive Session,closed executive meeting,03/20/2012 10:30:00 AM,03/20/2012 11:00:00 AM,"PEBB/OEBB Board Room, 1225 Ferry St SE, Ste B", Salem,OR,"The Board will meet in an executive session to discuss pending litigation and other items being reviewed by its legal counsel. Decisions will not be made during this meeting, which is convened pursuant to ORS 192.660(2)(f).

Representatives of the media, PEBB staff, and PEBB consultants can attend this executive session. Media representatives are specifically directed to not report on any of the deliberations during this session, except to state the general subject of the session as previously detailed.

NOTE: Meeting end time may extend beyond 11:00 a.m. if discussion merits a meeting continuance.","No, this executive session is closed to the public pursuant to ORS 192.660(2)(f).",ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,,,,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,,,,,,,,
Public Employees' Benefit Board,Board Meeting,Board Meeting,02/21/2012 10:30:00 AM,02/21/2012 04:30:00 PM,1225 Ferry St SE Ste B, Salem,OR,The Board will meet in a public session to conduct Board business.,Yes; please see agenda for allocated time.,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,http://benefitboards.das.state.or.us/public_folder.html?folder=8,,,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,,,,,,,,
Public Employees' Benefit Board,Operations Subcommittee Meeting,Operations Subcommittee Meeting,02/13/2012 03:30:00 PM,02/13/2012 05:00:00 PM,1225 Ferry St SE Ste B, Salem,OR,The Operations Subcommittee will meet in a public session to conduct its monthly review of PEBB operations.,Yes; please see agenda for allocated time.,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,http://benefitboards.das.state.or.us/public_folder.html?folder=19,,,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,,,,,,,,
Public Employees' Benefit Board,Health Engagement Model Joint-Labor Management Committee,HEM JLM Committee monthly meeting,03/21/2012 01:00:00 PM,03/21/2012 04:00:00 PM,"Portland State Office Building; 800 NE Oregon St. Room 918, Portland 97232", Portland,OR,"1:00-1:15 - Call to order
1:15-1:30 - Discussion of progress around HEM implementation and communications
1:30-1:45 - Public comment period
1:45-2:00 - PEBB Update
2:00-2:15 - Break
2:15-4:00 - Work session: Discussion of recommendations on HEM for 2013",Yes - 1:30-1:45 p.m.,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,http://www.oregon.gov/DAS/PEBB/WELLNESS/LMCom/Intro.shtml,,,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,
Public Employees' Benefit Board,Board Meeting,HEM Recommendations,02/16/2012 10:00:00 AM,02/16/2012 01:00:00 PM,1225 Ferry St SE Ste B, Salem,OR,The Board will meet in a public session to continue discussion of recommendations received from the HEM Joint Labor-Management Committee.,Oral and written public comments will be accepted at this meeting from 11:00-11:30 a.m.,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,http://benefitboards.das.state.or.us/public_folder.html?folder=8,,,ChÌ©rie Taylor,503-378-6296,cherie.m.taylor@state.or.us,,,,http://www.oregon.gov/DAS/PEBB/docs/boardattachments/20120216/BOARDAgenda20120216.pdf,,,,
Public Employees' Benefit Board,Health Engagement Model Joint-Labor Management Committee,Monthly HEM JLM Committee meeting,02/17/2012 01:00:00 PM,02/17/2012 04:00:00 PM,"AFSCME Salem Office, 1400 Tandem Avenue NE", Salem,OR,,,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,"1400 Tandem Avenue
Salem, OR
(44.974188901083, -123.01341950439)",22,11,2409
Public Safety Standards and Training Department,Private Security Oregon Administrative Rule Subcommittee Meeting,Review of Rule Changes,02/21/2012 03:00:00 PM,,"DPSST, 4190 Aumsville Hwy SE ", Salem,OR,,No,Teresa Plummer,503-378-2148,teresa.plummer@state.or.us,,,,,,,,,,,,,,
Public Safety Standards and Training Department,Corrections Policy Committee Meeting,Quarterly meeting of the Corrections Policy Committee,02/14/2012 01:30:00 PM,,Governor Victor G. Atiyeh Boardroom at the Department of Public Safety Standards and Training, Salem,OR,,no,Carolyn Kendrick,,carolyn.kendrick@state.or.us,,,,,,,,,,,,,,
Public Safety Standards and Training Department,Private Security Armed Subcommittee,Notice of Regular Meeting,02/27/2012 10:00:00 AM,,4190 Aumsville Highway SE, Salem,OR,"Agenda items:

1.	Sub-Committee Chair’s Report and Administrative Announcements
“This meeting is a public meeting, subject to the public meeting law and it will be recorded”
2.	Reduced Training for experienced officers
3.	Multiple tests for armed refresher
4.	Refresher test review
5.	DPSST Armed Instructor Orientation change
a.	Range Options
b.	Draft training schedule with more range time
6.	Next meeting:  March 26, 2012
",Yes,Mike James,503-378-6724,michael.james@or.state.us,,,,Mike James,503-378-6724,michael.james@or.state.us,,866-650-3044,919342,,,,,
Public Safety Standards and Training Department,Private Security Curriculum Subcommittee,Notice of Regular Meeting,02/28/2012 10:00:00 AM,,4190 Aumsville Highway SE, Salem,OR,"Agenda items:

1.	 Sub-Committee Chair’s Report and Administrative Announcements 
“This is a public meeting, subject to the public meeting law and it will be recorded”

2.	 Open discussion / work session – This will be a work session targeted at completing subjects listed on the Job Task Analysis (JTA) in support of the development of the new unarmed curriculum.  This work session is open to any certified private security professional that would like to participate and provide input.  
                                    
                        This session will focus on the following tasks:

•	Complete required documentation
•	Maintain dispatch and/or patrol log
•	Read and comprehend reports, logs, inspection forms, MSDS
•	Testify in court
•	Participate in training to maintain knowledge and skills
•	Meet and maintain minimum standards of professional appearance",yes,Mike James,503-378-6724,michael.james@or.state.us,,,,Mike James,503-378-6724,michael.james@for.state.us,,866-650-3044,919342,,,,,
Public Safety Standards and Training Department,Police Policy Committee Meeting,Quarterly meeting of the Police Policy Committee,02/16/2012 01:30:00 PM,,Governor Victor G. Atiyeh Boardroom at the Department of Public Safety Standards and Training, Salem,OR,,no,Carolyn Kendrick,,carolyn.kendrick@state.or.us,,,,,,,,,,,,,,
Public Safety Standards and Training Department,Private Security/Investigator Policy Committee Meeting,Quarterly Meeting,02/21/2012 01:30:00 PM,02/21/2012 05:00:00 PM,"DPSST, 4190 Aumsville Hwy SE ", Salem,OR,"AGENDA

1.	Chair’s Report and Administrative Announcements
“This is a public meeting, subject to the public meeting law and it will be digitally recorded.”

2.	Public Comment


3.	*CONSENT AGENDA (The following items to be ratified by one vote)

•	*Minutes 
Approve minutes from the November 15, 2011 meeting 

•	*William Wolfe PSID # 05871
Determine whether to approve a proposed civil penalty for acting as an Executive Manager while not licensed to do so; employing non-certified individuals to provide security services; providing security services while not certified to do so; and continued flagrant violation by providing security services after being notified of non-compliance.



•	*Robert Hughitt PSID # 30320
Determine whether to approve a proposed civil penalty for acting as an Executive Manager while not licensed to do so; employing non-certified individuals to provide security services; providing security services while not certified to do so; continued flagrant violation by providing security services after being notified of non-compliance.


4.	OAR 259-061-0018 – Proposed Rule
Linsay Hale

5.	Application Review and Approval of Private Security Unarmed Security Position on the Private Security/Investigator Policy Committee


6.	Application Review and Approval of Private Investigator Position on the Private Security/Investigator Policy Committee


7.	Subcommittee Reports
A.	Administrative Rule – Jeff Martin
B.	Accreditation – Judy Pongratz
C.	Curriculum – Judy Pongratz
D.	Armed – Paul Castleberry
E.	Alarm Monitor – Jim Essam
F.	Investigator – Art Smith/Phil Agrue
G.	Unarmed – Bill Geiger
H.	Moral Fitness – Ernie Loy


8.	Department Update 
Presented by DPSST Staff


9.	Next Private Security Policy Committee Meeting scheduled for May 15, 2012,  in Salem, Oregon. 


",Yes,Teresa Plummer,503-378-2148,teresa.plummer@state.or.us,,,,,,,,,,,,,,
Racing Commission,Commission Meeting,Monthly meeting of the Racing Commission,03/15/2012 01:30:00 PM,03/15/2012 03:00:00 PM,"Portland State Office Building, 800 NE Oregon St., Room 1A", Portland,OR,,"Yes, after the conclusion of agenda items",Nancy Artmann,(971) 673-0211,nancy.a.artmann@state.or.us,http://racing.oregon.gov/,,,Nancy Artmann,(971) 673-0211,nancy.a.artmann@state.or.us,,,,,,,,
Racing Commission,Commission Meeting,Monthly meeting of the Racing Commission,02/16/2012 01:30:00 PM,02/16/2012 03:00:00 PM,"Portland State Office Building, 800 NE Oregon St., Room 1A", Portland,OR,,"Yes, at the conclusion of agenda items",Nancy Artmann,(971) 673-0211,nancy.a.artmann@state.or.us,http://racing.oregon.gov/,,,Nancy Artmann,(971) 673-0211,nancy.a.artmann@state.or.us,,,,,,,,
"Raspberry and Blackberry Commission, Oregon",ORBC Budget Committee Meeting,ORBC Meeting,03/16/2012 09:00:00 AM,03/16/2012 10:00:00 AM,Langdon Farms Golf Club, Aurora,OR,,,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon",ORBC Promotion Committee Meeting,ORBC Meeting,03/15/2012 02:00:00 PM,03/15/2012 04:00:00 PM,GoTo Conference Call, Corvallis,OR,"Please join the promotion committee for the March meeting, scheduled for Thursday -  March 15th at 2pm.   

A public computer will be available at the Starbucks at 4437 Southeast 39th Avenue, Portland, OR.  

Please join this call to discuss the following topics:

Promotional additions to the 2011-2012 year (the current year)
2012-2013 new promotional project ideas - confirm projects and budgets
2012 Oregon Berry Festival Update
Promotion Update for March 16th full ORBC meeting

To join the meeting follow the instructions below.  

1.  Click on the following link to access the GoToMeeting.com site.

https://www4.gotomeeting.com/join/896785055

2.  Use your microphone and speakers (VoIP) - a headset is recommended. Or, call in using your telephone.

Dial +1 (805) 309-0011
Access Code: 896-785-055",,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,,,,
"Raspberry and Blackberry Commission, Oregon",ORBC Regular Commission Meeting,ORBC Meeting,03/16/2012 10:00:00 AM,03/16/2012 02:00:00 PM,Langdon Farms Golf Club, Aurora,OR,,,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,,,,
"Ryegrass Growers Seed Commission, Oregon",Ryegrass Commission Meeting,Regular scheduled commission meeting,02/21/2012 06:00:00 PM,02/21/2012 08:00:00 PM,Cascade Grill, Albany,OR,,,Jenny Woellmer,503-364-2944,jenny@ostlund.com,,,,,,,,,,,,,,
"Salmon Commission, Oregon",Commission Meeting,General meeting of the commission,02/28/2012 03:30:00 PM,02/28/2012 05:30:00 PM,Hallmark Resort (Salon Room) 744 SW Elizabeth Street, Newport,OR,2012 Commercial Salmon Season Discussion,Yes,Nancy Fitzpatrick,541-994-2647,nanjfitz@gmail.com,,,,,,,,,,,,,,
"Social Workers, Board of Licensed",Consumer Protection Committee Meeting,Feb. 2012 meeting,02/10/2012 09:00:00 AM,02/10/2012 11:00:00 AM,Morrow Crane Bldg - 1st fl. (basement), Salem,OR,,,Kristen Gerlicher,503.378.5735,oregon.blsw@state.or.us,,,,,,,,,,,,,,
"Social Workers, Board of Licensed",Monthly Board meeting,Board meeting by conference call,03/09/2012 12:00:00 PM,03/09/2012 01:00:00 PM,"2nd floor conference room, 3218 Pringle Rd. SE", Salem,OR,,,Kristen Gerlicher,503.378.5735,oregon.blsw@state.or.us,,,,,,,,,,,,,,
"Social Workers, Board of Licensed",Consumer Protection Committee,CPC meeting via conference call,03/15/2012 03:00:00 PM,03/15/2012 03:30:00 PM,"Morrow Crane Bldg, 3218 Pringle Rd SE, Salem, OR 97302", Salem,OR,"Beginning at 3:00 p.m. on Thursday, March 15, 2012, the Consumer Protection Committee (CPC) of the State Board of Licensed Social Workers will meet in Executive Session per ORS 192.660(2)(f)(h)(k) to consider information or records obtained as part of an investigation, conduct interviews, consult with legal counsel or consider advice of counsel, or otherwise consider information or records that are exempt by law from public inspection. 

Following Executive Session, the CPC may move into public session to vote on any necessary action.  

Members of the public may be present to observe the public portion of the meeting in the Office of the Executive Director.  The meeting location is accessible to people with disabilities.  A request for an interpreter for the hearing impaired or for other accommodations for a person with disabilities should be made at least 48 hours before the meeting to the Executive Director.",,Kristen Gerlicher,503.378.5735,kristen.gerlicher@state.or.us,,,,,,,,,,,,,,
"Social Workers, Board of Licensed",Board Meeting,Monthly meeting,02/10/2012 11:00:00 AM,02/10/2012 04:00:00 PM,"Morrow Crane Bldg - 3218 Pringle Rd. SE, Salem, OR 97302", Salem,OR,,,Kristen Gerlicher,503.378.5735,oregon.blsw@state.or.us,,,,,,,,,,,,,,
"Social Workers, Board of Licensed",Consumer Protection Committee Meeting,CPC meeting/executive session,03/03/2012 10:00:00 AM,03/03/2012 01:00:00 PM,"2nd fl. small conference room, 3218 Pringle Rd. SE", Salem,OR,,,Martin Pittioni,503.373.1163,oregon.blsw@state.or.us,,,,,,,,,,,,,,
"Speech-Language Pathology and Audiology, Oregon Board of Examiners for",February 2012 Board Meeting,Regular BSPA Meeting,02/10/2012 10:00:00 AM,02/10/2012 03:00:00 PM,"800 NE Oregon St, Conference Room 445", Portland,OR,"The Oregon Board of Examiners for Speech-Language Pathology and Audiology will convene on Friday, February 10, 2012, at 10:00AM for a regular meeting. The meeting will convene in Conference Room 445, on the 4th floor of the Portland State Office Building, 800 NE Oregon St, Portland OR 97232",Yes,Sandy Leybold,9716730220,sandy.leybold@state.or.us,,,,,9716730220,,,,,http://www.oregon.gov/BSPA/pdfs/2-10-12-agenda.pdf,,,,
"State Lands, Department of",404 Assumption Committee Meeting,Committee established to provide input into the 404 assumption process,03/01/2012 01:00:00 PM,03/01/2012 05:00:00 PM,"Room 201, State Lands Bldg. 775 Summer St NE, Suite 200", Salem,OR,,No,Eric Metz,503-986-5266,eric.metz@state.or.us,http://www.oregonstatelands.us/DSL/PERMITS/404_assumption.shtml,,,,,,,,,,,,,
"State Lands, Department of",Department of State Lands Public Workshop,Public workshop to discuss recent statutory changes and proposed rulemaking,03/20/2012 05:00:00 PM,03/20/2012 08:00:00 PM,"Port of Coos Bay-RV Park, 63402 Kingfisher Drive",Charleston,OR,"Staff from DSL's Land Management Division and the Wetlands and Waterways Conservation Division will be available to discuss: their respective programs, recent statutory changes and proposed rulemaking",,Chris Castelli,503-986-5262,chris.castelli@state.or.us,http://www.oregon.gov/DSL/rules_activity.shtml#div2,,,,,,,,,,,,,
"State Lands, Department of",Advisory Committee on Remediation & Restoration Admin Rules,A statewide advisory committee charged with developing rules governing access for environmental remediation and restoration on the beds and banks of state-owned waterways,02/17/2012 10:00:00 AM,02/17/2012 04:00:00 PM,Port of Portland Commission Room, Portland,OR,,Yes,Jim Paul,503-986-5279,jim.paul@state.or.us,http://www.oregonstatelands.us/DSL/NAV/rrac.shtml,http://www.portofportland.com/POP_Bldg.aspx,,,,,,,,,,,,
"State Lands, Department of",Oregon State Land Board,"The State Land Board consists of Governor John Kitzhaber, Secretary of State Kate Brown and State Treasurer Ted Wheeler. The Department of State Lands administers diverse natural and fiscal resources. Many of the resources generate revenue for the Common School Fund, such as state-owned rangelands and timberlands, waterway leases, estates for which no will or heirs exist, and unclaimed property.",02/14/2012 10:00:00 AM,02/14/2012 12:00:00 PM,Department of State Lands; 775 Summer St NE, Salem,OR,,"Yes, on action items only",Lorna Stafford,503-986-5224,lorna.stafford@state.or.us,http://www.oregonstatelands.us/DSL/SLB/index.shtml,,,,,,,,,,"775 Summer St
Salem, OR
(44.94524871818, -123.027008260253)",21,11,2409
"State Lands, Department of",Advisory Committee on Remediation and Restoration Admin Rules,A statewide advisory committee charged with developing rules governing access for environmental remediation and restoration on the beds and banks of state-owned waterways,03/29/2012 10:00:00 AM,03/29/2012 04:00:00 PM,"Portland State Office Bldg, Room 1A-80, 800 NE Oregon St", Portland,OR,,Yes,Jim Paul,503-986-5279,jim.paul@state.or.us,http://www.oregonstatelands.us/DSL/NAV/rrac.shtml,,,,,,,,,,,,,
"State Lands, Department of",South Slough NERR Management Commission Meeting,The Commission is responsible for the day-to-day operation and management of the Reserve including establishing operating policies and admnistrative rules for the operation of the Reserve.,03/15/2012 01:00:00 PM,03/15/2012 04:30:00 PM,"South Slough Interpretive Center, 61907 Seven Devils Road",Charleston,OR,,Yes,Robin Elledge,541-888-8270 x314,robin.elledge@state.or.us,http://www.oregonstatelands.us/DSL/SSNERR/management_commission.shtml,http://www.oregonstatelands.us/DSL/SSNERR/maps.shtml,,,,,,,,,,,,
"State Lands, Department of",404 Assumption Advisory Committee,Committee established to provide input into the 404 assumption process,01/31/2012 01:00:00 PM,01/31/2012 03:00:00 PM,"Dept. of State Lands, Mill Creek Rm, 775 Summer St NE", Salem,OR,,,Eric Metz,503-986-5266,eric.metz@state.or.us,http://oregonstatelands.us/DSL/PERMITS/404_assumption.shtml,,,,,,,,,,,,,
"Strawberry Commission, Oregon",OSC Budget Committee Meeting,OSC Meeting,03/20/2012 11:00:00 AM,03/20/2012 12:00:00 PM,Roths West, Salem,OR,This meeting has been Cancelled.,,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,,,,
"Strawberry Commission, Oregon",OSC Promotion Committee Meeting,OSC Meeting,03/20/2012 11:00:00 AM,03/20/2012 12:00:00 PM,Roths West, Salem,OR,The time for this meeting has changed to 11 am.,,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,,,,
"Strawberry Commission, Oregon",OSC Annual Growers Meeting,OSC Meeting,02/28/2012 08:30:00 AM,02/28/2012 02:00:00 PM,North Willamette Research & Extension Center, Aurora,OR,,,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,"North Willamette Research & Extension Center Aurora, OR
(45.229610000002, -122.755859999639)",18,9,2409
"Strawberry Commission, Oregon",OSC Regular Commission Meeting,OSC Meeting,03/20/2012 12:00:00 PM,03/20/2012 03:00:00 PM,Roths West, Salem,OR,,,Philip GÌ_tt,,philip@oregon-berries.com,,,,,,,,,,,,,,
"Sweet Cherry Commission, Oregon",February Meeting,Regular meeting,02/23/2012 10:00:00 AM,02/23/2012 02:00:00 PM,"Casa El Mirador, 1424 W. 2nd", The Dalles,OR,"Call To Order/Introductions Minutes of Previous Meeting
Financial Reports
Financial Statements – November, December and January
ODA Report – Kris Anderson Administrator’s Report Activity Report
Assessments & Collections Requests for Waiver of Penalty & Interest Review NCGIF Maraschino Promotion Activity for 2011
Chairman’s Report - Northwest Horticultural Council Report Research Committee Report
Discussion & Vote on Remainder of Research Projects OSU Research & Extension Report 
Old Business 
New Business 
Next Meeting – Date, Time & Location
Adjourn",,Dana Branson,541-386-5761,osweetcherry@gmail.com,,,,,,,,,,,,,,
"Tall Fescue Commission, Oregon",Tall Fescue Commission Meeting,Regular scheduled commission meeting,02/22/2012 11:00:00 AM,02/22/2012 01:00:00 PM,Cascade Grill, Albany,OR,,,Jenny Woellmer,503-364-2944,jenny@ostlund.com,,,,,,,,,,,,,,
Teacher Standards/Practices,Hearing for Proposed Rule Adoption or Amendment,Rule Hearing,03/22/2012 01:00:00 PM,03/22/2012 02:00:00 PM,"TSPC Conference Room at the TSPC Office at 250 Division St NE Salem, OR 97301", Salem,OR,,Yes,Melody Hanson,503-373-1260,melody.hanson@state.or.us,http://tspc.oregon.gov/support/news_item.asp?id=472,"http://www.google.com/search?hl=en&ei=5wGTSvCQGI2wswP-8pXLDw&sa=X&oi=spell&resnum=0&ct=result&cd=1&q=250+Division+st+ne,+salem+or&spell=1",,,,,,,,,,,,
Teacher Standards/Practices,February 2012 Commission Meeting,"The Teacher Standards and Practices Commission will meet February 2-3, 2012, at the Keizer Renaissance Inn, 5188 Wittenberg Lane, Keizer OR  97303 in their Ballroom.  ",02/02/2012 08:00:00 AM,02/03/2012 05:00:00 PM,"Keizer Renaissance Inn, 5188 Wittenberg Lane, Keizer OR  97303 in the Ballroom", Keizer,OR,,"Yes, sign up sheets will be provided.",Melody Hanson,,melody.hanson@state.or.us,http://www.tspc.state.or.us/comm_meetings.asp,,,,,,,,,http://www.tspc.state.or.us/comm_meetings.asp,,,,
Tourism Commission,Oregon Tourism Commission ,March Meeting,03/18/2012 01:00:00 PM,03/18/2012 03:00:00 PM,Red Lion Hotel on the River, Portland,OR,"Agenda:

CEO Evaluation Process, Reports, Updates and Discussion:
Rural Tourism Studio, VisaVue Update, Emerging Markets Update, Legislative Session Update",Yes,Sarah Watson,503.378.8847,sarah@traveloregon.com,,,,Sarah Watson,,,,,,,,,,
Tourism Commission,Oregon Tourism Commission Meeting,Public Meeting of the Oregon Tourism Commission,02/07/2012 09:00:00 AM,02/07/2012 12:00:00 PM,Holiday Inn Express - 204 West Marine Dr., Astoria,OR,"Agenda:

Adoption of Report from the RCMP Task Force
 
Proposed Budget Modification 

Public Hearing and Commission Action on Proposed Budget Modification 

Commission Reports and Updates 

Business-at-Large",Yes,Sarah Watson/Jenny Hill,503.378.8847,sarah@traveloregon.com,,,,,,,,,,,,,,
