"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Construction Contractors Board,CCB Board Meeting Rulemaking Hearing,Rulemaking Hearing,04/22/2014 11:00:00 AM,04/22/2014 11:30:00 AM,"West Salem Roths IGA Hospitality Center, 425 Glen Creek Rd", Salem,OR,"Housekeeping and Cite Reference Revisions:
812-003-0260 is amended to correct cite references to match 2013 legislative changes and to correct the term Home Energy Performance Score Contractor; the word “Score” was left out the rule when filed.

812-005-0250 is amended to correct cite references and to remove redundant language in 812-0250(3)(d).

812-002-0640, 812-003-0100, 812-003-0160, 812-003-0190, 812-003-0390, 812-005-0200, 812-005-0210, 812-020-0071, 812-022-0000, 812-022-0005, 812-022-0011, 812-022-0016, 812-022-0018, 812-022-0033, 812-022-0036, 812-022-0037, 812-022-0040, 812-022-0042, 812-022-0045, 812-022-0047, 812-032-0000, 812-032-0100, 812-032-0110, 812-032-0120, 812-032-0123, 812-032-0130, 812-032-0135, 812-032-0140 and 812-032-0150 are amended to correct cite references.
",Yes,Cathy Dixon,503-934-2185,catherine.a.dixon@state.or.us,http://www.oregon.gov/ccb/Pages/board.aspx,,,,,,,,,,,catherine.a.dixon@state.or.us,,,,,,
Construction Contractors Board,Special Board Meeting,Special Board Meeting,02/13/2014 03:00:00 PM,02/13/2014 04:00:00 PM,700 Summer St NE Ste 300 Conf Rm B, Salem,OR,Special Board Meeting,No,Cathy Dixon,503 934-2185,catherine.a.dixon@state.or.us,,,,,,,,,,,,catherine.a.dixon@state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/1h5VO7HQrj5AqQDosqaYGnJpSkC9PQJ6CQYwjTvM9YQ?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
Construction Contractors Board,Special Board Meeting,Special Board Meeting,02/13/2014 03:00:00 PM,02/13/2014 04:00:00 PM,700 Summer St NE Ste 300 Conf Rm B, Salem,OR,Special Board Meeting,No,Cathy Dixon,503 934-2185,catherine.a.dixon@state.or.us,,,,,,,,,,,http://ccbed.ccb.state.or.us/WebPDF/CCB/board/agenda.pdf,catherine.a.dixon@state.or.us,,,,,,
Construction Contractors Board,CCB Board Meeting,Board Meeting,01/28/2014 08:30:00 AM,01/28/2014 02:00:00 PM,"West Salem Roths IGA Hospitality Center, 425 Glen Creek Rd", Salem,OR,"CCB Board meeting, Appeal Committee and rulemaking hearing.",Yes,Cathy Dixon,503-934-2185,catherine.a.dixon@state.or.us,http://www.oregon.gov/ccb/Pages/board.aspx,,,,,,,,,,,catherine.a.dixon@state.or.us,,,,,,
Construction Contractors Board,CCB Board Meeting,Board Meeting,04/22/2014 10:30:00 AM,04/22/2014 04:00:00 PM,"West Salem Roths IGA Hospitality Center, 425 Glen Creek Rd", Salem,OR,CCB Board meeting and rulemaking hearing.,Yes,Cathy Dixon,503-934-2185,catherine.a.dixon@state.or.us,http://www.oregon.gov/ccb/Pages/board.aspx,,,,,,,,,,,catherine.a.dixon@state.or.us,,,,,,
Construction Contractors Board,CCB Board Meeting,Board Meeting,06/24/2014 08:30:00 AM,06/24/2014 12:00:00 PM,"West Salem Roths IGA Hospitality Center, 425 Glen Creek Rd", Salem,OR,CCB Board meeting and possible Appeal Committee meeting.,Yes,Cathy Dixon,503-934-2185,catherine.a.dixon@state.or.us,http://www.oregon.gov/ccb/Pages/board.aspx,,,,,,,,,,,catherine.a.dixon@state.or.us,,,,,,
Construction Contractors Board,CCB Rulemaking Hearing,Rule Hearing,06/24/2014 11:00:00 AM,06/24/2014 11:30:00 AM,"West Salem Roths IGA, Hospitatility Center, Oregon Room, 425 Glen Creek Rd", Salem,OR,"CCB rulemaking hearing.  A copy of the full text is on CCB’s (Construction Contractors Board) website at www.oregon.gov/CCB.   

Here is a link to the document.  
http://ccbed.ccb.state.or.us/New_Web/laws/new_rule_notices.htm 

 ",Yes,Cathy Dixon,503-934-2185,catherine.a.dixon@state.or.us,,,,,,,,,,,,catherine.a.dixon@state.or.us,,,,,,
Construction Contractors Board,Special Board Meeting,Special Board Meeting,06/03/2014 01:00:00 PM,06/03/2014 05:00:00 PM,700 Summer St NE Conf Rm B, Salem,OR,Special Board Meeting held at CCB offices.  Brainstorming. ,,Cathy Dixon,503-934-2185,catherine.a.dixon@state.or.us,,,,,,,,,,,,catherine.a.dixon@state.or.us,,,,,,
Council on Court Procedures,Council on Court Procedures Meeting,Council on Court Procedures Meeting,05/03/2014 09:30:00 AM,05/03/2014 12:30:00 PM,Oregon State Bar,Portland,OR,,Yes,ShariNilsson,503-768-6500,nilsson@lclark.edu,http://www.counciloncourtprocedures.org/Current_Biennium.htm,,,,,,,,,,,nilsson@lclark.edu,,,http://www.counciloncourtprocedures.org/Current_Biennium.htm,,,
"Criminal Justice Commission, Oregon",Public Safety Task Force,Public Safety Task Force,05/30/2014 12:00:00 PM,05/30/2014 02:00:00 PM,"Oregon State Capitol, HR-C, 900 Court Street NE", Salem,OR,,,Angie Allbee,,angela.allbee@oregon.gov,,,,,,,,,,,,,,,https://soundcloud.com/oregoncjc/public-safety-task-force-53014,,,
"Criminal Justice Commission, Oregon",Public Safety Task Force- Supervision Subcommittee,Supervision Subcommittee,06/26/2014 02:30:00 PM,06/26/2014 02:30:00 PM,"Marion County Sheriff's Office, 100 High Street NE", Salem,OR,,,Sara Zavala,503-588-5116,angela.allbee@oregon.gov,,,,,,,,,,,,angela.allbee@oregon.gov,,,,,,
Debt Policy Advisory Commission,SDPAC Meeting,Presentation of SDPAC Report,01/10/2014 09:00:00 AM,01/10/2014 11:00:00 AM,"State Capital, Room 167A", Salem,OR,,,Laura Lockwood-McCall,(503) 378-4930,dmd@ost.state.or.us,,,,,,,,,,,,jennifer.bingham@ost.state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/NHagBzOq1lWTnZT94yIJ3HxsIupesrpC65wJGH_8p5E?filename=application%2Fzip%3B+charset%3Dbinary,,,,,
Debt Policy Advisory Commission,SDPAC Meeting,Approval of SDPAC Report,01/17/2014 01:30:00 PM,01/17/2014 02:30:00 PM,"State Capital, Room 167A", Salem,OR,,,Laura Lockwood-McCall,(503) 378-4930,dmd@ost.state.or.us,,,,,,,,,,,,jennifer.bingham@ost.state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/EHXZ03tPY_1JVU2-OBRCtY8rUyg1_XeqIGJQIP70TVQ?filename=application%2Fzip%3B+charset%3Dbinary,,,,,
"DUII, Governors Advisory Committee on",Governor's Advisory Commitee on DUII Meeting,"The Governors Advisory Committee on DUII shall broadly represent the Legislative Assembly, public and private organizations involved in DUI countermeasures, victims of drunk drivers, and the general public."" ""...Heighten public awareness of the seriousness of the impaired driving problem. Persuade communities to attack the impaired driving problem in a more organized and systematic manner, including plans to eliminate bottlenecks in the arrest, trial and sentencing process that impair the effectiveness of many drunk driving laws. Generate public support for increased enforcement of state and local drunk-driving laws. Educate the public as to the dangers of driving while under the influence and its effects on life and property...""",04/04/2014 09:00:00 AM,04/04/2014 11:30:00 AM,4190 Aumsville Hwy. SE, Salem,OR,Monthly meeting. Agenda items include a report from the Transportation Safety Division and other liaison reports and a discussion about the 2014/2015 legislative sessions.,,Rachelle Nelson,,rachelle.l.nelson@odot.state.or.us,,,,,,,,,,,,rachelle.l.nelson@odot.state.or.us,,,,,,
"DUII, Governors Advisory Committee on",Governor's Advisory Committee on DUII Meeting,"The Governors Advisory Committee on DUII shall broadly represent the Legislative Assembly, public and private organizations involved in DUI countermeasures, victims of drunk drivers, and the general public."" ""...Heighten public awareness of the seriousness of the impaired driving problem. Persuade communities to attack the impaired driving problem in a more organized and systematic manner, including plans to eliminate bottlenecks in the arrest, trial and sentencing process that impair the effectiveness of many drunk driving laws. Generate public support for increased enforcement of state and local drunk-driving laws. Educate the public as to the dangers of driving while under the influence and its effects on life and property...""",05/02/2014 09:00:00 AM,05/02/2014 11:30:00 AM,4190 Aumsville Hwy. SE, Salem,OR,"Monthly meeting. Agenda items include a report from the Transportation Safety Division and other liaisons; discussion about the 2014/2015 legislative sessions, and the 2015 Oregon Traffic Safety Performance Plan impaired driving program pages.",,Rachelle Nelson,,rachelle.l.nelson@odot.state.or.us,,,,,,,,,,,,rachelle.l.nelson@odot.state.or.us,,,,,,
"DUII, Governors Advisory Committee on",Governor's Advisory Committee on DUII Meeting,"The Governors Advisory Committee on DUII shall broadly represent the Legislative Assembly, public and private organizations involved in DUI countermeasures, victims of drunk drivers, and the general public."" ""...Heighten public awareness of the seriousness of the impaired driving problem. Persuade communities to attack the impaired driving problem in a more organized and systematic manner, including plans to eliminate bottlenecks in the arrest, trial and sentencing process that impair the effectiveness of many drunk driving laws. Generate public support for increased enforcement of state and local drunk-driving laws. Educate the public as to the dangers of driving while under the influence and its effects on life and property...""",07/08/2016 09:00:00 AM,12/31/1899 12:00:00 PM,4190 Aumsville Hwy. SE, Salem,OR,"Monthly meeting. Agenda items include a report from the Transportation Safety Division and other liaisons; Strategic Plan update with a discussion on Legislative Advocacy; Transportation Safety Action Plan Policy Advisory Committee Update; Interim Legislative Workgroup on Ignition Interlock Devices; Guidelines Sub-Committee Update; and, Presentation on Marijuana Data   ",,Annette E. Earl,,annette.earl@odot.state.or.us,,,,,,,,,,,,rachelle.l.nelson@odot.state.or.us,,,http://www.oregon.gov/ODOT/TS/Pages/gac.aspx#GAC_on_DUII (http://www.oregon.gov/ODOT/TS/Pages/gac.aspx#GAC_on_DUII%20),,,
"Dungeness Crab Commission, Oregon",Public Meeting,Regular Meeting & Budget Prep Mtg.,04/17/2014 09:00:00 AM,04/17/2014 04:30:00 PM,Holiday Inn Express, Astoria,OR,"Regular commission meeting and preparation of the 2014-15 fiscal year budget. To be held in the River View #1 room at the Holiday Inn Express in Astoria, OR. The meeting location is accessible to persons with disabilities. Please make any requests for an interpreter for the hearing impaired or for other accommodations for persons with disabilities at least 48 hours before the meeting by contacting the ODCC office at 
(541) 267-5810.",,Shirley Williams,(541) 267-5810,officemanager@oregondungeness.org,,,,,,,,,,,,hugh@oregondungeness.org,,,,,,
"Dungeness Crab Commission, Oregon",Conference Call,ODCC/OSC Committee Meeting,03/27/2014 09:00:00 AM,03/27/2014 12:00:00 PM,964 Central Avenue, Coos Bay,OR,To discuss potential voluntary solutions/options for crab gear and salmon trolling interactions.,,Shirley Williams,541-267-5810,officemanager@oregondungeness.org,,,,,,,,,,,,hugh@oregondungeness.org,,,,,,
"Dungeness Crab Commission, Oregon",Special Meeting,Conference Call,06/03/2014 10:00:00 AM,06/03/2014 11:00:00 AM,964 Central Avenue, Coos Bay,OR,"Meeting to elect commission officers, discuss letter of support for OSU-Sea Grant safety research and product donation requests.",,Shirley Williams,541-267-5810,officemanager@oregondungeness.org,,,,,,,,,,,,hugh@oregondungeness.org,,,,,,
"Dungeness Crab Commission, Oregon",Public Meeting/Budget Hearing,2014-2015 Budget Hearing,05/28/2014 09:00:00 AM,05/28/2014 04:00:00 PM,Port of Charleston/R.V. Park Rec Room,Charleston,OR,"ODCC has scheduled a Public Meeting/Budget Hearing for Wednesday, May 28, 2014 at the Port of Charleston/R.V. Park Recreation Room, 63402 Kingfisher Lane in Charleston. The meeting location is accessible to persons with disabilities. Please make any requests for an interpreter for the hearing impaired or for other accommodations for persons with disabilities at least 48 hours before the meeting date by contacting the ODCC office at (541) 267-5810.",,Shirley Williams,(541) 267-5810,officemanager@oregondungeness.org,,,,,,,,,,,,hugh@oregondungeness.org,,,,,,
Economic Recovery Review Council,ERRC Meeting,ERRC Meeting,05/14/2014 09:00:00 AM,05/14/2014 11:00:00 AM,"775 Summer St NE, Salem; 2nd floor, Conference Room 201", Salem,OR,,Yes,Sierra Gardiner,503-986-0141,sierra.gardiner@state.or.us,,,,,,,,,,,http://www.oregon4biz.com/The-Oregon-Advantage/Sites/Industrial-Development/ERRC/2014meetings.php,carmen.l.spuhler@oregon.gov,,,,,,
Economic Recovery Review Council,ERRC Meeting,Council Meeting,03/27/2014 09:00:00 AM,03/27/2014 12:00:00 PM,"775 Summer St, NE, Salem; Conference Room 201", Salem,OR,,Yes,Sierra Gardiner,503-986-0141,sierra.gardiner@state.or.us,http://www.oregon4biz.com/The-Oregon-Advantage/Sites/Industrial-Development/ERRC/2014meetings.php,,,,,,,,,,http://www.oregon4biz.com/The-Oregon-Advantage/Sites/Industrial-Development/ERRC/2014meetings.php,carmen.l.spuhler@oregon.gov,,,,,,
Electronic Government Portal Advisory Board,March Board Meeting,E-Government Program prioritization criteria projects overview,03/12/2014 09:00:00 AM,03/12/2014 02:00:00 PM,"Department of Forestry, 2600 State St., Bldg. C",Salem,OR,"The Electronic Government Portal Advisory Board meeting provides advice to the Department of Administrative Services on the states Internet websites, applications and online services.",Yes,Wally Rogers,503-378-2973,wallace.b.rogers@oregon.gov,http://www.oregon.gov/EPAB/Pages/index.aspx,"http://maps.google.com/maps?saddr=530+Airport+Rd+SE,+Salem,+OR+97301&daddr=44.926041,-123.002109&hl=en&sll=44.926065,-123.002066&sspn=0.004254,0.004034&geocode=CZdgSXPRGQjbFfKErQIdBhyr-Ckv7h_YMf-_VDFR-i7WPbU1Bg%3B&t=h&mra=mift&mrsp",,,,,,,,,http://www.oregon.gov/epab/pages/agenda_minutes_handouts.aspx,jason.rood@oregon.gov,,,,,,
Employment Relations Board,Hearing,Hearing,04/28/2014 09:30:00 AM,04/29/2014 05:00:00 PM,"528 Cottage ST NE, Suite 400", Salem,OR,FR-002-13 / Horn v. SPEU and City of Salem,,Mary Barton,503-378-3295,Mary.J.barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Hearing,Hearing,04/21/2014 09:00:00 AM,04/21/2014 05:00:00 PM,Medford, Medford,OR,"CC-002-14 / Fire Battalion Chiefs v. City of Medford
CU-003-14 / IAFF v. City of Medford",,Mary Barton,503-378-3295,Mary.J.Barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Hearing,Hearing,05/28/2014 09:30:00 AM,05/28/2014 05:00:00 PM,Medford, Medford,OR,UP-001-14 / SEIU v. Jackson County,,mary barton,503-378-3295,mary.j.barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Tally,Tally,05/06/2014 09:30:00 AM,05/06/2014 12:00:00 PM,"528 Cottage St NE, Fourth Floor Conference Room", Salem,OR,"UC-011-13 / LIUNA, Local 483 v. City of Portland",,Linda Gregg,503-378-6471,linda.gregg@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Hearing,Hearing,05/05/2014 09:30:00 AM,05/12/2014 05:00:00 PM,"528 Cottage ST NE, Suite 400", Salem,OR,UP-042-13 and UP-051-13 / OSEA v. Beaverton School District,,Mary Barton,503-378-3295,mary.j.barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Oral Argument,Oral Argument,04/15/2014 09:00:00 AM,04/15/2014 09:45:00 AM,"528 Cottage ST NE, Suite 400", Salem,OR,"MA-010-13
Kristine Hume-Bustos v. State of Oregon, Oregon State Police",,april bathurst,503-378-3808,april.bathurst@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Hearing,Hearing,04/16/2014 09:00:00 AM,04/17/2014 05:00:00 PM,Hood River, Hood River,OR,"UP-054-13 / AFSCME 745, Local 1082 v. Hood River",,Mary Barton,503-378-3295,Mary.j.barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Hearing,Hearing,05/19/2014 09:30:00 AM,05/20/2014 05:00:00 PM,"528 Cottage ST NE, Suite 400", Salem,OR,"UP-053-13 / AEE v. State of Oregon, Parks and Recreation Department",,Mary Barton,503-378-3295,mary.j.barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Hearing,Hearing,06/03/2014 09:30:00 AM,06/06/2014 05:00:00 PM,Portland, Portland,OR,UP-004-14 Portland State University v. American Association of Univeristy Professors,,Mary Barton,503-378-3295,mary.j.barton@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
Employment Relations Board,Expedited Hearing,Expedited Hearing,04/22/2014 09:00:00 AM,04/22/2014 05:00:00 PM,"528 Cottage ST NE, Suite 400", Salem,OR,"---CANCELLED---
DC-022-13 / Employees of Central Oregon Intergovernmental Council v. Amalgamated Transit Union, Division 757",,abathurst,503-378-3808,april.bathurst@state.or.us,,,,,,,,,,,,april.bathurst@state.or.us,,,,,,
"Energy, Department of",Small Scale Energy Loan Program Rulemaking Advisory Committee,"The Oregon Department of Energy is starting a rulemaking to bolster the Small Scale Energy Loan Program Advisory Committee’s recruitment and appointment process, establish term limits, and create an Oregon State Treasurer representative ex-officio committee position.",01/09/2014 02:00:00 PM,01/09/2014 03:00:00 PM,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Elizabeth Ross,,elizabeth.ross@state.or.us,http://www.oregon.gov/energy/pages/rulemaking-selp.aspx,,,,,,,,,,,,,,,,,
"Energy, Department of",Home Energy Performance Score (HB 2801) Rulemaking Webinar,"At this webinar, the Oregon Department of Energy will describe its working strawman proposal for the home energy performance score system required under House Bill 2801. The one-hour webinar will consist of a half-hour presentation, followed by a half hour for questions from stakeholders.",02/06/2014 01:30:00 PM,02/06/2014 02:30:00 PM,"Oregon Department of Energy, 625 Marion St. NE",Salem,OR,,,Jess Kincaid,,jess.kincaid@state.or.us,http://www.oregon.gov/energy/pages/rulemaking-eps.aspx,,,,,,,,,,,,,,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the board.,01/13/2014 01:00:00 PM,01/14/2014 03:00:00 PM,Best Western Plus hotel,Hood River,OR,,,Ken Niles,,ken.niles@state.or.us,http://www.oregon.gov/energy/Pages/2014-01-OHCB.aspx,,,,,,,,,,,,,,,,,
"Ethics Commission, Oregon Government",Regularly Scheduled Meeting,February 2014 meeting,02/14/2014 09:00:00 AM,02/14/2014 01:00:00 PM,"3218 Pringle Rd SE, #220", Salem,OR,,No,Virginia Lutz,503-378-6803,virginia.lutz@state.or.us,,,,,,,,,,,http://www.oregon.gov/OGEC/docs/agendas/2014/AGENDA-14%2c%202-14.pdf,virginia.lutz@state.or.us,,,,,,
"Ethics Commission, Oregon Government",Regularly Scheduled Meeting,,06/27/2014 09:00:00 AM,06/27/2014 01:00:00 PM,"3218 Pringle Rd SE, #220", Salem,OR,,No,Virginia Lutz,503-378-6803,virginia.lutz@oregon.gov,,,,,,,,,,,http://www.oregon.gov/OGEC/docs/agendas/2014/AGENDA-14%2c%206-27.pdf,,,,"http://www.oregon.gov/OGEC/docs/minutes/2014%20Minutes/2014,%206-27%20%20Minutes.pdf",,,
"Ethics Commission, Oregon Government",Regularly Scheduled Meeting,January Meeting ,01/03/2014 09:00:00 AM,01/03/2014 03:00:00 PM,"3218 Pringle Rd SE, #220", Salem,OR,,,Virginia Lutz,503-378-6803,virginia.lutz@state.or.us,,,,,,,,,,,http://www.oregon.gov/ogec/docs/agendas/2014/agenda,virginia.lutz@state.or.us,https://data.oregon.gov/views/dvfy-gbe4/files/Ptd8g0YTKWh8b98UPE8kxaaHAUnZjPLUcchplbSDS0Q?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,
"Ethics Commission, Oregon Government",Regularly Scheduled Meeting,April 2014 meeting,04/04/2014 09:00:00 AM,04/04/2014 03:00:00 PM,"3218 Pringle Rd. SE, #220", Salem,OR,,No,Virginia Lutz,503-378-6803,virginia.lutz@state.or.us,,,,,,,,,,,http://www.oregon.gov/OGEC/docs/agendas/2014/AGENDA-14%2c%204-4.pdf,virginia.lutz@state.or.us,,,http://www.oregon.gov/OGEC/docs/minutes/2014%20Minutes/2014%2c%204-4%20Minutes.pdf,,,
"Ethics Commission, Oregon Government",Regularly Scheduled Meeting,,05/16/2014 09:00:00 AM,05/16/2014 01:00:00 PM,"3218 Pringle Rd SE, #220", Salem,OR,,No,Virginia Lutz,503-378-6803,virginia.lutz@oregon.gov,,,,,,,,,,,http://www.oregon.gov/OGEC/docs/agendas/2014/AGENDA-14%2c%205-16.pdf,,,,"http://www.oregon.gov/OGEC/docs/minutes/2014%20Minutes/2014,%205-16%20Minutes.pdf",,,
