"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Early Learning Council,Early Learning Council Community Forum,Community Forum,05/23/2012 06:30:00 PM,05/24/2012 08:30:00 PM,"Harney County Chamber Office,484 North Broadway Ave. ", Burns,,,,Seth Allen,,seth.allen@state.or.us,,,,Seth Allen,,seth.allen@state.or.us,,,,,,seth.allen@state.or.us,,,,,,
Early Learning Council,Community-Based Coordinate of Early Learning Services Characteristics Workgroup ,Meeting of Community-Based Coordinate of Early Learning Services Characteristics Workgroup ,10/04/2012 03:30:00 PM,10/04/2012 05:00:00 PM,"Veolia Water, Conference Room, 10350 SW Arrowhead Creek Lane,", Wilsonville,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,,,,
Early Learning Council,Early Learning Council,Meeting of the Early Learning Council,03/14/2012 12:00:00 PM,03/14/2012 04:00:00 PM,"Oregon State Capitol, HR C, 900 Court Street, NE, Salem, OR 97301", Salem,OR,,Yes,Seth Allen,503-378-8213,seth.allen@state.or.us,,,,Leslie Roth,503-986-6520,Leslie.Roth@state.or.us,,,,,,seth.allen@state.or.us,,,,,,
Early Learning Council,Oregon Health Policy Board/Early Learning Council,,11/04/2014 01:00:00 PM,11/04/2014 04:00:00 PM,"800 NE Oregon Street, Room IE",Portland,OR,"What: The Oregon Health Policy Board/Early Learning Council joint subcommittee to hold a meeting November 4 in Portland.

When: Tuesday, November 4, 2014 from 1:00 - 4:00 pm

Where: 800 NE Oregon Street, Room 1E, Portland, OR 97232

Agenda: 
-May Meeting Minutes
-""Review and Refresh"" Subcommittee Work
-Infant Mental Health: Building a 0-3 Policy Agenda
-Child and Family Well-being Screening Tool
-Reflections and 2015 Agenda Setting

Reasonable accommodations will be provided as needed for people requesting assistive hearing devices, sign language interpreters or large-print materials. Those needing accommodations: please call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.",No,Leslie A. Carver,971-673-2947,leslie.a.carver@dhsoha.state.or.us,,,,,,,,,1-888-808-6929,9364768,,,,,,,,
Early Learning Council,Early Learning Council ,Meeting of the Early Learning Council,04/11/2013 08:00:00 AM,04/11/2013 11:30:00 AM,"Oregon University System Board Room, 1800 SW 6th Ave., Suite 515 ", Portland,OR,,,Seth Allen,,seth.allen@state.or.us,,,,,,,,,,,,seth.allen@state.or.us,,,,,,
Early Learning Council,Oregon Health Policy Board/Early Learning Council Joint Subcommittee Mtng,,02/03/2015 01:00:00 PM,02/03/2015 04:00:00 PM,"Portland State Office Building, 800 NE Oregon Street, Room 1E", Portland,OR,"The Oregon Health Policy Board/Early Learning Council Joint Subcommittee will hold its next meeting on Tuesday, February 3 in Portland. The primary focus of this meeting will be to review the committee’s work to date and identify the next priorities for 2015. Public testimony will not be heard during the meeting.",No.,Leslie Carver,,leslie.a.carver@dhsoha.state.or.us,,,,,1-800-282-8096,,,,1-888-808-6929,9364768,,,,,,,,
Early Learning Council,Joint ELC/OHPB Subcommittee Meeting,,09/14/2015 09:00:00 AM,09/14/2015 12:00:00 PM,"Portland State Office Building, 800 NE Oregon Street",Portland,OR,"The Oregon Health Policy Board/Early Learning Council Joint Subcommittee will hold its next meeting on Monday, September 14 in Portland. The primary focus of this meeting will be to review the final report and recommendations from the Child and Family Well-being Measures Workgroup. Public testimony will not be heard during the meeting. ",No,Stephanie Jarem,,STEPHANIE.JAREM@dhsoha.state.or.us,,,,,,,,,1-888-808-6929,9364768,,,,,,,,
Early Learning Council,"Measuring Success Committee Meeting - September 6, 2017",,09/06/2017 01:00:00 PM,09/06/2017 03:00:00 PM,"OCDC, Training Room 2, 9140 Pioneer Ct, Suite E", Wilsonville,OR,,,Linda Jones,503-373-0004,linda.p.jones@state.or.us,,,,,,,true,,,,https://oregonearlylearning.com/meeting/meetingmeasuring-success-committee-september-6-2017/,,,,,,,
Early Learning Council,Healthy Families Oregon (HFO) Sub Committee (workgroup),Subcommittee (work group) of the Best Beginnings HFO Advisory ,09/14/2017 01:00:00 PM,09/14/2017 04:00:00 PM,"Children's Institute-1411 SW Morrison Street, Suite 205", Portland,OR,This work group will be reviewing Standards 6 - 12,,Linda P Jones,5033730004,linda.p.jones@state.or.us,,,,,,,,,1-712-832-8310,273586#,,,,,,,,
Early Learning Council,"Measuring Success Committee December 6, 2017 Meeting",,12/06/2017 01:00:00 PM,12/06/2017 03:00:00 PM,255 Capitol St NE - Public Service Building - 4th Floor - Room 430, Salem,OR,,,Linda Jones,5033730004,linda.p.jones@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/462409077,888-585-9008,719660767,,,,,,,,
Early Learning Council,"Measuring Success Committee September 7, 2016 Meeting",,09/07/2016 10:00:00 AM,09/07/2016 12:00:00 PM,3030 SW Moody Ave - Room MDY 250C & 250 D, Portland,OR,"Meeting goals: 
o Provide feedback on “Early Learning System is aligned, coordinated and family-centered” section of Key Early Learning System Policy, Research and Evaluation Questions 
o Review and finalize approach, guidelines and principles for incentive metrics for Hubs 
o Develop recommendation for the ELC for a composite incentive metric for Hubs 
",,Cassandra Ferder,,cassandra.l.ferder@ode.state.or.us,,,,,,,true,https://global.gotomeeting.com/join/616808653,,,,,,,,,,
Early Learning Council,Early Learning Council - October 2018 Meeting,October business meeting,10/30/2018 12:30:00 PM,10/30/2018 02:30:00 PM,"Oregon Garden Resort, Trillium Room", Silverton,OR,The Council will reconvene for Council business following their strategic planning retreat.,Yes,Alyssa Chatterjee,9717011535,alyssa.chatterjee@state.or.us,,,,,,,true,https://livestream.com/accounts/5476400/EarlyLearningCouncil,,,https://oregonearlylearning.com/meeting/early-learning-council-meeting-october-30-2018/,,,,,,,
Early Learning Council,"Best Beginnings - January 19, 2017 Meeting",,01/19/2017 01:00:00 PM,01/19/2017 04:00:00 PM,"9140 W Pioneer Court, Training Room 2", Wilsonville,OR,,yes,Linda Jones,503-373-0004,linda.p.jones@state.or.us,,,,,,,,,1-877-810-9415,917134,,,,,,,,
Early Learning Council,"Measuring Success Committee October 4, 2017 meeting",,10/04/2017 01:00:00 PM,10/04/2017 03:00:00 PM,"OCDC - 9140 SW Pioneer Ct, Suite E - Training Room 2", Wilsonville,OR,,,Sue Parrish,503-930-0473,sue.parrish@ode.state.or.us,,,,,,,true,https://global.gotomeeting.com/join/949140733 (https://global.gotomeeting.com/join/949140733%20),888-585-9008,719-660-767,,,,,,,,
Early Learning Council,Child Care and Education Committee Meeting,,11/09/2017 01:00:00 PM,11/09/2017 03:00:00 PM,Virtual Meeting,Salem,OR,"Join : https://zoom.us/j/412661763

Or Telephone&#65306;1 408 638 0968  
Meeting ID: 412 661 763
",Yes,Cassandra Ferder,,cassandra.l.ferder@state.or.us,,,,,,,,,,,,,,,https://oregonearlylearning.com/child-care-education,,,
Early Learning Council,"Equity Implementation Committee Meeting July 23, 2018","Equity Implementation Committee Meeting July 23, 2018",07/23/2018 09:30:00 AM,07/23/2018 11:45:00 AM,"Education Northwest, 101 SW Main St #500", Portland,OR,In-person meeting.  A GoToMeeting link will be provided prior to the meeting for those unable to attend in person.,Yes,Sharon Kraw,5033731044,sharon.kraw@ode.state.or.us,,,,,,,,,Will be posted on our website prior to the meeting,,,,,,https://oregonearlylearning.com/equity-implementation,,,
Early Learning Council,"Equity Implementation Committee Meeting April 17, 2018","Equity Implementation Committee Meeting April 17, 2018",04/17/2018 09:30:00 AM,04/17/2018 11:45:00 AM,"Education Northwest, 101 SW Main St #500", Portland,OR,GoToMeeting link and meeting materials will be posted on our website prior to the meeting.,Yes,Sharon Kraw ,,sharon.kraw@ode.state.or.us,,,,,,,,,,,,,,,https://oregonearlylearning.com/equity-implementation,,,
Early Learning Council,Early Learning Council June Meeting,,06/23/2016 09:00:00 AM,06/23/2016 01:30:00 PM,"Transformation Center Training Room, 421 SW Oak St, Suite 775", Portland,OR,,Yes,Alyssa Chatterjee,971-701-1535,alyssa.chatterjee@state.or.us,,,,,,,true,http://livestream.com/accounts/4436497/ODEVideo,,,https://oregonearlylearning.com/public-meetings/,,,,,,,
Early Learning Council,"Best Beginnings September 21, 2017 meeting",,09/21/2017 01:00:00 PM,09/21/2017 04:30:00 PM,"OCDC - 9140 W Pioneer Ct, Training Room 2", Wilsonville,OR,,yes,Linda P Jones,5033730004,linda.p.jones@state.or.us,,,,,,,,,1-877-810-9415,917134,,,,,,,,
Early Learning Council,Early Learning Council - November 2017 Meeting,,11/16/2017 09:00:00 AM,11/16/2017 03:30:00 PM,Sheraton Portland Airport Hotel - Room TBD 8235 NE Airport Way, Portland,OR,,Yes,Alyssa Chatterjee,971-701-1535,alyssa.chatterjee@state.or.us,,,https://oregonearlylearning.com/early-learning-council/meeting-calendar/?term=82,,,,true,https://livestream.com/accounts/5476400/EarlyLearningCouncil,,,,,,,,,,
Early Learning Council,Best Beginnings Committee Meeting,Best Beginnings Committee Meeting,02/15/2018 01:00:00 PM,02/15/2018 04:00:00 PM,"Oregon Child Development Coalition (OCDC), 9140 W Pioneer Court",Wilsonville,OR,,Yes,Linda Jones,,linda.p.jones@ode.state.or.us,,,,,,,,,1-877-810-9415,917134,,,,,,,,
Early Learning Council,Early Learning Council - Retreat Day 2,Strategic Planning Work Session,10/30/2018 09:00:00 AM,10/30/2018 12:00:00 PM,"Oregon Garden Resort, Lotus Room", Silverton,OR,Strategic planning work session focused on next steps for Early Learning Council and committee work.,No,Alyssa Chatterjee,9717011535,alyssa.chatterjee@state.or.us,,,,,,,,,,,,,,,,,,
Early Learning Council,Child Care & Education Committee - October Meeting,In-person,10/11/2018 12:00:00 PM,10/11/2018 03:00:00 PM,"700 Summer St NE, Ste 350", Salem,OR,Grand Ronde Room,,Crys Plattner,,Crystalyn.Plattner@ode.state.or.us,,,,,,,,,,,,,,,,,,
Early Learning Council,Child Care and Education Committee February 2018 Meeting,,02/08/2018 01:00:00 PM,02/08/2018 03:00:00 PM,Virtual Meeting, Salem,OR,Meeting materials and link will be posted on our website prior to the meeting.,Yes,Cassandra Ferder,,cassandra.l.ferder@state.or.us,,,,,,,,,Link will be posted on our website prior to the meeting.,,,,,,https://oregonearlylearning.com/child-care-education,,,
Early Learning Council,Early Learning Council - September 2018 Meeting,Strategic Planning Work Session,09/27/2018 09:00:00 AM,09/27/2018 03:30:00 PM,"700 Summer St NE, Ste 350", Salem,OR,,Yes,Alyssa Chatterjee,,alyssa.chatterjee@state.or.us,,,,,,,true,https://livestream.com/accounts/5476400/EarlyLearningCouncil,,,https://oregonearlylearning.com/meeting/meetingearly-learning-council-meetings-september-27-2018/,,,,,,,
Early Learning Council,Measuring Success September 2018 Meeting,,09/05/2018 01:00:00 PM,09/05/2018 03:00:00 PM,"Veteran Affairs Building - 700 Summer St NE, Suite 350 Salem, OR 97301",Salem,OR,,Yes,Shaire Santibanez,,shaire.santibanez@state.or.us,,,,,,,,https://global.gotomeeting.com/join/728610181,,,,,,,,,,
Early Learning Council,"Measuring Success Committee Meeting August 1, 2018",,08/01/2018 01:00:00 PM,08/01/2018 04:00:00 PM,"Veteran's Affairs Building 700 Summer St NE, Willamette Room (located on the 3rd floor)", Salem,OR,,Yes,Alyssa Chatterjee,,alyssa.chatterjee@state.or.us,,,,,,,,,,89037,,,,,,,,
Early Learning Council,Early Learning Council April Meeting,,04/28/2016 09:00:00 AM,04/28/2016 04:00:00 PM,"3030 SW Moody Ave, Suite 250 C&D", Portland,OR,,Yes,Alyssa Chatterjee,971-701-1535,alyssa.chatterjee@state.or.us,,,,,,,true,http://livestream.com/accounts/4436497/ODEVideo,,,https://oregonearlylearning.com/public-meetings/,,,,,,,
Early Learning Council,Child Care and Education Committee June 2018 Meeting,,06/20/2018 01:00:00 PM,06/20/2018 03:00:00 PM,Virtual Meeting, Salem,OR,Meeting materials and link will be posted on our website prior to the meeting.,,Crys Plattner,,crystalyn.plattner@state.or.us,,,,,,,,,Link will be posted on our website prior to the meeting,,,,,,https://oregonearlylearning.com/early-learning-council/early-learning-council-meeting-calendar/?term=87,,,
Early Learning Council,Early Learning Council - Best Beginnings Committee June Meeting,Virtual Meeting,06/13/2018 09:30:00 AM,06/13/2018 11:30:00 AM,Virtual Meeting,Salem,OR,,,Alyssa Chatterjee,9717011535,alyssa.chatterjee@state.or.us,,,,,,,true,https://zoom.us/j/455127870,+1 408 740 3766,455 127 870,https://oregonearlylearning.com/early-learning-council/early-learning-council-meeting-calendar/?term=86,,,,,,,
Early Learning Council,Measuring Success Committee May 2017 Meeting,,05/10/2017 01:00:00 PM,05/10/2017 04:00:00 PM,"9140 SW Pioneer Ct, Suite E", Wilsonville,OR,,,Linda Jones,,linda.p.jones@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/684186053,888-585-9008,719660767,,,,,https://oregonearlylearning.com/meeting/meetingmeasuring-success-committee-may-10-2017/,,,
Early Learning Council,Equity Implementation Committee September 2017 Meeting,,09/19/2017 09:30:00 AM,09/19/2017 11:45:00 AM,Education Northwest - 101 SW Main St - Suite 500 (fifth floor),Portland,OR,"A virtual link will be posted on our website one week prior to the meeting.

Lot in the basement of the building, enter on 2nd Ave, automated parking with a credit card.
Smart Park SW Jefferson St between 1st and 2nd Ave. Enter on Jefferson St.",Yes,Sharon Kraw,503-373-1044,sharon.kraw@ode.state.or.us,,,,,,,true,,Link will be posted on our website one week prior.,,,,,,https://oregonearlylearning.com/equity-implementation,,,
Early Learning Council,Measuring Success December Meeting,,12/05/2018 01:00:00 PM,12/05/2018 03:00:00 PM,"700 Summer St NE, Third Floor - Willamette Room",Salem,OR,,,Shaire Santibanez,503.983.1301,shaire.santibanez@state.or.us,,,,,,,,,,,https://oregonearlylearning.com/early-learning-council/early-learning-council-meeting-calendar/?term=89,,,,https://oregonearlylearning.com/early-learning-council/early-learning-council-meeting-calendar/?term=89,,,
Early Learning Council,Equity Implementation Committee November 2017 Meeting,,11/21/2017 09:30:00 AM,11/21/2017 11:45:00 AM,"Education Northwest, 101 SW Main St #500", Portland,OR,,Yes,Sharon Kraw,503-373-1044,sharon.kraw@state.or.us,,,,,,,,https://global.gotomeeting.com/join/277806181 (https://global.gotomeeting.com/join/277806181%20),1-877-309-2073,277-806-181,,,,,https://oregonearlylearning.com/equity-implementation,,,
Early Learning Council,"Best Beginnings Committee March 15, 2018 ",,03/15/2018 01:00:00 PM,03/15/2018 04:00:00 PM,(OCDC) Training Room 2 - 9140 W Pioneer Court, Wilsonville,OR,,yes,Linda Jones,503-373-0004,linda.p.jones@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/944128509,1 866 899 4679,944-128-509 ,,,,,,,,
Early Learning Council,"Best Beginnings September 8, 2016 Meeting",,09/08/2016 01:00:00 PM,09/08/2016 04:00:00 PM,"OCDC - 9140 W Pioneer Ct, Training Room 2", Wilsonville,OR,,Yes,Elisabeth Underwood,503.373.1650,Elisabeth.Underwood@ode.state.or.us,,,,,,,,,1-877-810-9415,code: 917134,,,,,,,,
Early Learning Council,Early Learning Council - Retreat Day 1,Strategic Planning Work Session,10/29/2018 09:00:00 AM,10/29/2018 04:00:00 PM,"Oregon Garden Resort, Lotus Room", Silverton,OR,The Council will review the latest version of the strategic plan and all incorporated feedback to prepare for 11/30 adoption. The day will consist of small group activities to help facilitate understanding and ownership of the plan.,No,Alyssa Chatterjee,9717011535,alyssa.chatterjee@state.or.us,,,,,,,,,,,https://oregonearlylearning.com/meeting/early-learning-council-retreat-october-29-2018/,,,,,,,
Early Learning Council,"Measuring Success Committee September 6, 2017",,09/06/2017 01:00:00 PM,09/06/2017 03:00:00 PM,"OCDC - 9140 W Pioneer Ct, Training Room 2", Wilsonville,OR,,,Linda P Jones,5033730004,linda.p.jones@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/980945773 (https://global.gotomeeting.com/join/980945773%20),1-888-585-9008,719-660-767,,,,,,,,
Early Learning Council,Equity Implementation Committee,,08/16/2016 09:00:00 AM,08/16/2016 11:00:00 AM,"421 SW Oak St, Suite 775", Portland,OR,,,Teresa Waite,503.947.1891,teresa.n.waite@ode.state.or.us,,,,,,,,,877-309-2070,845-188-021,https://oregonearlylearning.com/public-meetings/equity-implementation-committee/,,,,,,,
Early Learning Council,Measuring Success Committee December Meeting,,12/09/2016 10:00:00 AM,12/09/2016 12:00:00 PM,3030 SW Moody Ave - Room MDY 250C & 250 D, Portland,OR,"Agenda Items:
Finalize recommendations on Key Early Learning System Policy, Research and Evaluation Questions: Part II

Discussion of recommendations from Child & Family Well-being Measures Work-group

Presentation & discussion - results from survey-Hub Metrics

Identification on next steps",yes,Linda P Jones,5033730004,linda.p.jones@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/264556957,1 888-585-9008,719660767,,,,,,,,
Early Learning Council,Equity Implementation Committee,March meeting,03/21/2017 09:00:00 AM,03/21/2017 11:00:00 AM,E-Meeting, Salem,OR,"https://global.gotomeeting.com/join/826356533 

You can also dial in using your phone. 
United States (Toll Free): 1 866 899 4679 
United States: +1 (669) 224-3318 

Access Code: 826-356-533 
",,Lillian Green,,lillian.green@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/826356533 (https://global.gotomeeting.com/join/826356533%20),1 866 899 4679,826-356-533 ,https://oregonearlylearning.com/public-meetings/equity-implementation-committee/,,,,,,,
