"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Douglas ESD,Board of Directors Meeting,,01/15/2015 06:30:00 PM,01/15/2015 08:00:00 PM,1871 NE Stephens Street, Roseburg,OR,,,Heidi Larson,,heidi.larson@desd.k12.or.us,,,,,,,,,,,,,,,,,,,
"Medical Imaging, Board of",Regular Quarterly Meeting,Regular Quarterly Meeting of Board,01/16/2015 08:30:00 AM,01/16/2015 04:30:00 PM,"800 NE Oregon Street, Rm 1-D", Portland,OR,,"yes, at the end of the mtg",Ed Conlow,971-673-0216,ed.conlow@state.or.us,http://www.oregon.gov/obmi/Pages/index.aspx,,,Ed Conlow,971-673-0216,ed.conlow@state.or.us,,,,,,ed.conlow@state.or.us,,,http://www.oregon.gov/obmi/Pages/index.aspx,,,,
Chiropractic Examiners Board,OBCE Retreat and Regular Business Meeting,,01/16/2015 08:30:00 AM,01/17/2015 05:00:00 PM,"Salem Conference Center,  200 Commercial St SE", Salem,OR,,Yes (during regular business meeting),"Cass Skinner JD, Executive Director",503-373-1620,cass.skinner@oregon.gov,,,,,,,,,,,,,,,,,,,
Landscape Contractors Board,Board Meeting,,01/16/2015 08:30:00 AM,01/16/2015 04:00:00 PM,Keizer Civic Center, Keizer,OR,,Yes,Kim Gladwill-Rowley,503-967-6291 ext 223,kim.gladwill@lcb.state.or.us,,"https://www.google.com/maps/place/930+Chemawa+Rd+NE,+Keizer,+OR+97303/@44.9960949,-123.0204795,15z/data=!4m2!3m1!1s0x54bffe02d0b0419b:0x8291a1e1deb3627f?sa=X&ei=__hYVLfNBMGOiwLOyIG4Bg&ved=0CB0Q8gEwAA",,,,,,,,,,,,,http://www.oregon.gov/LCB/pages/index.aspx,,,,
Psychologists Examiners Board,Regular Board Meeting,Regular meeting of the Oregon Board of Psychologist Examiners,01/16/2015 09:00:00 AM,01/16/2015 05:00:00 PM,3218 Pringle Road SE,Salem,OR,Public session begins at 12:30 pm.,yes,LaRee Felton,503-373-1196,laree.felton@state.or.us,,http://www.oregon.gov/obpe/docs/DirectionsOBPE.pdf,http://www.oregon.gov/OBPE/Board_Meetings/CALENDAR.pdf,LaRee Felton,503-373-1196,laree.felton@state.or.us,,,,,http://www.oregon.gov/obpe/Board_Meetings/Public_Meeting_Notice_1-16-15.pdf,,,,,Public_Meeting_Notice_1-16-15.pdf (https://data.oregon.gov/views/gs36-7t8m/files/F2QNudN_8PDwHEAh6_0GM2FfDuffBuYDAJWY0ncqu3w?download=true&filename=Public_Meeting_Notice_1-16-15.pdf),,,
Sustainability Board,Regular Meeting,,01/16/2015 09:00:00 AM,01/16/2015 01:00:00 PM,"Business Oregon, World Trade Center", Portland,OR,,"Yes, Contact Coordinator",Keith Johnston,503-378-2414,keith.johnston@oregon.gov,,"https://maps.google.com/maps?biw=989&bih=558&q=world+trade+center+portland&bav=on.2,or.r_qf.&bvm=bv.77412846,d.cGU&sns=1&wrapid=tljp1413318109746022&um=1&ie=UTF-8&sa=X&ei=54U9VLvlCtCuogT1loHoCQ&sqi=2&ved=0CAYQ_AUoAQ&output=classic&dg=brw",,,,,,,,,,,,,http://www.oregon.gov/DAS/EAM/SUST/Pages/osb_home.aspx,,,,
Residential Facilities Advisory Committee; Long Term Care Advisory Committee;,Monthly Meeting,Monthly Meeting,01/16/2015 09:00:00 AM,01/16/2015 11:00:00 AM,"Office of the Long-Term Care Ombudsman  3855 Wolverine NE, Suite 6", Salem,OR,"This is the monthly meeting of the Residential Facilities Advisory Committee.  Everyone with an interest in the Long-Term Care Ombudsman Program, long-term care in general, advocacy for residents of facilities for people with developmental disabilities or mental health issues or the Oregon Public  Guardian and conservator program is welcome to attend. ",Members of the public are welcome to attend and participate via speaker phone but may not be invited to speak.,"Mary Ann Lebold, Office Manager",503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,"Mary Ann Lebold, Office Manager",503-378-6533,mary.ann.lebold@ltco.state.or.us,,,,,http://www.oregon.gov/LTCO/Pages/Residential-Facilities-Advisory-Committee-Agendas.aspx,,,,http://www.oregon.gov/LTCO/Pages/Residential-Facilities-Advisory-Committee-Minutes.aspx,,,,
"Women, Commission for",Regular Meeting,Regular Meeting,01/16/2015 12:00:00 PM,01/16/2015 03:00:00 PM,"800 NE Oregon St, Room 915, ZIP 97232", Portland,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/women/Pages/meetingsandevents.aspx,,,,
"Criminal Justice Commission, Oregon",Southwest Regional Implementation Council Meeting,Southwest Regional Implementation Council Meeting,01/16/2015 12:00:00 PM,01/16/2015 02:00:00 PM,"South Coast ESD District Building, 1350 Teakwood ", Coos Bay,OR,,,Angie Allbee,,angela.allbee@oregon.gov,,,,,,,,,,,,,,,,Southwest  RIC Agenda 1-16-15.pdf (https://data.oregon.gov/views/gs36-7t8m/files/v3ig_Sm7f1zCvoOQjv3zqbGaIxLW16ReuU6WcNCZT3I?download=true&filename=Southwest%20%20RIC%20Agenda%201-16-15.pdf),,,
Prescription Drug Monitoring Program Advisory Commission ,2015 First Quarter Meeting,PDMP Advisory Commission Meeting,01/16/2015 01:00:00 PM,01/16/2015 04:00:00 PM,PSOB Room 368, Portland,OR,,,Todd Beran,971-673-1105,todd.beran@state.or.us,http://www.orpdmp.com/advisory-board/,,,,,,,,,,http://www.orpdmp.com/agenda-and-minutes.html,todd.beran@state.or.us,,,http://www.orpdmp.com/agenda-and-minutes.html,,,,
Public Utility Commission,Special Public Meeting - approval of a letter regarding peak reliability,supporting comments by WIRAB about funding agreement for peak reliability,01/16/2015 01:30:00 PM,01/16/2015 02:00:00 PM,"3930 Fairview Industrial Drive SE, Commission Conference Room", Salem,OR,,,Becky Beier,503-378-6611,becky.beier@state.or.us,,,,,,,,,,,,,,,http://www.puc.state.or.us/meetings/pmemos/2015/011615/SPM%20Minutes%20approve%20letter%20on%20peak%20reliability%2001162015.pdf,,,,
Medical Assistance Program Administration,BRS Program Review Meeting,BRS Program Review Meeting #5,01/20/2015 09:30:00 AM,01/20/2015 11:30:00 AM,"4034 Fairview Industrial Drive SE, Salem", Salem,OR,"Oregon Department of Fish and Wildlife Headquarters – Commission Conference Room

",Yes,Lea Forsman,503-945-6492,lea.forsman@state.or.us,,,,,,,,,1-888-278-0254,5538767,"http://www.oregon.gov/oha/healthplan/MeetingDocs/BRS Comprehensive Review Agenda, 01-20-15.pdf (http://www.oregon.gov/oha/healthplan/MeetingDocs/BRS%20Comprehensive%20Review%20Agenda,%2001-20-15.pdf)",,,,http://www.oregon.gov/oha/healthplan/Pages/brs-review.aspx,,,,
Physical Therapist Licensing Board,Special Meeting,Special Board Telephone Meeting,01/20/2015 11:45:00 AM,01/20/2015 12:30:00 PM,"800 NE Oregon Street, Room 407", Portland,OR,,,Rick Sullivan,971.673.0201,rick.sullivan@state.or.us,,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Public hearing regarding proposed Health Care Acquired Infection Program rules,01/20/2015 01:30:00 PM,01/20/2015 12:00:00 AM,Portland State Office Building; 800 NE Oregon St. Room 1A, Portland,OR,"The Oregon Health Authority, Public Health Division is proposing to permanently amend rules in chapter 333, division 18 pertaining to health care acquired infection reporting and public disclosure.  The proposed amendment updates references and adds clarification to OAR 333-018-0110(9) regarding health care acquired process measures.  The proposal also adds two new health care facility types to the list of facilities under OAR 333-018-0127.",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/DiseasesConditions/CommunicableDisease/ReportingCommunicableDisease/Pages/rules.aspx.,,,,
"Geology and Mineral Industries, Oregon Department of",Calico TRT Water Resources Subcommittee Meeting,,01/20/2015 02:00:00 PM,01/20/2015 03:30:00 PM,"800 NE Oregon St., Suite 965", Portland,OR,"Telephone Conference Call
See agenda for instructions on how to register and monitor by phone.",no,ReNeea Lofton,(541) 967-2040,Reneea.Lofton@mlrr.OregonGeology.com,,,,ReNeea Lofton,(541) 967-2040,Reneea.Lofton@mlrr.OregonGeology.com,,,,,http://www.oregongeology.org/mlrr/noi/TRT-water-sub-agenda-1-20-15.pdf,,,,,,,,
Oregon Commission for the Blind,Rules Committee Meeting,Rules Committee Meeting,01/20/2015 03:30:00 PM,01/20/2015 05:00:00 PM,"OCB Office, 535 SE 12th Ave.", Portland,OR,Please see attached agenda.,"Yes, 3 minutes per person",Kathy Ewing,971-673-1575,kathy.ewing@state.or.us,,,,,,,,,404-443-6397,943611#,,,,,http://www.oregon.gov/blind/Pages/BEP-Audio-Files.aspx,01-20-15 Rules Committee Agenda.docx (https://data.oregon.gov/views/gs36-7t8m/files/ejhIR_G3NgZ3sUEJZyOuB3LE3ZQAJenAU9xQaopihTE?download=true&filename=01-20-15%20Rules%20Committee%20Agenda.docx),,,
High Desert ESD,Board of Directors Meeting,Monthly Board Meeting,01/20/2015 05:30:00 PM,01/20/2015 08:00:00 PM,145 SE Salmon Avenue, Redmond,OR,,Yes,Shelley Knutz,,shelley.knutz@hdesd.org,,,,,,,,,,,,shelley.knutz@hdesd.org,,,,,,,
Environmental Quality Dept.,The Air Toxics Science Advisory Committee,,01/21/2015 09:00:00 AM,01/21/2015 12:00:00 PM,"811 SW Sixth Avenue, 10th Floor Room EQC-A", Portland,OR,"The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. ",,Sue MacMillan,(503) 229-6458,macmillan.susan@deq.state.or.us,,,,,,,,,,,http://www.deq.state.or.us/aq/toxics/docs/012115agenda.pdf,,,,http://www.deq.state.or.us/aq/toxics/meeting.htm,,,,
Environmental Quality Dept.,Air Toxics Science Advisory Committee Meeting,,01/21/2015 09:00:00 AM,01/21/2015 12:00:00 PM,"DEQ Headquarters, 811 SW 6th Avenue", Portland,OR,,,Susan MacMillan,503-229-6458,macmillan.susan@deq.state.or.us,,,,,,,,,,,,,,,http://www.deq.state.or.us/aq/toxics/atsac.htm,,,,
Secretary of State,Minority Voting Materials Task Force Meeting,Review Final Report to the Legislature,01/21/2015 09:00:00 AM,01/21/2015 10:00:00 AM,900 Capitol St NE Room H470 - Phone Conference, Salem,OR,Phone Conference Dial In: 1-888-861-1255  Pin Code: 95730,,Candy Broucek,503-986-1518,candy.l.broucek@state.or.us,,,,,,,,,1-888-861-1255,95730,,,,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,01/21/2015 09:30:00 AM,01/21/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224",Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,,
"Trawl Commission, Oregon",Special Meeting,,01/21/2015 10:00:00 AM,01/21/2015 10:45:00 AM,Conference Call, Brookings,OR,"Items to discuss:
Sackton Shrimp Market report
contract for 2nd shrimp audit",,Kathy Hall,541-469-7830,kathy@ortrawl.org,,,,,,,,,,,,,,,,,,,
"Treasurer, Oregon State",Private Activity Bond Committee,Regular Meeting,01/21/2015 10:00:00 AM,01/21/2015 12:00:00 PM,"350 Winter Street NE, Suite 100, Columbia Room",Salem,OR,,,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,"https://www.google.com/maps/place/350+Winter+St+NE+%23100,+Salem,+OR+97301/@44.9410233,-123.0302858,17z/data=!3m1!4b1!4m2!3m1!1s0x54bfff118b9ab8bd:0xc3e1d1ce2e08cde4?hl=en",http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,Martha Kellams,503-378-4930,martha.kellams@ost.state.or.us,,,888-636-3807,662435,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,http://www.oregon.gov/treasury/Divisions/DebtManagement/Pages/Private-Activity-Bond-Committee.aspx,,,,
"Health Authority, Oregon",Administrative rulemaking hearing,Public hearing regarding proposed hospital satellite definition rule amendments,01/21/2015 11:00:00 AM,01/21/2015 12:00:00 AM,Portland State Office Building; 800 NE Oregon St. Room 1E, Portland,OR,"The Oregon Health Authority, Public Health Division, Health Care Regulation and Quality Improvement section is proposing to permanently amend administrative rules in chapter 333, divisions 500 and 525 relating to hospitals. Treating persons in psychiatric crisis continues to be an issue for hospitals, health systems and community-based organizations. The proposed ‘satellite’ definition change will allow a hospital or health system more flexibility to set up psychiatric emergency services in a more efficient and patient centered way and possibly reduce the number of psychiatric patients waiting for care in an emergency department. The overall goal is to provide an opportunity for improved care and prompt access to psychiatric emergency services and inpatient psychiatric care as needed. ",Yes,Brittany Sande,971-673-1291,brittany.a.sande@state.or.us,,,,,,,,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/proposedrules.aspx (http://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/proposedrules.aspx%20),,,,
"Strawberry Commission, Oregon",OSC Committees & Regular Meeting,OSC Meetings,01/21/2015 12:00:00 PM,01/21/2015 03:30:00 PM,Jake's Deli - 1208 SW Baker St., McMinnville,OR,"Promotion Committee 11:30 am
Research Committee 11:45 am
Regular Meeting Noon",,Philip Gutt,,berries@oregon-berries.com,,,,,,,,,,,,,,,,,,,
InterMountain ESD,IMESD Board Meeting,,01/21/2015 05:00:00 PM,01/21/2015 07:30:00 PM,InterMountain ESD, Pendleton,OR,,,Marla J. Royal,,marla.royal@imesd.k12.or.us,,,,,,,,,,,,,,,,IMESDAgenda_Jan21-15(media).pdf (https://data.oregon.gov/views/gs36-7t8m/files/73Cp7AW1uobeM2-QW39v1hHu5bD0_xy5DuFP3MFeBn8?download=true&filename=IMESDAgenda_Jan21-15(media).pdf),,,
"State Lands, Department of",Division 141-088 Public Hearing,Public Recreational Use of State-Owned Land,01/21/2015 05:00:00 PM,01/21/2015 07:00:00 PM,"Deschutes County Building, Barnes/Sawyer Room, 1300 NW Wall Street", Bend,OR,,Yes,"Christopher Castelli, Senior Policy Analyst",503-986-5280,chris.castelli@dsl.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/dsl/Pages/Rulemaking-Activity.aspx,,,,
Environmental Quality Dept.,Jordan Cove 401 water quality certification ,DEQ will host four information meetings in January on the Jordan Cove Energy Project 401 water quality certification.,01/21/2015 06:00:00 PM,01/21/2015 09:00:00 PM,"Oregon Institute of Technology, College Union Auditorium, 3201 Campus Dr.", Klamath Falls,OR,"The public is invited to ask questions about DEQ’s role in drafting a 401 water quality certification for the project.  Also in attendance will be the U.S. Army Corps of Engineers, and the Department of Land Conservation and Development.  Staff from all agencies will be available to answer process-related questions. ",401publiccomments@deq.state.or.us,Mary Camarata,541-687-7435,Camarata.mary@deq.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/deq/WR/Pages/jordancove.aspx,,,,
Clackamas ESD,Board of Directors,Regular Session,01/21/2015 06:30:00 PM,01/21/2015 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Southern Oregon ESD,Board of Directors Meeting,,01/21/2015 07:00:00 PM,01/21/2015 10:30:00 PM,101 North Grape Street, Medford,OR,,,Jessica Bach,541-776-8591,jessica_bach@soesd.k12.or.us,,,,,,,,,,,http://www.soesd.k12.or.us/Page.asp?NavID=1440,,,,,,,,
Columbia Gorge ESD,Board of Directors Meeting,Regular board meeting,01/21/2015 07:00:00 PM,01/21/2015 08:00:00 PM,1011 Eugene Street, Hood River,OR,Regular monthly meeting,Yes,Mary Bowen,541-506-2240,mbowen@cgesd.k12.or.us,,,,Mary Bowen,541-506-2240,mbowen@cgesd.k12.or.us,,,,,http://www.cgesd.k12.or.us/cms/lib07/OR01915656/Centricity/Domain/13/January%20Agenda.pdf,,,,http://www.cgesd.k12.or.us/cms/lib07/OR01915656/Centricity/Domain/13/January%202015%20Minutes.pdf,January Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/Pg34J-5SE3jJH-1xruj2QYcHDahYloA45ivDPsn4ShI?download=true&filename=January%20Agenda.pdf),,,
Broadband Advisory Council,Broadband Advisory Council Meeting,,01/22/2015 09:15:00 AM,01/22/2015 12:15:00 PM,"Local Government Center, 1201 Court St NE",Salem,OR,,Yes,Chris Tamarin,503-508-0178,christopher.tamarin@oregon.gov,,,,,,,,,,,http://www.orinfrastructure.org/Infrastructure-Programs/Telecommunications/OBAC/2015meetings.php,,,,http://www.orinfrastructure.org/Infrastructure-Programs/Telecommunications/OBAC/2015meetings.php,,,,
"Library, Oregon State",Oregon State Library Government Research Services Advisory Council Meeting,Advisory Council Meeting,01/22/2015 10:00:00 AM,01/22/2015 12:00:00 PM,"Oregon State Library, 250 Winter Street NE, Room 103",Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/osl/GRES/Pages/meetings.aspx,,,,
Public Defense Services Commission,Public Defense Services Commission Meeting,Commission Meeting,01/22/2015 10:00:00 AM,01/22/2015 02:00:00 PM,OPDS Office,Salem,OR,,,Laura Al Omrani,503-378-2516,laura.a.alomrani@opds.state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/OPDS/pages/pdscagendas.aspx,,,,
"Liquor Control Commission, Oregon",Marijuana Listening Sessions,,01/22/2015 11:30:00 AM,01/22/2015 01:30:00 PM,"Baker City Armory, 1640 Campbell Street", Baker City,OR,The OLCC is committed to a robust and transparent public process as the agency implements the recreational marijuana law passed by voters in November.,yes,Karynn Fish,503-872-6366,marijuana@oregon.gov,,,,,,,,,,,,,,,,,,,
"Criminal Justice Commission, Oregon",Metro Regional Implementation Council Meeting,Metro Regional Implementation Council Meeting,01/22/2015 12:00:00 PM,01/22/2015 02:00:00 PM,"Multnomah Building, 2nd Floor, Room 201, 501 SE Hawthorne Blvd", Portland,OR,,,Angie Allbee,,angela.allbee@oregon.gov,,,,,,,,,,,,,,,,Metro RIC Agenda 1-22-15.pdf (https://data.oregon.gov/views/gs36-7t8m/files/NVsG5xsjs_k7rGeLV3Aa8pRIlvSbKOqWd4dIRafYVN8?download=true&filename=Metro%20RIC%20Agenda%201-22-15.pdf),,,
Travel Information Council,Quarterly Meeting,,01/22/2015 01:00:00 PM,01/22/2015 05:00:00 PM,TBD, Tillamook,OR,,Yes,Jenn Smith,,jenns@oregonte.com,,,,,,,,,,,,,,,http://ortravelexperience.com/wp-content/uploads/2011/11/January-22-2015-Minutes.pdf,,,,
Oregon State Police Gaming Division,Proposed Rule Making Hearing,Public Meeting of the Oregon State Athletic Commission,01/22/2015 01:00:00 PM,01/22/2015 02:00:00 PM,"Oregon State Police Academy, 4190 Aumsville Hwy SE", Salem,OR,,YES,Trista Robischon,503-378-8739,osac@state.or.us,,,,Trista Robischon,503-378-8739,osac@state.or.us,,,888-808-6929,6902410,,,,,,Web_Content_012215.pdf (https://data.oregon.gov/views/gs36-7t8m/files/Dxl5vWiy6dydmQ-Q9Cer2Fa3BLKL5J_I35bMRIiRoZ4?download=true&filename=Web_Content_012215.pdf),,,
"Library, Oregon State","Oregon State Library Executive Committee Meeting, January 22, 2015",Updates and Agenda Setting,01/22/2015 04:00:00 PM,01/22/2015 05:00:00 PM,"Oregon State Library, 250 Winter Street NE, Room 205",Salem,OR,,,Jessica Rondema,503-378-2464,jessica.rondema@state.or.us,,,,,,,,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,http://www.oregon.gov/osl/Pages/2bdinfo.aspx,,,,
