Number,Fraction,Prefix,Name,Suffix,Month,Day,Year,Res_Non,Type,SF_MF,Dwelling Units Gained or Lost,Permit Value,How Far East,How Far North,Permit Number,Structure Class,Class Description,Subdivision,Project Description,County,Council District,School District,PIN,Parcel,Applicant Name,Applicant Representative,Owner Name,Legal Description,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
10704,,NE,106TH,TER,7,21,2011,Residential,New Construction,Single Family,0,100,2803998,1136047,201213300,101,New Single Family Dwelling,MANDERLEY,SINGLE FAMILY,Clay,1,Liberty,248833,CL1091100050020001,"WESTLAND PLUMBING, INC.","PERMIT SERVICE, INC.",,,10704 NE 106TH TER,,,,
7816,,E,103RD,TER,8,24,2010,Residential,"Additions, Alterations, Repairs",NA,0,950,2789301,1008757,201114709,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,70369,JA50930141500000000,"B & L PLUMBING SERVICE, INC.",KERRI CLAYTON,,,7816 E 103RD TER,,,,
8112,,NE,103RD,ST,2,10,2012,Residential,New Construction,Single Family,0,6000,2793884,1133390,201221314,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255582,T3302.92,"R & R PLUMBING, INC.",GARY CASEY,,,8112 NE 103RD ST,,,,
10200,,NE,103RD,ST,2,14,2012,Residential,New Construction,Single Family,0,5000,2802091,1133543,201221474,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254368,CL1091500160040001,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE INC,,,10200 NE 103RD ST,,,,
8201,,NE,107TH,ST,9,7,2011,Residential,"Additions, Alterations, Repairs",NA,0,5510,2793304,1136212,201215203,97,Existing One Or Two Family Residence,KELLYBROOK 1ST PLAT,SINGLE FAMILY,Clay,1,Liberty,218789,CL1081100020030001,APEX HEATING AND AIR CONDITIONING INC.,SHIRLEY BEELEY,,,8201 NE 107TH ST,,,,
8522,,NE,100TH,TER,7,6,2010,Residential,New Construction,Single Family,0,6000,2795222,1132122,201112669,101,New Single Family Dwelling,BENSON PLACE WOODCHASE THIRD PLAT,SINGLE FAMILY,Clay,1,Liberty,236904,CL1081600040120001,"BARSCO MECHANICAL, L.L.C.","PERMIT SERVICE, INC.",,,8522 NE 100TH TER,,,,
8500,,E,106TH,ST,1,28,2011,Residential,"Additions, Alterations, Repairs",NA,0,2500,2791126,1006838,201120942,97,Existing One Or Two Family Residence,,SINGLE FAMILY - DECK,Jackson,6,Hickman Mills,70923,JA50940012400000000,AARY'S HEATING & COOLING,"THOMPSON, GARY",,WELSH DOMINIC E & JULIE M,8500 E 106TH ST,,,,
8408,,NE,102ND,TER,7,28,2010,Residential,New Construction,Single Family,0,7600,2794653,1133292,201113625,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,236846,CL1081600180050001,"MIDWEST HEATING COOLING & PLUMBING, L.L.C.","PERMIT SERVICE, INC.",,,8408 NE 102ND TER,,,,
928,,NE,102ND,ST,6,20,2011,Residential,"Additions, Alterations, Repairs",NA,0,500,2770238,1132203,201211935,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103883,CL0991500030660001,AB MAY COMPANY,LEAH PALMER,,ONE PARK PLACE INVESTORS LLC,928 NE 102ND ST,,,,
6019,,E,107TH,ST,11,16,2010,Residential,"Additions, Alterations, Repairs",NA,0,500,2783134,1006495,201118259,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,59813,JA64120040700000000,LEE'S SUMMIT ELECTRIC,"PERMIT SERVICE, INC",,,6019 E 107TH ST,,,,
10208,,NE,102ND,ST,7,23,2010,Residential,"Additions, Alterations, Repairs",NA,0,900,2802377,1132930,201113466,97,Existing One Or Two Family Residence,AMBER LAKES 3RD PLAT,SINGLE FAMILY,Clay,1,Liberty,232591,CL1091500070240001,LIBERTY PROTECTION SYSTEMS INCORPORATED,WILL GROGAN,,,10208 NE 102ND ST,,,,
1310,,E,104TH,ST,1,14,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,247177,2767359,1009657,201120515,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"UNIVERSITY OF PHOENIX, ADULT VOCATIONAL TRAINING",Jackson,6,Center,154393,JA48730020501000000,"WESTHUES ELECTRIC, INC.",KEITH WESTHUES,,FIRST & MAIN LLC,1310 E 104TH ST,,,,
8601,,NE,101ST,ST,10,15,2012,Residential,New Construction,Single Family,0,4350,2795056,1132235,201317496,101,New Single Family Dwelling,TRAILS OF BRENTWOOD SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254230,CL1081600040180001,PALMER ELECTRIC COMPANY,RACHEL A. MILLER,,,8601 NE 101ST ST,,,,
7809,,E,107TH,ST,2,15,2012,Residential,"Additions, Alterations, Repairs",NA,0,2300,2789317,1006161,201221500,97,Existing One Or Two Family Residence,,SINGLE FAMILY RESIDENCE,Jackson,6,Hickman Mills,71671,JA63320020500000000,A.D. HEATING  &  AIR SERVICE LLC,CRYSTAL L. AMMONS,,,7809 E 107TH ST,,,,
2509,,NE,103RD,ST,7,29,2011,Residential,"Additions, Alterations, Repairs",NA,0,20000,2775377,1133599,201213662,97,Existing One Or Two Family Residence,STALEY FARMS EIGHTH PLAT THE ENCLAVE,SINGLE FAMILY - BASEMENT,Clay,1,North Kansas City,235866,CL1071300030030001,"CHIRPICH BROTHERS CONSTRUCTION, INC.",PERMIT SERVICES,,,2509 NE 103RD ST,,,,
1335,,NE,106TH,TER,5,23,2012,Residential,New Construction,Single Family,0,6000,2771064,1135782,201310992,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,234186,CL0991100080040001,"HAMPTON PLUMBING, INC.","PERMIT SERVICE, INC.",,,1335 NE 106TH TER,,,,
8208,,NE,103RD,ST,2,28,2012,Residential,New Construction,Single Family,0,9225,2794129,1133662,201221969,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255585,T3302.95,APEX HEATING AND AIR CONDITIONING INC.,SHIRLEY BEELEY,,,8208 NE 103RD ST,,,,
1146,,W,103RD,ST,9,25,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,2014,2758433,1010625,201316695,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,ENTERPRISE,Jackson,6,Center,153179,JA48920031501000000,A.B. MAY COMPANY,LISA DEMOSS,,,1146 W 103RD ST,,,,
10940,,NE,104TH,ST,11,7,2011,Residential,"Additions, Alterations, Repairs",NA,0,1214,2804541,1134019,201217823,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY,Clay,1,Liberty,250843,CL1090200010200001,"CM MOSE & SON, INC.",MIKE SCOBEE,,,10940 NE 104TH ST,,,,
9003,,NE,100TH,TER,9,14,2010,Residential,New Construction,Single Family,0,4950,2797650,1131960,201115593,101,New Single Family Dwelling,BRENTWOOD CROSSING FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,231582,CL1091300060010001,A.F.C. HEATING AND COOLING COMPANY,DAVID SPELLERBERG,,,9003 NE 100TH TER,,,,
10208,,NE,103RD,ST,9,6,2011,Residential,New Construction,Single Family,0,5000,2802347,1133785,201215188,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254366,CL1091500160060001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,10208 NE 103RD ST,,,,
910,,W,103RD,ST,6,28,2012,Non-Residential,"Additions, Alterations, Repairs",NA,0,1000,2759580,1010527,201312737,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,TOMAHAWK SUBDIVISION,CELL TOWER SITE,Jackson,6,Center,255218,JA48910096700000000,"PORTER ELECTRICAL, L.L.C.",KRISTIN CAMPBELL,,,910 W 103RD ST,,,,
1505,,NE,107TH,ST,11,2,2012,Residential,New Construction,Single Family,1,170000,2771445,1136458,201318279,101,New Single Family Dwelling,FAIRFIELD GARDENS 1ST PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,256559,T107.LT21,DIRT SOLUTIONS,BRIAN BALDWIN,,,1505 NE 107TH ST,,,,
209,,NW,101ST,ST,9,20,2010,Residential,"Additions, Alterations, Repairs",NA,0,1500,2765280,1132167,201115763,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103187,CL0991300170040001,"DOLLAR CONSTRUCTION, INC.",FLOYD DOLLAR,,,209 NW 101ST ST,,,,
6704,,NW,102ND,CT,3,18,2010,Residential,"Additions, Alterations, Repairs",NA,0,600,2744058,1133753,201022730,97,Existing One Or Two Family Residence,HAWKSBURY FIRST PLAT,SINGLE FAMILY,Platte,2,Platte County,211537,PL189031200008004000,"ELVIN'S REFRIGERATION, INC.",ELVIN WRIGHT,,SEC 31-52-33 NW1/4 NW1/4 HAWKSBURY FIRST PLAT LOT 36,6704 NW 102ND CT,,,,
8003,,NE,105TH,ST,5,10,2010,Residential,New Construction,Single Family,0,3900,2793376,1134641,201110306,101,New Single Family Dwelling,KELLYBROOK THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,228791,CL1081100160080001,"DOLLAR CONSTRUCTION, INC.",BRYAN DOLLAR,,SEC 27-52-32 SE1/4 SW1/4 KELLYBROOK THIRD PLAT LOT 187,8003 NE 105TH ST,,,,
1411,,E,104TH,ST,3,23,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,76800,2768516,1008620,201022841,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,SOUTH K C PLAZA OFFICE PARK CONDO,"MONACO, SANDERS, GROTFREDSON, RACINE & BARBER, L.C.",Jackson,6,Center,238241,JA48730011000000000,"GARWIN ELECTRIC, L.L.C.",WENDELL WINEGAR,,SOUTH KANSAS CITY PLAZA OFFICE CONDOMINIUM---LOT 1,1411 E 104TH ST,,,,
10232,,NE,102ND,LN,12,30,2010,Residential,New Construction,Single Family,1,155000,2802301,1133002,201119992,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY MSTR PLN 200911073,Clay,1,Liberty,254330,T1226.432,INTERGRITY HOMEBUILDERS LLC,RHONDA HOLLAND,,GICINTO JOSEPH C TRUSTEE,10232 NE 102ND LN,,,,
1030,,W,103RD,ST,4,27,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,150000,2759004,1011177,201124230,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,"PRICE CHOPPER, TENANT REMODEL",Jackson,6,Center,153076,JA48920031600000000,"A & S ELECTRIC, INC.",PERMIT SERVICE,,DON JULIAN BUILDERS INC,1030 W 103RD ST,,,,
3501,,E,105TH,TER,12,14,2011,Residential,"Additions, Alterations, Repairs",NA,0,900,2774843,1007756,201219234,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY RESIDENCE,Jackson,6,Hickman Mills,57613,JA49940141400000000,"B & L PLUMBING SERVICE, INC.",MARY MONTGOMERY,,,3501 E 105TH TER,,,,
5604,,E,100TH,ST,9,28,2012,Residential,"Additions, Alterations, Repairs",NA,0,249,2781944,1011454,201316832,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,57820,JA49810020800000000,"ADT SECURITY SERVICES, INC.",JUANITA FARR,,,5604 E 100TH ST,,,,
10210,,NE,103RD,TER,12,21,2010,Residential,New Construction,Single Family,1,120000,2802169,1133992,201119674,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254351,T1226.453,DIRT SOLUTIONS,BRIAN BALDWIN,,URAM MICHAH J & ERIKA L,10210 NE 103RD TER,,,,
7407,,E,107TH,ST,12,23,2011,Residential,"Additions, Alterations, Repairs",NA,0,4500,2787904,1006229,201219654,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY,Jackson,6,Hickman Mills,71899,JA63320031400000000,HUSKEY REBECCA D,RYAN GILL,,,7407 E 107TH ST,,,,
8103,,NE,102ND,TER,8,31,2011,Residential,New Construction,Single Family,0,6800,2793936,1132816,201215000,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236832,CL1081600170010001,"R & R PLUMBING, INC.","PERMIT SERVICE, INC.",,,8103 NE 102ND TER,,,,
224,,NW,100TH,TER,5,15,2012,Residential,"Additions, Alterations, Repairs",NA,0,5517,2765061,1131978,201310578,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Clay,2,North Kansas City,103197,CL0991300170140001,"CLIMATE CONTROL HEATING & COOLING, INC.",EUGENE(GENE)  AMICK,,,224 NW 100TH TER,,,,
1618,,NE,101ST,TER,10,13,2011,Residential,"Additions, Alterations, Repairs",NA,0,5235,2771434,1132572,201216695,97,EXISTING ONE OR TWO FAMILY RESIDENCE,,SINGLE FAMILY,Clay,2,North Kansas City,103906,CL0991500080030001,APEX HEATING AND AIR CONDITIONING INC.,SHIRLEY BEELEY,,,1618 NE 101ST TER,,,,
3607,,E,106TH,TER,5,10,2011,Residential,"Additions, Alterations, Repairs",NA,0,3500,2775348,1007440,201210281,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Hickman Mills,57552,JA49940180100000000,"B & L PLUMBING SERVICE, INC.",MARY MONTGOMERY,,BORDEN NANCY J,3607 E 106TH TER,,,,
8216,,NE,102ND,ST,4,6,2011,Residential,New Construction,Single Family,0,6526,2794381,1132944,201123430,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY RESIDENCE,Clay,1,Liberty,236810,CL1081600170230001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,SYDNOR ROBIN ROCHELLE,8216 NE 102ND ST,,,,
1317,,NE,107TH,ST,5,23,2012,Residential,New Construction,Single Family,0,5500,2770561,1136268,201310994,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,SINGLE FAMILY,Clay,2,North Kansas City,252079,CL0991100070170001,"BRUNNER ELECTRIC CO., INC.",JAMES M BRUNNER,,,1317 NE 107TH ST,,,,
10210,,NE,103RD,TER,8,31,2011,Residential,New Construction,Single Family,0,200,2802169,1133992,201215011,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254351,CL1091500170010001,"FRED PFLUMM PLUMBING, INC.",PERMIT SERVICE,,,10210 NE 103RD TER,,,,
901,,W,114TH,TER,4,26,2012,Residential,"Additions, Alterations, Repairs",NA,0,850,2759124,1002541,201224620,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,155978,JA65340210400000000,MASTER ELECTRIC,KYLE TULP,,,901 W 114TH TER,,,,
10114,,NE,103RD,ST,4,24,2012,Residential,New Construction,Single Family,0,5500,2801951,1133544,201224541,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254370,CL1091500160020001,BINKLEY HEATING & COOLING,"PERMIT SERVICE, INC.",,,10114 NE 103RD ST,,,,
5401,,E,103RD,ST,6,4,2010,Non-Residential,"Additions, Alterations, Repairs",NA,0,2450,2781220,1009247,201111367,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,,BAPTIST EDUCATION CENTER,Jackson,6,Hickman Mills,58146,JA49840014200000000,"R.F. FISHER ELECTRIC COMPANY, L.L.C.",PERMIT SERVICES,,5401 E 103RD ST / BAPTISTE    JUNIOR HIGH SCHOOL BEG NW COR NE 1/4 SE 1/4 SEC 35 48 33 TH E 491.64 FT TH S TO PT 450 FT N OF S LI SD 1/4 1/4 TH N 89  DEG 56 MIN 06 SEC E 200 FT TH S 1 DEG 00 MIN 10 SEC E 390 FTTH S 48 DEG 56 MIN 14 SEC W   91.45 FT TO S,5401 E 103RD ST,,,,
8507,,NE,103RD,ST,11,19,2012,Residential,New Construction,Single Family,0,10000,2794975,1133457,201318940,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - THIRD PLAT,SINGLE FAMILY,Clay,1,Liberty,256135,T1269.162,CENTURY PLUMBING CO.,"PERMIT SERVICE, INC.",,,8507 NE 103RD ST,,,,
800,,W,101ST,TER,6,24,2010,Residential,"Additions, Alterations, Repairs",NA,0,400,2759780,1011565,201112055,97,Existing One Or Two Family Residence,,SINGLE FAMILY/PLUMBING,Jackson,6,Center,153066,JA48910076800000000,"SUSAN'S SERVICE COMPANY, L.L.C.",SUSAN EVANS,,800 W 101ST TER               LEA WOODS MANOR LOT 11,800 W 101ST TER,,,,
10204,,NE,103RD,ST,11,17,2011,Residential,New Construction,Single Family,0,4200,2802335,1133785,201218219,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,SINGLE FAMILY,Clay,1,Liberty,254367,CL1091500160050001,"UNITED HEATING & COOLING, INC.",CHRIS FINDLEY,,,10204 NE 103RD ST,,,,
6007,,NW,107TH,ST,6,15,2011,Residential,New Construction,Single Family,0,6600,2746407,1136586,201211689,101,New Single Family Dwelling,TIFFANY GREENS FOURTH PLAT,NEW SINGLE FAMILY,Platte,2,Platte County,207716,PL189030300005010000,"HARRINGTON BROTHERS, INC.",DEBORAH HARRINGTON,,WALSH WILLIAM J & RHONDA,6007 NW 107TH ST,,,,
9020,,NE,101ST,ST,9,12,2011,Residential,"Additions, Alterations, Repairs",NA,0,200,2797895,1132298,201215438,97,Existing One Or Two Family Residence,BRENTWOOD CROSSING FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,231627,CL1091300040240001,"WESTLAND PLUMBING, INC.","PERMIT SERVICE, INC.",,,9020 NE 101ST ST,,,,
8216,,NE,103RD,ST,4,26,2012,Residential,New Construction,Single Family,0,5000,2794243,1133533,201224644,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255587,T3302.97,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,8216 NE 103RD ST,,,,
4602,,NE,104TH,TER,2,7,2011,Residential,"Additions, Alterations, Repairs",NA,0,30000,2781563,1134865,201121145,97,Existing One Or Two Family Residence,PINE GROVE POINTE 1ST PLAT,SINGLE FAMILY,Clay,1,North Kansas City,220882,CL1071100020110001,A ADVANCED BASEMENT FINISH SYSTEM,ADAM BRADY,,SECOND & MAIN LLC,4602 NE 104TH TER,,,,
10202,,NE,103RD,TER,11,2,2011,Residential,New Construction,Single Family,0,5000,2802330,1133785,201217669,101,New Single Family Dwelling,AMBER LAKES FOURTH PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,254353,CL1091500170030001,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,,10202 NE 103RD TER,,,,
10601,,NE,106TH,TER,10,12,2012,Residential,New Construction,Single Family,0,7000,2803727,1135560,201317434,101,New Single Family Dwelling,MANDERLEY,NEW SINGLE FAMILY,Clay,1,Liberty,248857,CL1091100030160001,UNITED ELECTRIC CO.,"DOWDY, DONALD",,,10601 NE 106TH TER,,,,
6705,,E,100TH,ST,6,29,2012,Residential,"Additions, Alterations, Repairs",NA,0,1800,2785528,1011065,201312860,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,58306,JA49710050500000000,"B & L PLUMBING SERVICE, INC.",KERRI CLAYTON,,,6705 E 100TH ST,,,,
7909,,NE,105TH,TER,1,26,2010,Residential,New Construction,Single Family,0,5015,2793124,1134704,201020803,101,New Single Family Dwelling,KELLYBROOK THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,228814,CL1081100180010001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,SEC 27-52-32 SE1/4 SW1/4 KELLYBROOK THIRD PLAT LOT 210,7909 NE 105TH TER,,,,
8406,,NE,102ND,ST,5,10,2010,Residential,New Construction,Single Family,1,175000,2794606,1132975,201110315,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY MP#201010378,Clay,1,Liberty,236813,CL1081600170200001,GARY CASEY,SAB COSNTRUCTION,,BENSON PLACE FIELDSTONE 1ST PLAT LT 37,8406 NE 102ND ST,,,,
8301,,NE,102ND,ST,10,5,2010,Residential,New Construction,Single Family,0,4450,2794455,1132714,201116512,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,SINGLE FAMILY,Clay,1,Liberty,236802,CL1081600140080001,PALMER ELECTRIC COMPANY,TERRY CHAPMAN,,,8301 NE 102ND ST,,,,
4300,,NW,100TH,ST,5,31,2011,Residential,New Construction,Single Family,0,5000,2751879,1132244,201211080,101,New Single Family Dwelling,,SINGLE FAMILY,Platte,2,Platte County,171580,PL189032000000006000,B & T ELECTRIC,THERESA BELCHER,,SIGLER J MICHAEL,4300 NW 100TH ST,,,,
412,,E,106TH,TER,1,19,2010,Residential,"Additions, Alterations, Repairs",NA,0,3900,2764169,1007880,201020563,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,6,Center,153993,JA48840061600000000,PK ELECTRIC INC.,MATT PONZER,,412 E 106TH TER               RED BRIDGE HILLS              ALL LOT 27 & PRT LOT 26 LY S  OF LI BEG ON W LI AT PT 17.59 FT N OF SW COR & RNG SELY IN  STR LI TO PT 8.50 FT N OF SE  COR,412 E 106TH TER,,,,
6015,,NW,107TH,ST,9,20,2010,Residential,"Additions, Alterations, Repairs",NA,0,3150,2746253,1136494,201115810,97,Existing One Or Two Family Residence,TIFFANY GREENS FOURTH PLAT,SINGLE FAMILY,Platte,2,Platte County,207741,PL189030300005012000,"MIDWEST HEATING COOLING & PLUMBING, L.L.C.","PERMIT SERVICE, INC.",,,6015 NW 107TH ST,,,,
8040,,NE,103RD,ST,5,18,2012,Residential,New Construction,Single Family,0,4350,2793605,1133155,201310779,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255578,T3302.88,PALMER ELECTRIC COMPANY,DEBBIE JOINER,,,8040 NE 103RD ST,,,,
8108,,NE,103RD,ST,12,1,2011,Residential,New Construction,Single Family,1,140000,2793795,1133662,201218704,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,255581,T3302.91,ASPEN HOMEBUILDERS LLC,ASPEN HOMEBUILDERS LLC,,,8108 NE 103RD ST,,,,
6300,,E,101ST,ST,4,27,2012,Residential,"Additions, Alterations, Repairs",NA,0,5721,2784380,1010508,201224686,97,Existing One Or Two Family Residence,,SINGLE FAMILY,Jackson,5,Hickman Mills,58434,JA49720022700000000,A.B. MAY COMPANY,ELYSE BASS,,,6300 E 101ST ST,,,,
10207,,NE,102ND,TER,5,3,2010,Residential,"Additions, Alterations, Repairs",NA,0,500,2802148,1133038,201110048,97,Existing One Or Two Family Residence,AMBER LAKES 3RD PLAT,SINGLE FAMILY,Clay,1,Liberty,232611,CL1091500150050001,"CARLYLE PLUMBING, INC.",JODY CARLYLE,,AMBER LAKES 3RD PLAT LT 397,10207 NE 102ND TER,,,,
10435,,NE,106TH,TER,9,11,2012,Residential,New Construction,Single Family,0,7000,2803160,1135560,201316035,101,New Single Family Dwelling,MANDERLEY,SINGLE FAMILY,Clay,1,Liberty,248825,CL1091100020150001,"J. WISER PLUMBING, L.L.C.","PERMIT SERVICE, INC.",,,10435 NE 106TH TER,,,,
8111,,NE,103RD,TER,9,13,2012,Residential,New Construction,Single Family,0,4500,2793751,1133464,201316184,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - SECOND PLAT,SINGLE FAMILY,Clay,1,Liberty,255592,CL1081600220120001,"J.W.  MCDOWELL ELECTRIC,  LLC",JEFF MCDOWELL,,,8111 NE 103RD TER,,,,
555,,W,103RD,ST,4,5,2011,Non-Residential,"Additions, Alterations, Repairs",NA,0,2680,2760550,1010153,201123361,437,Existing - Nonresidntl Bldg-Addn-Alter-Conv,CUNNINGHAM PROPERTIES LOTS 1 AND 2,CABLE DAHMER,Jackson,6,Center,216575,JA48940012900000000,"BAMFORD FIRE SPRINKLER CO., INC.",GARDNER JONES,,HERMAN DEBI D,555 W 103RD ST,,,,
1321,,NE,107TH,ST,10,19,2011,Residential,New Construction,Single Family,1,170000,2770576,1136345,201216981,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252078,CL0991100070160001,DIRT SOLUTIONS,BRIAN BALDWIN,,,1321 NE 107TH ST,,,,
8218,,NE,102ND,TER,3,30,2010,Residential,New Construction,Single Family,0,5270,2794287,1133250,201023182,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE FIRST PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,236842,CL1081600190010001,"MCDANIEL FURNACE & SHEET METAL, INC.",SHEILA DAVIS,,BENSON PLACE FIELDSTONE 1ST PLAT LT 66,8218 NE 102ND TER,,,,
1303,,NE,107TH,ST,5,23,2011,Residential,New Construction,Single Family,0,5000,2770368,1136137,201210871,101,New Single Family Dwelling,STALEY MEADOWS SECOND PLAT,NEW SINGLE FAMILY,Clay,2,North Kansas City,252083,T1188.21,"JIM ROBERTSON PLUMBING, INC.","PERMIT SERVICE, INC.",,SAB CONSTRUCTION LLC,1303 NE 107TH ST,,,,
8316,,NE,103RD,TER,10,1,2012,Residential,New Construction,Single Family,0,5000,2794512,1133992,201316915,101,New Single Family Dwelling,BENSON PLACE FIELDSTONE - THIRD PLAT,NEW SINGLE FAMILY,Clay,1,Liberty,256102,T1269.129,"ROBERTSON PLUMBING, LLC",PERMIT SERVICE,,,8316 NE 103RD TER,,,,
