"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"120000296","2012-01-02T00:00:00.000","12:13","2012-01-01T00:00:00.000","2:00","2012-01-01T00:00:00.000","9:00","501","220","Burglary - Residence","421","8400  NW WINTER AV","KANSAS CITY","64153","PP0317","NPD","N","1","VIC","W","F","34","8400 WINTER AV
KANSAS CITY, MO 64153
(39.24782659600049, -94.66342727499966)","N"
"120000212","2012-01-01T00:00:00.000","20:58","2012-01-01T00:00:00.000","20:36","2012-01-01T00:00:00.000","20:56","401","13A","Aggravated Assault (","212","5900  JACKSON AV","KANSAS CITY","64130","PJ4745","MPD","N","1","VIC","B","F","21","5900 JACKSON AV
KANSAS CITY, MO 64130
(39.018538211000475, -94.5371760379997)","Y"
"120000853","2012-01-04T00:00:00.000","14:39","2012-01-04T00:00:00.000","14:39",,,"630","23C","Stealing Shoplifting","114","400  SOUTHWEST BL ","KANSAS CITY","64106","PJ1777","CPD","U","1","VIC",,,,"400 BL
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000247","2012-01-02T00:00:00.000","0:45","2011-12-30T00:00:00.000","23:00","2011-12-31T00:00:00.000","4:00","210","11B","Forcible Sodomy","112","700  ADMIRAL BL ","KANSAS CITY","64106","PJ0682","CPD","U","1","VIC","W","F","23","700 ADMIRAL
BL KANSAS CITY, MO 64106
(39.10516913000049, -94.57495496399969)","N"
"120000660","2012-01-03T00:00:00.000","17:50","2012-01-03T00:00:00.000","17:45",,,"1401","290","Property Damage","631","3900  N ANTIOCH RD","KANSAS CITY","64117","PC1266","SCP","U","1","SUS","B","M","18","3900 ANTIOCH RD
KANSAS CITY, MO 64117
(39.16451463600049, -94.54788798499965)","N"
"120000070","2012-01-01T00:00:00.000","4:34","2012-01-01T00:00:00.000","4:34",,,"2402","90C","Disorderly Conduct","131","W 34 ST/CENTRAL ST","KANSAS CITY","64111","PJ2675","CPD","U","1","ARR","B","M","18","34 ST CENTRAL ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"120000877","2012-01-04T00:00:00.000","18:08","2012-01-04T00:00:00.000","15:00","2012-01-04T00:00:00.000","17:00","650","23G","Stealing Auto Parts/","312","1100  NEWTON AV","KANSAS CITY","64123","PJ1166","EPD","U","1","SUS","U","U",,"1100 NEWTON AV
KANSAS CITY, MO 64123
(39.098481955000466, -94.50420621499967)","N"
"120000321","2012-01-02T00:00:00.000","13:45","2011-12-26T00:00:00.000","21:00","2011-12-27T00:00:00.000","17:00","670","23D","Stealing from Buildi","533","1000  CARONDELET DR","KANSAS CITY","64114","PJ6830","SPD","U","1","SUS","U","U",,"1000 CARONDELET DR
KANSAS CITY, MO 64114
(38.935051202000466, -94.6016736469997)","N"
"120000822","2012-01-04T00:00:00.000","14:03","2011-12-19T00:00:00.000","20:00","2012-01-03T00:00:00.000","18:00","650","23G","Stealing Auto Parts/","331","2600  E 29 ST","KANSAS CITY","64128","PJ2377","EPD","U","1","VIC","B","M","62","2600 29 ST
KANSAS CITY, MO 64128
(39.07277475500047, -94.5525608909997)","N"
"120000362","2012-01-02T00:00:00.000","15:30","2012-01-02T00:00:00.000","15:30",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64123","PJ1029","CPD","U","1","VIC",,,,"1100 LOCUST ST
KANSAS CITY, MO 64123
(39.100854728000456, -94.57737538399965)","N"
"120000508","2012-01-03T00:00:00.000","10:35","2012-01-03T00:00:00.000","10:20",,,"630","23C","Stealing Shoplifting","234","8600  WARD PK S ","KANSAS CITY","64114","PJ6174","MPD","U","1","VIC",,,,"8600 WARD PK
KANSAS CITY, MO 64114
(38.97211338700049, -94.6056733479997)","N"
"120000690","2012-01-03T00:00:00.000","21:45","2012-01-03T00:00:00.000","19:45","2012-01-03T00:00:00.000","21:10","650","23G","Stealing Auto Parts/","133","600  W 40 ST","KANSAS CITY","64111","PJ3134","CPD","U","1","SUS","U","U",,"600 40 ST
KANSAS CITY, MO 64111
(39.05506359800046, -94.59326951799966)","N"
"120001044","2012-01-05T00:00:00.000","11:48","2011-12-26T00:00:00.000","9:00","2011-12-29T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","334","4000  NORTON AV","KANSAS CITY",,"PJ3295","EPD","U","1","VIC","B","M","63","4000 NORTON AV
KANSAS CITY, MO 
(39.052942593000466, -94.53644584399967)","N"
"120052336","2012-07-26T00:00:00.000","10:40","2012-07-20T00:00:00.000","20:00","2012-07-24T00:00:00.000","19:00","2601","90Z","Misc Violation","411","3900  NE INDIANOLA DR","KANSAS CITY","64116","PC1286","NPD","U","1","SUS","U","M",,"3900 INDIANOLA DR
KANSAS CITY, MO 64116
(39.16472042400045, -94.57983021999968)","N"
"120000447","2012-01-03T00:00:00.000","2:35","2012-01-02T00:00:00.000","16:00","2012-01-03T00:00:00.000","1:30","670","23D","Stealing from Buildi","242","7800  INDIANA AV","KANSAS CITY","64132","PJ5811","MPD","U","1","SUS","U","U",,"7800 INDIANA AV
KANSAS CITY, MO 64132
(38.98484305600044, -94.5482038299997)","N"
"120000474","2012-01-03T00:00:00.000","8:21","2012-01-03T00:00:00.000","8:19",,,"690","23H","Stealing All Other","342","3100  BOOTH AV","KANSAS CITY","64129","PJ2679","EPD","U","1","ARR","B","M","28","3100 BOOTH AV
KANSAS CITY, MO 64129
(39.06726210400046, -94.48403572099966)","N"
"120000946","2012-01-04T00:00:00.000","23:10","2012-01-04T00:00:00.000","19:00",,,"2601","90Z","Misc Violation","115","2400  GILLHAM RD","KANSAS CITY","64108","PJ1880","CPD","U","1","VIC","B","F","3","2400 GILLHAM RD
KANSAS CITY, MO 64108
(39.08396049400045, -94.57906599599966)","N"
"120000108","2012-01-01T00:00:00.000","9:43","2012-01-01T00:00:00.000","1:30","2012-01-01T00:00:00.000","9:30","501","220","Burglary - Residence","211","5300  SWOPE PK","KANSAS CITY","64130","PJ4335","MPD","U","1","SUS","U","U",,"5300 SWOPE PK
KANSAS CITY, MO 64130
(39.02908188100048, -94.54272145799968)","N"
"120000142","2012-01-01T00:00:00.000","13:13","2012-01-01T00:00:00.000","13:12",,,"802","13B","Non Agg Assault Dome","222","5000  EUCLID AV","KANSAS CITY","64130","PJ4042","MPD","U","1","SUS","B","M","39","5000 EUCLID AV
KANSAS CITY, MO 64130
(39.035733121000476, -94.56165600099968)","N"
"120000735","2012-01-04T00:00:00.000","7:29","2012-01-03T00:00:00.000","18:00","2012-01-04T00:00:00.000","6:00","640","23F","Stealing From Auto","232","6700  OAK ST","KANSAS CITY","64111","PJ5106","MPD","U","1","SUS","U","U",,"6700 OAK ST
KANSAS CITY, MO 64111
(39.00683496500045, -94.58416847999968)","N"
"120001082","2012-01-05T00:00:00.000","13:57","2011-12-28T00:00:00.000","19:00","2012-01-05T00:00:00.000","13:00","2601","90Z","Misc Violation","634","3100  NE VIVION RD","KANSAS CITY","64119","PC0819","SCP","U","1","VIC","W","F","49","3100 VIVION RD
KANSAS CITY, MO 64119
(39.188147065000464, -94.54306282899967)","N"
"120000675","2012-01-03T00:00:00.000","19:53","2012-01-03T00:00:00.000","19:53",,,"801","13B","Non Aggravated Assau","532","5600  E 100 ST","KANSAS CITY","64137","PJ6657","SPD","N","2","VIC","B","F","7","5600 100 ST
KANSAS CITY, MO 64137
(38.94442817300046, -94.52400006799968)","N"
"120001051","2012-01-05T00:00:00.000","11:41","2012-01-05T00:00:00.000","11:30",,,"802","13B","Non Agg Assault Dome","323","2800  E 23 ST","KANSAS CITY","64127","PJ1853","EPD","Y","1","VIC","B","F","18","2800 23 ST
KANSAS CITY, MO 64127
(39.08455803700048, -94.54963898199969)","N"
"120001071","2012-01-05T00:00:00.000","13:30","2012-01-05T00:00:00.000","13:30",,,"1849","35A","Possession/Sale/Dist","233","E 81 ST/TROOST AV","KANSAS CITY","64131","PJ5921","MPD","U","1","ARR","B","M","20","81 ST TROOST AV
KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"120000149","2012-01-01T00:00:00.000","13:57","2012-01-01T00:00:00.000","13:45",,,"802","13B","Non Agg Assault Dome","341","1400  EWING AV","KANSAS CITY","64126","PJ1386","EPD","Y","1","ARR","W","M","33","1400 EWING AV
KANSAS CITY, MO 64126
(39.094504335000465, -94.50350920899967)","N"
"120000492","2012-01-03T00:00:00.000","10:02","2011-12-29T00:00:00.000","12:00",,,"1002","250","Forged Checks","642","8500  N OAK TF","KANSAS CITY","64155","PC0340","SCP","U","1","SUS","U","U",,"8500 OAK
TF KANSAS CITY, MO 64155
(39.27609002000048, -94.57066660199968)","N"
"120087225","2012-12-06T00:00:00.000","8:48","2012-12-05T00:00:00.000","16:15","2012-12-06T00:00:00.000","8:45","702","240","Auto Theft","111","1300  W 13 ST","KANSAS CITY","64106","PJ1085","CPD","U","1","VIC",,,,"1300 13 ST
KANSAS CITY, MO 64106
(39.098112580000475, -94.56739999099966)","N"
"120058926","2012-08-20T00:00:00.000","13:18","2012-08-18T00:00:00.000","18:00","2012-08-19T00:00:00.000","12:00","1401","290","Property Damage","311","300  BENTON BL","KANSAS CITY","64124","PJ0381","EPD","U","1","SUS","U","U",,"300 BENTON
BL KANSAS CITY, MO 64124
(39.111351750000495, -94.54439560099968)","N"
"120000590","2012-01-03T00:00:00.000","14:53","2011-12-20T00:00:00.000","8:00","2011-12-24T00:00:00.000","8:00","690","23H","Stealing All Other","543","7600  E 108 TE","KANSAS CITY","64134","PJ6915","SPD","U","1","VIC","W","M","80","7600 108
TE KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","N"
"120000870","2012-01-04T00:00:00.000","17:34","2011-11-29T00:00:00.000","15:00","2012-01-04T00:00:00.000","17:00","650","23G","Stealing Auto Parts/","322","1100  ELMWOOD AV","KANSAS CITY","64129","PJ1097","EPD","U","1","SUS","U","U",,"1100 ELMWOOD AV
KANSAS CITY, MO 64129
(39.09949225700046, -94.52834566699966)","N"
"120000275","2012-01-02T00:00:00.000","10:08","2012-01-02T00:00:00.000","9:00",,,"802","13B","Non Agg Assault Dome","644","7900  NE 109 TE","KANSAS CITY","64157","PC0124","SCP","Y","1","VIC","W","F","21","7900 109
TE KANSAS CITY, MO 64157
(39.27803223900048, -94.47222615699968)","N"
"120067721","2012-09-21T00:00:00.000","22:01","2012-09-21T00:00:00.000","20:15",,,"302","120","Armed Robbery","544","E 96 ST/OLMSTEAD RD","KANSAS CITY","64134","PJ6604","SPD","U","2","SUS","B","M","18","96 ST OLMSTEAD RD
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)","Y"
"120087942","2012-12-09T00:00:00.000","1:50","2012-12-08T00:00:00.000","23:00","2012-12-09T00:00:00.000","1:00","640","23F","Stealing From Auto","113","E 14 ST/WALNUT ST","KANSAS CITY","64106","PJ1175","CPD","U","4","VIC","W","F","3","14 ST WALNUT ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000819","2012-01-04T00:00:00.000","13:25","2011-08-01T00:00:00.000","0:01","2012-01-04T00:00:00.000","13:00","650","23G","Stealing Auto Parts/","131","3200  CENTRAL ST","KANSAS CITY","64111","PJ2600","CPD","U","1","SUS","U","U",,"3200 CENTRAL ST
KANSAS CITY, MO 64111
(39.069212827000456, -94.58887610199969)","N"
"120000227","2012-01-01T00:00:00.000","22:35","2011-12-31T00:00:00.000","17:30","2012-01-01T00:00:00.000","22:25","640","23F","Stealing From Auto","133","100  E 41 ST","KANSAS CITY","64111","PJ3353","CPD","U","2","VIC","W","M",,"100 41 ST
KANSAS CITY, MO 64111
(39.051886857000454, -94.5870977189997)","N"
"120000924","2012-01-04T00:00:00.000","20:40","2012-01-04T00:00:00.000","17:30","2012-01-04T00:00:00.000","20:40","501","220","Burglary - Residence","233","1300  E 82 TE ","KANSAS CITY","64131","PJ5996","MPD","U","1","SUS","U","U",,"1300 82
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"120000597","2012-01-03T00:00:00.000","14:47","2012-01-03T00:00:00.000","14:47",,,"1401","290","Property Damage","412","6200  N PENNSYLVANIA DR","KANSAS CITY","64151","PC0602","NPD","Y","1","SUS","W","M","19","6200 PENNSYLVANIA DR
KANSAS CITY, MO 64151
(39.21624191500047, -94.6344165219997)","N"
"120000271","2012-01-02T00:00:00.000","9:27","2012-01-02T00:00:00.000","9:25","2012-01-02T00:00:00.000","10:43","1401","290","Property Damage","544","9800  HEDGES AV ","KANSAS CITY","64138","PJ6675","SPD","U","1","SUS","W","M","40","9800 HEDGES AV
KANSAS CITY, MO 64138
(38.945044020000466, -94.45801122599966)","N"
"120000425","2012-01-02T00:00:00.000","22:28","2012-01-02T00:00:00.000","20:00","2012-01-02T00:00:00.000","22:15","501","220","Burglary - Residence","534","4400  E 105 ST","KANSAS CITY","64137","PJ6853","SPD","U","1","VIC","A","M","23","4400 105 ST
KANSAS CITY, MO 64137
(38.93599279900047, -94.53916029199968)","N"
"120000314","2012-01-02T00:00:00.000","8:31","2012-01-02T00:00:00.000","8:31",,,"799",,"Auto Theft Outside S","342","8900  E 23 ST","KANSAS CITY","64129","PJ2040","EPD","U","1","VIC","U","U",,"8900 23 ST
KANSAS CITY, MO 64129
(39.0810284960005, -94.47449293299968)","N"
"120000384","2012-01-02T00:00:00.000","17:58","2012-01-02T00:00:00.000","9:00","2012-01-02T00:00:00.000","10:30","702","240","Auto Theft","222","5200  BROOKLYN AV","KANSAS CITY","64130","PJ4206","MPD","U","1","VIC","B","F","59","5200 BROOKLYN AV
KANSAS CITY, MO 64130
(39.03201289100048, -94.55955604299965)","N"
"120000144","2012-01-01T00:00:00.000","13:15","2012-01-01T00:00:00.000","12:30",,,"630","23C","Stealing Shoplifting","635","5000  NE PARVIN RD","KANSAS CITY","64119","PC1232","SCP","U","1","VIC",,,,"5000 PARVIN RD
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)","N"
"120000433","2012-01-02T00:00:00.000","23:41","2012-01-02T00:00:00.000","23:40",,,"650","23G","Stealing Auto Parts/","543","11500  BLUE RIDGE BL","KANSAS CITY","64134","PJ7250","SPD","U","1","VIC",,,,"11500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.91511522100046, -94.51385678499969)","N"
"120051490","2012-07-22T00:00:00.000","19:08","2012-07-22T00:00:00.000","19:05",,,"501","220","Burglary - Residence","334","3900  MYRTLE AV","KANSAS CITY","64130","PJ3214","EPD","U","3","VIC","B","F","2","3900 MYRTLE AV
KANSAS CITY, MO 64130
(39.05481219100045, -94.53749642999969)","N"
"120000097","2012-01-01T00:00:00.000","9:15","2012-01-01T00:00:00.000","0:01",,,"401","13A","Aggravated Assault (","144","4400  WOODLAND AV","KANSAS CITY","64110","PJ3570","CPD","U","4","VIC","B","M","3","4400 WOODLAND AV
KANSAS CITY, MO 64110
(39.046652193000455, -94.56340537399967)","Y"
"120000380","2012-01-02T00:00:00.000","17:34","2012-01-02T00:00:00.000","17:20",,,"301","120","Strong Arm Robbery","121","1900  INDEPENDENCE AV","KANSAS CITY","64124","PJ0544","CPD","U","1","SUS","U","U",,"1900 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.106608190000486, -94.55832899499967)","N"
"120001085","2012-01-05T00:00:00.000","13:42","2012-01-05T00:00:00.000","13:42",,,"2655","90J","Trespassing","122","1500  MARY LOU WILLIAMS LN","KANSAS CITY","64106","PJ0987","CPD","U","2","ARR","B","M","18","1500 MARY LOU WILLIAMS LN
KANSAS CITY, MO 64106
(39.101727664000464, -94.56329243299967)","N"
"120000719","2012-01-04T00:00:00.000","1:50","2012-01-04T00:00:00.000","1:00","2012-01-04T00:00:00.000","1:50","210","11B","Forcible Sodomy","141","GILLHAM RD/E LINWOOD BL","KANSAS CITY","64109","PJ2537","CPD","U","2","SUS","B","M",,"
GILLHAM RD E LINWOOD BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"120000579","2012-01-03T00:00:00.000","15:34","2012-01-03T00:00:00.000","13:19",,,"1352","280","Stolen Property OFFE","343","2800  POPLAR AV","KANSAS CITY",,"PJ2361","EPD","U","1","VIC","W","M","35","2800 POPLAR AV
KANSAS CITY, MO 
(39.074303419000444, -94.52642573899965)","N"
"120000845","2012-01-04T00:00:00.000","15:28","2012-01-04T00:00:00.000","15:10",,,"302","120","Armed Robbery","242","E 75 ST/PROSPECT AV","KANSAS CITY","64132","PJ5634","MPD","U","1","VIC","B","M","42","75 ST PROSPECT AV
KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","Y"
"110052669","2012-01-12T00:00:00.000","15:29",,,,,"801","13B","Non Aggravated Assau","344","3200  HARDESTY DR","KANSAS CITY","64131","PJ2683","EPD","U","1","SUS","B","M","33","3200 HARDESTY DR
KANSAS CITY, MO 64131
(39.06675774600046, -94.52147412999966)","N"
"120000746","2012-01-04T00:00:00.000","8:57","2012-01-02T00:00:00.000","0:01","2012-01-04T00:00:00.000","8:40","690","23H","Stealing All Other","243","7400  E 75 ST","KANSAS CITY","64138","PJ5633","MPD","U","1","VIC",,,,"7400 75 ST
KANSAS CITY, MO 64138
(38.988098538000486, -94.5013198099997)","N"
"120001069","2012-01-05T00:00:00.000","13:17","2012-01-05T00:00:00.000","13:10",,,"1401","290","Property Damage","222","E 51 ST/PROSPECT AV","KANSAS CITY","64130","PJ4054","MPD","U","1","VIC","B","M","44","51 ST PROSPECT AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"120000227","2012-01-01T00:00:00.000","22:35","2011-12-31T00:00:00.000","17:30","2012-01-01T00:00:00.000","22:25","640","23F","Stealing From Auto","133","100  E 41 ST","KANSAS CITY","64111","PJ3353","CPD","U","1","VIC","W","F","22","100 41 ST
KANSAS CITY, MO 64111
(39.051886857000454, -94.5870977189997)","N"
"120000231","2012-01-01T00:00:00.000","22:30","2012-01-01T00:00:00.000","22:30",,,"630","23C","Stealing Shoplifting",,"11600  E US 40 HWY","KANSAS CITY","64133",,,"U","1","VIC",,,,"11600 US 40 HWY
KANSAS CITY, MO 64133
(39.068133273000456, -94.51602867299965)","N"
"110092260","2012-03-27T00:00:00.000","15:40","2012-03-27T00:00:00.000","15:30",,,"210","11B","Forcible Sodomy","113","1500  HOLMES ST","KANSAS CITY","64108","PJ1363","CPD","U","1","VIC","B","M","11","1500 HOLMES ST
KANSAS CITY, MO 64108
(39.095351561000484, -94.57532645599969)","N"
"120000809","2012-01-04T00:00:00.000","12:49","2012-01-02T00:00:00.000","20:00","2012-01-04T00:00:00.000","12:49","690","23H","Stealing All Other","331","3100  PROSPECT AV","KANSAS CITY","64130","PJ2575","EPD","U","1","VIC",,,,"3100 PROSPECT AV
KANSAS CITY, MO 64130
(39.06960249700046, -94.55288544899969)","N"
"120000957","2012-01-05T00:00:00.000","2:35","2012-01-05T00:00:00.000","1:00","2012-01-05T00:00:00.000","2:34","1120","26A","Fraud/Confidence Gam","342","3800  BLUE RIDGE CUTOFF","KANSAS CITY","64133","PJ3163","EPD","U","1","SUS","B","M",,"3800 BLUE RIDGE
CUTOFF KANSAS CITY, MO 64133
(39.054253805000485, -94.4730997859997)","N"
"120000337","2012-01-02T00:00:00.000","14:32","2012-01-02T00:00:00.000","14:32",,,"630","23C","Stealing Shoplifting","132","100  E LINWOOD BL","KANSAS CITY","64111","PJ2650","CPD","U","1","SUS","B","M","30","100 LINWOOD
BL KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"120084826","2012-11-27T00:00:00.000","14:19","2012-11-27T00:00:00.000","14:18",,,"1849","35A","Possession/Sale/Dist","141","E 34 ST/TROOST AV","KANSAS CITY","64110","PJ2706","CPD","U","1","VIC","U","U",,"34 ST TROOST AV
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"120000056","2012-01-01T00:00:00.000","2:58","2012-01-01T00:00:00.000","2:58",,,"2601","90Z","Misc Violation","344","BLUE RIDGE CUTOFF/I 70 E TO BLUE RIDGE R","KANSAS CITY","64128","PJ3257","EPD","U","1","SUS","U","U",,"70 TO BLUE RIDGE
R KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"120000303","2012-01-02T00:00:00.000","12:21","2012-01-02T00:00:00.000","12:21",,,"2100","90D","Driving Under Influe","233","W 85 ST/WORNALL RD","KANSAS CITY",,"PJ6064","MPD","U","1","ARR","B","F","43","85 ST WORNALL RD
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","N"
"120000853","2012-01-04T00:00:00.000","14:39","2012-01-04T00:00:00.000","14:39",,,"630","23C","Stealing Shoplifting","114","400  SOUTHWEST BL ","KANSAS CITY","64106","PJ1777","CPD","U","1","SUS","B","M","17","400 BL
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"120000541","2012-01-03T00:00:00.000","12:30","2011-12-28T00:00:00.000","13:00",,,"670","23D","Stealing from Buildi","533","1000  CARONDELET DR","KANSAS CITY","64138","PJ6830","SPD","U","1","SUS","U","U",,"1000 CARONDELET DR
KANSAS CITY, MO 64138
(38.935051202000466, -94.6016736469997)","N"
"120000461","2012-01-03T00:00:00.000","7:03","2012-01-03T00:00:00.000","1:00","2012-01-03T00:00:00.000","6:00","640","23F","Stealing From Auto","212","6600  E 58 ST","KANSAS CITY","64129","PJ4810","MPD","U","2","VIC","W","M","60","6600 58 ST
KANSAS CITY, MO 64129
(39.02041256300049, -94.50899559099969)","N"
"120000925","2012-01-04T00:00:00.000","21:11","2012-01-04T00:00:00.000","21:00","2012-01-04T00:00:00.000","21:11","1401","290","Property Damage","324","2300  MYRTLE AV","KANSAS CITY","64127","PJ1946","EPD","U","1","ARR","B","M","16","2300 MYRTLE AV
KANSAS CITY, MO 64127
(39.083672340000476, -94.53584520099969)","N"
"120000299","2012-01-02T00:00:00.000","12:01","2012-01-02T00:00:00.000","12:00",,,"301","120","Strong Arm Robbery","121","INDEPENDENCE AV/WOODLAND AV","KANSAS CITY","64105","PJ0534","CPD","U","1","SUS","B","F","20","
INDEPENDENCE AV WOODLAND AV KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"120000892","2012-01-04T00:00:00.000","18:37","2012-01-04T00:00:00.000","18:35",,,"2601","90Z","Misc Violation","141","700  E LINWOOD BL ","KANSAS CITY","64110","PJ2534","CPD","U","1","VIC","B","F","23","700 LINWOOD
BL KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
