"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"90000101","2009-01-01T00:00:00.000","10:32","2008-12-31T00:00:00.000","22:00",,,"302","120","Armed Robbery","141","E 39 ST/TROOST AV","KANSAS CITY","64109","PJ3070","CPD","N","1","VIC","B","M","53","39 ST TROOST AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000637","2009-01-03T00:00:00.000","13:09","2009-01-03T00:00:00.000","3:30",,,"802","13B","Non Agg Assault Dome","341","5500  E 16 ST","KANSAS CITY","64127","PJ1489","EPD","Y","1","VIC","W","M","59","5500 16 ST
KANSAS CITY, MO 64127
(39.092867854000474, -94.5180898649997)","N"
"90025881","2009-04-10T00:00:00.000","9:36","2009-04-10T00:00:00.000","2:00","2009-04-10T00:00:00.000","6:00","702","240","Auto Theft","342","8300  E US 40 HW","KANSAS CITY","64145","PJ2485","EPD","U","1","SUS","U","U",,"8300 US
HW KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)","N"
"90000341","2009-01-02T00:00:00.000","12:20","2008-12-27T00:00:00.000","15:00","2008-12-27T00:00:00.000","16:00","802","13B","Non Agg Assault Dome","412","700  NW 60 ST","KANSAS CITY","64118","PC0599","NPD","U","1","SUS","W","M","44","700 60 ST
KANSAS CITY, MO 64118
(39.203011786000445, -94.58783125599967)","N"
"90000812","2009-01-04T00:00:00.000","14:04","2009-01-02T00:00:00.000","15:00","2009-01-03T00:00:00.000","12:30","1401","290","Property Damage","631","4100  N CHARLOTTE CT","KANSAS CITY","64116","PC1218","SCP","U","1","SUS","U","U",,"4100 CHARLOTTE CT
KANSAS CITY, MO 64116
(39.16825078500045, -94.57093584999967)","N"
"90000720","2009-01-03T00:00:00.000","22:46","2009-01-03T00:00:00.000","22:46",,,"702","240","Auto Theft","332","E 35 ST/PROSPECT AV","KANSAS CITY","64128","PJ2799","EPD","U","1","ARR","B","M","19","35 ST PROSPECT AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"90000281","2009-01-02T00:00:00.000","8:47","2009-01-01T00:00:00.000","16:00","2009-01-02T00:00:00.000","4:00","650","23G","Stealing Auto Parts/","321","4100  E 11 ST","KANSAS CITY","64130","PJ1004","EPD","U","1","VIC","W","M","87","4100 11 ST
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000101","2009-01-01T00:00:00.000","10:32","2008-12-31T00:00:00.000","22:00",,,"302","120","Armed Robbery","141","E 39 ST/TROOST AV","KANSAS CITY","64109","PJ3070","CPD","U","1","SUS","B","M","22","39 ST TROOST AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"90000689","2009-01-03T00:00:00.000","18:34","2009-01-03T00:00:00.000","17:30","2009-01-03T00:00:00.000","18:30","670","23D","Stealing from Buildi","115","2400  GRAND AV","KANSAS CITY",,"PJ2011","CPD","U","1","VIC","U","M","41","2400 GRAND AV
KANSAS CITY, MO 
(39.083845071000496, -94.58173698799965)","N"
"70059279","2009-10-06T00:00:00.000","3:24","2009-10-05T00:00:00.000","22:56","2009-10-05T00:00:00.000","23:10","1850","35B","Possession of Drug E","333","PROSPECT AV/VICTOR ST","KANSAS CITY","64128","PJ2327","EPD","U","1","ARR","B","F","28","
PROSPECT AV VICTOR ST KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)","N"
"90000888","2009-01-04T00:00:00.000","22:27","2009-01-03T00:00:00.000","16:00","2009-01-04T00:00:00.000","20:43","831","13C","Intimidation","414","6400  NW 70 ST ","KANSAS CITY","64152","PP0591","NPD","U","1","VIC","B","F","53","6400 70 ST
KANSAS CITY, MO 64152
(39.22095356200049, -94.71581676799968)","N"
"90000539","2009-01-03T00:00:00.000","2:04","2009-01-03T00:00:00.000","1:50",,,"802","13B","Non Agg Assault Dome","535","14500  S 71 HIGHWAY ","KANSAS CITY","64145",,,"Y","1","VIC","B","F","19","14500 71 HIGHWAY
KANSAS CITY, MO 64145
(38.8955022990005, -94.59558955399967)","N"
"90000365","2009-01-02T00:00:00.000","14:13","2008-12-29T00:00:00.000","12:00",,,"1120","26A","Fraud","221","400  WARD PK N","KANSAS CITY","64112","PJ3883","MPD","U","1","VIC",,,,"400 WARD PK
KANSAS CITY, MO 64112
(39.040519822000476, -94.59183978699969)","N"
"90000460","2009-01-02T00:00:00.000","19:19","2009-01-02T00:00:00.000","19:19",,,"702","240","Auto Theft","212","ARARAT DR/EASTWOOD TF","KANSAS CITY","64129","PJ4311","MPD","U","1","SUS","U","U",,"
ARARAT DR EASTWOOD TF KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)","N"
"90000988","2009-01-05T00:00:00.000","10:23","2009-01-02T00:00:00.000","17:00","2009-01-05T00:00:00.000","10:30","502","220","Burglary - Non Resid","243","7600  E 79 ST","KANSAS CITY","64131","PJ5807","MPD","U","1","SUS","U","U",,"7600 79 ST
KANSAS CITY, MO 64131
(38.98395346800049, -94.56653921299966)","N"
"90000074","2009-01-01T00:00:00.000","4:02","2009-01-01T00:00:00.000","4:00",,,"403","13A","Agg Assault - Domest","544","9600  BOOTH AV","KANSAS CITY","64134","PJ6569","SPD","U","1","VIC","B","F","61","9600 BOOTH AV
KANSAS CITY, MO 64134
(38.94962180900046, -94.49008568499966)","N"
"90001215","2009-01-06T00:00:00.000","8:16","2008-12-21T00:00:00.000","14:00","2009-01-01T00:00:00.000","16:00","650","23G","Stealing Auto Parts/","642","8000  N DRURY AV ","KANSAS CITY","64119","PC0247","SCP","N","1","VIC","W","F","65","8000 DRURY AV
KANSAS CITY, MO 64119
(39.23734213200049, -94.51525201899966)","N"
"90001208","2009-01-06T00:00:00.000","18:03","2009-01-06T00:00:00.000","16:07",,,"1849","35A","Possession/Sale/Dist","142","N 38 ST/GARFIELD AV","KANSAS CITY","64127","PWX001","CPD","U","2","ARR","B","M","16","38 ST GARFIELD AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"90000836","2009-01-04T00:00:00.000","16:18","2009-01-04T00:00:00.000","16:15",,,"401","13A","Aggravated Assault (","211","5100  SOUTH BENTON AV","KANSAS CITY","64130","PJ4142","MPD","U","1","VIC","B","M","4","5100 BENTON AV
KANSAS CITY, MO 64130
(39.033546741000464, -94.55130883499965)","Y"
"90063011","2009-08-16T00:00:00.000","2:33","2009-08-16T00:00:00.000","2:30",,,"1401","290","Property Damage","133","3700  WASHINGTON ST","KANSAS CITY","64111","PJ2955","CPD","U","1","SUS","B","M",,"3700 WASHINGTON ST
KANSAS CITY, MO 64111
(39.06095454500047, -94.59174508199965)","N"
"90000188","2009-01-01T00:00:00.000","17:45","2009-01-01T00:00:00.000","1:00","2009-01-01T00:00:00.000","12:40","640","23F","Stealing From Auto","113","W 19 ST/MAIN ST","KANSAS CITY","64111","PJ1541","CPD","U","1","VIC","W","F","29","19 ST MAIN ST
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000897","2009-01-04T00:00:00.000","22:47","2009-01-04T00:00:00.000","22:40","2009-01-04T00:00:00.000","22:55","1401","290","Property Damage","542","9500  BLUE RIDGE BL","KANSAS CITY","64134","PJ6586","SPD","U","1","SUS","B","M","20","9500 BLUE RIDGE
BL KANSAS CITY, MO 64134
(38.95199181300046, -94.50800580199967)","N"
"90000239","2009-01-02T00:00:00.000","0:04","2009-01-02T00:00:00.000","0:04",,,"630","23C","Stealing Shoplifting","113","1700  GRAND AV","KANSAS CITY","64108","PJ1467","CPD","U","1","SUS","B","M","24","1700 GRAND AV
KANSAS CITY, MO 64108
(39.093264297000474, -94.58128521899965)","N"
"90000739","2009-01-04T00:00:00.000","0:06","2009-01-04T00:00:00.000","0:01",,,"502","220","Burglary - Non Resid","411","300  NE VIVION RD","KANSAS CITY",,"PC0996","NPD","U","1","SUS","W","M","40","300 VIVION RD
KANSAS CITY, MO 
(39.180974096000455, -94.58201153499965)","N"
"90000053","2009-01-01T00:00:00.000","2:48","2009-01-01T00:00:00.000","2:48","2009-01-01T00:00:00.000","3:45","1849","35A","Possession/Sale/Dist","332","3300  MERSINGTON AV","KANSAS CITY","64128","PJ2747","EPD","U","1","VIC",,,,"3300 MERSINGTON AV
KANSAS CITY, MO 64128
(39.06566196600045, -94.5381561319997)","N"
"90000909","2009-01-05T00:00:00.000","0:34","2009-01-05T00:00:00.000","0:34",,,"2040","90Z","Violation Full Order","333","3200  E 41 ST","KANSAS CITY","64130","PJ3401","EPD","U","1","SUS","B","M","38","3200 41 ST
KANSAS CITY, MO 64130
(39.05160584900045, -94.54672836799966)","N"
"90000322","2009-01-02T00:00:00.000","11:38","2009-01-02T00:00:00.000","0:01","2009-01-02T00:00:00.000","7:30","1401","290","Property Damage","631","800  NE 42 TE","KANSAS CITY","64116","PC1160","SCP","U","2","VIC",,,,"800 42
TE KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"90000862","2009-01-04T00:00:00.000","18:55","2009-01-04T00:00:00.000","17:30","2009-01-04T00:00:00.000","19:08","501","220","Burglary - Residence","641","6700  N CHARLESTON DR","KANSAS CITY","64119","PC0562","SCP","U","1","SUS","U","U",,"6700 CHARLESTON DR
KANSAS CITY, MO 64119
(39.21482176900048, -94.5202454899997)","N"
"90000389","2009-01-02T00:00:00.000","15:02","2008-12-31T00:00:00.000","16:00","2009-01-02T00:00:00.000","9:00","690","23H","Stealing All Other","635","3800  N EWING AV","KANSAS CITY","64119",,,"U","1","VIC",,,,"3800 EWING AV
KANSAS CITY, MO 64119
(38.92349227200049, -94.51214937799966)","N"
"90000536","2009-01-03T00:00:00.000","1:44","2009-01-03T00:00:00.000","1:40",,,"401","13A","Aggravated Assault (","114","1800  HOLLY ST","KANSAS CITY","64108","PJ1630","CPD","U","1","VIC","W","M","14","1800 HOLLY ST
KANSAS CITY, MO 64108
(39.09129259000048, -94.59812633999968)","N"
"90000741","2009-01-04T00:00:00.000","1:20","2009-01-04T00:00:00.000","0:20","2009-01-04T00:00:00.000","0:30","670","23D","Stealing from Buildi","342","3500  BLUE RIDGE CUTOFF","KANSAS CITY","64133","PJ3028","EPD","U","1","VIC","W","M","47","3500 BLUE RIDGE
CUTOFF KANSAS CITY, MO 64133
(39.059067869000444, -94.47253782899969)","N"
"90001094","2009-01-05T00:00:00.000","16:41","2009-01-05T00:00:00.000","14:00","2009-01-05T00:00:00.000","15:00","640","23F","Stealing From Auto","423","400  NW BARRY RD","KANSAS CITY","64155","PC0338","NPD","U","1","SUS","U","U",,"400 BARRY RD
KANSAS CITY, MO 64155
(39.24646527200048, -94.5852059019997)","N"
"90000016","2009-01-01T00:00:00.000","0:48","2008-12-31T00:00:00.000","20:00","2009-01-01T00:00:00.000","0:30","1401","290","Property Damage","544","8700  RIDGEWAY CT","KANSAS CITY","64138","PJ6355","SPD","U","1","SUS","U","U",,"8700 RIDGEWAY CT
KANSAS CITY, MO 64138
(38.964093679000484, -94.44469272199967)","N"
"90000475","2009-01-02T00:00:00.000","19:49","2009-01-02T00:00:00.000","19:48",,,"799",,"Auto Theft Outside S","332","E 34 ST/COLLEGE AV","KANSAS CITY","64130","PJ2739","EPD","U","1","SUS","U","U",,"34 ST COLLEGE AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"90000532","2009-01-03T00:00:00.000","1:30","2009-01-02T00:00:00.000","22:20","2009-01-03T00:00:00.000","1:26","640","23F","Stealing From Auto","133","3700  BROADWAY","KANSAS CITY","64111","PJ2960","CPD","U","1","SUS","U","U",,"3700 BROADWAY
KANSAS CITY, MO 64111
(39.06110080500048, -94.59054611999966)","N"
"90000966","2009-01-05T00:00:00.000","10:12","2009-01-05T00:00:00.000","8:30","2009-01-05T00:00:00.000","10:15","501","220","Burglary - Residence","544","9800  E BANNISTER RD","KANSAS CITY",,"PJ6674","SPD","U","1","SUS","B","M","16","9800 BANNISTER RD
KANSAS CITY, MO 
(38.950748183000485, -94.46870312399966)","N"
"90000085","2009-01-01T00:00:00.000","6:03","2009-01-01T00:00:00.000","5:00",,,"702","240","Auto Theft","211","5600  NORTON AV ","KANSAS CITY","64132","PJ4586","MPD","U","1","VIC","B","F","25","5600 NORTON AV
KANSAS CITY, MO 64132
(39.02307959500047, -94.53853768399966)","N"
"90000135","2009-01-01T00:00:00.000","13:11","2009-01-01T00:00:00.000","13:11",,,"802","13B","Non Agg Assault Dome","142","2000  E 36 ST ","KANSAS CITY",,"PJ2932","CPD","U","1","ARR","B","F","27","2000 36 ST
KANSAS CITY, MO 
(39.06107830200045, -94.5600700769997)","N"
"90000806","2009-01-04T00:00:00.000","13:10","2009-01-04T00:00:00.000","13:06",,,"401","13A","Aggravated Assault (","222","5600  MICHIGAN AV","KANSAS CITY","64130","PJ4504","MPD","U","1","SUS","B","M","45","5600 MICHIGAN AV
KANSAS CITY, MO 64130
(39.02486261100046, -94.56347643899966)","N"
"90001200","2009-01-06T00:00:00.000","6:36","2009-01-05T00:00:00.000","23:30","2009-01-06T00:00:00.000","6:20","702","240","Auto Theft","313","400  MONROE AV","KANSAS CITY","64124","PJ0518","EPD","U","1","VIC","W","M","43","400 MONROE AV
KANSAS CITY, MO 64124
(39.109341807000476, -94.5375355009997)","N"
"90001111","2009-01-05T00:00:00.000","16:03","2009-01-05T00:00:00.000","0:01","2009-01-05T00:00:00.000","10:00","640","23F","Stealing From Auto","633","1400  NE VIVION RD ","KANSAS CITY","64118","PC1033","SCP","U","1","VIC","W","M","46","1400 VIVION RD
KANSAS CITY, MO 64118
(39.18293528200047, -94.59760371799968)","N"
"90000755","2009-01-04T00:00:00.000","4:04","2009-01-03T00:00:00.000","23:00","2009-01-04T00:00:00.000","3:18","501","220","Burglary - Residence","413","5600  N AMORET AV","KANSAS CITY","64151","PP0690","NPD","U","7","VIC",,,,"5600 AMORET AV
KANSAS CITY, MO 64151
(39.19620048200045, -94.62762642899969)","N"
"90001086","2009-01-05T00:00:00.000","15:01","2009-01-05T00:00:00.000","15:01",,,"802","13B","Non Agg Assault Dome","535","13200  WORNALL RD","KANSAS CITY","64114","PJ7400","SPD","Y","1","ARR","B","M","28","13200 WORNALL RD
KANSAS CITY, MO 64114
(38.8877126590005, -94.59546461099967)","N"
"90001105","2009-01-05T00:00:00.000","16:35","2009-01-05T00:00:00.000","15:12",,,"630","23C","Stealing Shoplifting","643","8500  N CHURCH RD","KANSAS CITY","64157","PC0282","SCP","U","1","VIC",,,,"8500 CHURCH RD
KANSAS CITY, MO 64157
(39.2460676770005, -94.45868106599966)","N"
"90000140","2009-01-01T00:00:00.000","13:55","2008-12-31T00:00:00.000","24:00:00","2009-01-01T00:00:00.000","2:30","620","23B","Stealing Purse Snatc","534","5700  LONGVIEW RD","KANSAS CITY",,"PJ7216","SPD","U","1","SUS","U","U",,"5700 LONGVIEW RD
KANSAS CITY, MO 
(38.916290957000456, -94.52471627099965)","N"
"90001238","2009-01-06T00:00:00.000","9:15","2008-12-12T00:00:00.000","14:30","2009-01-06T00:00:00.000","9:00","501","220","Burglary - Residence","133","100  E 40 ST ","KANSAS CITY","64111","PJ3141","CPD","U","1","SUS","U","U",,"100 40 ST
KANSAS CITY, MO 64111
(39.054210930000465, -94.58757764699965)","N"
"90000524","2009-01-03T00:00:00.000","1:20","2009-01-03T00:00:00.000","1:00","2009-01-03T00:00:00.000","1:15","1401","290","Property Damage","114","2800  MADISON AV","KANSAS CITY","64108","PJ2265","CPD","U","1","SUS","U","U",,"2800 MADISON AV
KANSAS CITY, MO 64108
(39.07625295700046, -94.59549576699965)","N"
"90000813","2009-01-04T00:00:00.000","14:12","2009-01-02T00:00:00.000","20:00","2009-01-03T00:00:00.000","8:00","670","23D","Stealing from Buildi","631","4200  NE DAVIDSON RD ","KANSAS CITY","64116","PC1148","SCP","U","1","VIC","W","M","18","4200 DAVIDSON RD
KANSAS CITY, MO 64116
(39.171133470000484, -94.56007824899967)","N"
"90001206","2009-01-06T00:00:00.000","6:42","2009-01-06T00:00:00.000","6:30",,,"2040","90Z","Violation Full Order","333","3200  E 41 ST","KANSAS CITY","64130","PJ3401","EPD","Y","1","VIC","B","F","36","3200 41 ST
KANSAS CITY, MO 64130
(39.05160584900045, -94.54672836799966)","N"
"40045232","2009-08-27T00:00:00.000","22:30","2009-08-27T00:00:00.000","22:30",,,"201","11A","Rape","112","E 13 ST/GRAND AV","KANSAS CITY","64106","PJ1089","CPD","U","1","ARR","B","M","19","13 ST GRAND AV
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"90000627","2009-01-03T00:00:00.000","13:02","2009-01-03T00:00:00.000","13:00",,,"401","13A","Aggravated Assault (","321","CEASAR CHAVEZ/HOLLY","KANSAS CITY","64110","PJ1150","EPD","U","2","SUS","W","M","20","
CEASAR CHAVEZ HOLLY KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","Y"
"90000912","2009-01-05T00:00:00.000","0:55","2009-01-05T00:00:00.000","0:01","2009-01-05T00:00:00.000","0:30","802","13B","Non Agg Assault Dome","341","6600  E 17 ST","KANSAS CITY","64126","PJ1580","EPD","Y","1","VIC","W","F","21","6600 17 ST
KANSAS CITY, MO 64126
(39.09013669100045, -94.50561163199967)","N"
"90000260","2009-01-02T00:00:00.000","4:37","2009-01-02T00:00:00.000","4:35",,,"640","23F","Stealing From Auto","415","7200  N JEFFERSON CT","KANSAS CITY","64119","PC0514","NPD","U","1","SUS","B","M","18","7200 JEFFERSON CT
KANSAS CITY, MO 64119
(38.915330697000456, -94.60274596199969)","N"
"90000020","2009-01-01T00:00:00.000","1:11","2009-01-01T00:00:00.000","1:00",,,"302","120","Armed Robbery","332","E 33 ST/CHESTNUT AV","KANSAS CITY","64130","PJ2654","EPD","U","3","SUS","B","M",,"33 ST CHESTNUT AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","Y"
"90000092","2009-01-01T00:00:00.000","8:36","2009-01-01T00:00:00.000","8:36",,,"1849","35A","Possession/Sale/Dist","133","MAIN ST/WESTPORT RD","KANSAS CITY","64111","PJ3126","CPD","U","1","VIC",,,,"
MAIN ST WESTPORT RD KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"90000847","2009-01-04T00:00:00.000","16:57","2009-01-04T00:00:00.000","16:55",,,"801","13B","Non Aggravated Assau","642","1400  NE 107 TE","KANSAS CITY","64155","PC0145","SCP","U","1","VIC","W","M","36","1400 107
TE KANSAS CITY, MO 64155
(39.27609002000048, -94.57066660199968)","N"
"90000196","2009-01-01T00:00:00.000","17:12","2009-01-01T00:00:00.000","17:12",,,"1850","35B","Possession of Drug E","233","1300  E 82 TE ","KANSAS CITY","64131","PJ5955","MPD","U","2","VIC",,,,"1300 82
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)","N"
"90000962","2009-01-05T00:00:00.000","10:06","2009-01-03T00:00:00.000","22:00","2009-01-05T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","324","2300  QUINCY AV","KANSAS CITY","64127","PJ1973","EPD","U","1","SUS","U","U",,"2300 QUINCY AV
KANSAS CITY, MO 64127
(39.08328242800047, -94.52339601899968)","N"
"90000627","2009-01-03T00:00:00.000","13:02","2009-01-03T00:00:00.000","13:00",,,"401","13A","Aggravated Assault (","321","CEASAR CHAVEZ/HOLLY","KANSAS CITY","64110","PJ1150","EPD","U","1","VIC","W","M","20","
CEASAR CHAVEZ HOLLY KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","Y"
"90000252","2009-01-02T00:00:00.000","1:36","2009-01-02T00:00:00.000","1:35",,,"401","13A","Aggravated Assault (","333","3700  BALES AV","KANSAS CITY","64127","PJ3038","EPD","U","1","VIC","U","M","16","3700 BALES AV
KANSAS CITY, MO 64127
(39.058572091000485, -94.54307616899968)","Y"
"90036987","2009-05-19T00:00:00.000","15:14","2009-05-19T00:00:00.000","8:45","2009-05-19T00:00:00.000","14:45","501","220","Burglary - Residence","314","700  HARDESTY AV","KANSAS CITY","64124","PJ0870","EPD","U","1","ARR","W","F","24","700 HARDESTY AV
KANSAS CITY, MO 64124
(39.10319235200046, -94.51891539799965)","N"
"90000322","2009-01-02T00:00:00.000","11:38","2009-01-02T00:00:00.000","0:01","2009-01-02T00:00:00.000","7:30","1401","290","Property Damage","631","800  NE 42 TE","KANSAS CITY","64116","PC1160","SCP","U","1","VIC","W","M","59","800 42
TE KANSAS CITY, MO 64116
(39.15775379600046, -94.57280868899966)","N"
"90001204","2009-01-06T00:00:00.000","6:45","2009-01-06T00:00:00.000","6:40",,,"802","13B","Non Agg Assault Dome","131","4100  HOLLY ST","KANSAS CITY","64111","PJ3248","CPD","Y","1","VIC","W","F","28","4100 HOLLY ST
KANSAS CITY, MO 64111
(39.05403224900044, -94.60079599999966)","N"
"90000428","2009-01-02T00:00:00.000","16:48","2009-01-02T00:00:00.000","16:30","2009-01-02T00:00:00.000","17:03","802","13B","Non Agg Assault Dome","224","1400  E 66 ST","KANSAS CITY","64131","PJ5025","MPD","Y","1","VIC","B","M","47","1400 66 ST
KANSAS CITY, MO 64131
(39.00828798300046, -94.57004991199966)","N"
"90000118","2009-01-01T00:00:00.000","12:05","2009-01-01T00:00:00.000","0:20","2009-01-01T00:00:00.000","2:30","640","23F","Stealing From Auto","114","2800  SOUTHWEST BL","KANSAS CITY",,"PJ2234","CPD","U","1","VIC","W","M",,"2800 BL
KANSAS CITY, MO 
(39.10295319700049, -94.5830775179997)","N"
"90000482","2009-01-02T00:00:00.000","20:12","2009-01-02T00:00:00.000","20:05",,,"302","120","Armed Robbery","143","E 40 ST/HARRISON ST","KANSAS CITY","64110","PJ3147","CPD","U","1","VIC","W","M","49","40 ST HARRISON ST
KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","Y"
"90001006","2009-01-05T00:00:00.000","11:44","2008-12-18T00:00:00.000","9:00","2008-12-26T00:00:00.000","9:00","501","220","Burglary - Residence","224","5900  WABASH AV","KANSAS CITY","64130","PJ4713","MPD","U","1","SUS","U","U",,"5900 WABASH AV
KANSAS CITY, MO 64130
(39.01919284200045, -94.55689585899967)","N"
"90000078","2009-01-01T00:00:00.000","5:26","2009-01-01T00:00:00.000","1:30","2009-01-01T00:00:00.000","5:15","501","220","Burglary - Residence","233","8000  CAMPBELL ST ","KANSAS CITY","64131","PJ5921","MPD","U","2","VIC","B","M","27","8000 CAMPBELL ST
KANSAS CITY, MO 64131
(38.98245183000046, -94.57849356199966)","N"
"90000419","2009-01-02T00:00:00.000","15:35","2009-01-02T00:00:00.000","15:35",,,"1742","90Z","Sex Off Misconduct","534","BLUE RIVER RD/E RED BRIDGE TE","KANSAS CITY","64114","PJ7158","SPD","U","1","ARR","W","M","46","
BLUE RIVER RD E RED BRIDGE TE KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)","N"
