Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document
720,University of Texas System,2017-CP00007,615,53,Commodities,2500,each,"3-in-1 letter opener (with ruler and magnifying feature), white, printed with UT Benefits Billing logo and official System wordmark endorsement in PMS 539 Blue",1050.00,Christopher Palacios,512-579-5143,cpalacios@utsystem.edu,Artwork available from listed contact upon request.,https://data.texas.gov/views/qwhy-c2kk/files/0dfa82f6-3081-44f0-b113-5683a53c41f9?filename=utbenefitsbilling-540c-ltropener-guide.pdf,https://data.texas.gov/views/qwhy-c2kk/files/05e06e93-eed8-4532-9983-de644e3f460f?filename=PO+Terms+and+Conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/978d486b-a15c-4f7b-9c89-33022804a4d4?filename=ITB+2017-CP00007.pdf
539,Department of Aging and Disability Services,539-0000114906,345,72,Commodities,1,PKG,"3M 8512 (Or Equal) N95 Disposable Particulate Respirator â¢ 10 per package â¢ Filter Class: N95 â¢ Exhalation Valve â¢ Nose Clip â¢ Mask Size: Universal â¢ Color: White â¢ Headstrap Type: Dual, Adjustable â¢ NIOSH Approved â¢ Respirator Shape: Molded",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,"IF BIDDING ALTERNATE PRODUCT, PLEASE PROVIDE DESCRIPTIVE LITERATURE WITH YOUR RESPONSE OR BID MAY NOT BE ACCEPTED",,,https://data.texas.gov/views/qwhy-c2kk/files/34a3e9d8-de57-4a32-bf9f-5b2a485347bb?filename=539-0000114906+misc+supplies.pdf
763,UNT Health Science Center,763-17-3001,465,11,Commodities,10,Ea,"3Mâ¢ LittmannÂ® Master Classic IIâ¢Teaching Stethoscope, Black and Burgundy Tube, 40 inch, 2139",,Kimmalla Mitchell,9403695528,kimmalla.mitchell@untsystem.edu,Please see attachment with the list of specs and detailed information,https://data.texas.gov/views/qwhy-c2kk/files/23b5881f-63f3-44b4-97b2-c19f7d4e7b7c?filename=Stethoscope+specs.pdf,,
537,Department State Health Services,537-0000176899,207,37,Office Supplies,2,Each,"3M Framed Privacy Filter for 22"" Widescreen LCD Display, Black, 2 attach methods: adhesive/hanger arms. Mfg P/N PF322W9 ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/bdd9218d-0d3b-4f68-815e-f056df80c684?filename=Solictation+Form+537-0000176899.pdf
537,Department State Health Services,537-0000176985,031,46,Office Supplies,4,Each,"3M Office Air Cleaner Replacement Filter OAC250RF,Electrostatic filers down to 0.01 micron, activated charcoal. Mfg P/N CW6178 ",,Debra Burns,512-406-2564,debra.burns@hhsc.state.tx.us,,,,https://data.texas.gov/views/qwhy-c2kk/files/8751e3d2-9849-452d-a9fe-5433f2d9db97?filename=Solictation+Form+537-0000176985.pdf
696,Texas Department of Criminal Justice,IT869450,005,05,Commodities,10,EA,4-1/2x1/4x5/8 -11GP Grind Wheel #DDW4523,,Ruby Cowan,9364373128,ruby.cowan@tdcj.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/00fa66c3-d5cb-48e5-a4a0-d8455a4a1516?filename=IT869450.pdf
320,TEXAS WORKFORCE COMMISSION,8087E,310,06,Office Supplies,2,box,"41467, CATALOG ENVELOPES BROWN 9 X12",19.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,https://data.texas.gov/views/qwhy-c2kk/files/9217fc96-b7f8-41f0-a077-c8a05600b6da?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx,https://data.texas.gov/views/qwhy-c2kk/files/7050a852-c6f2-41f1-8453-5748f4935ea6?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,
320,TEXAS WORKFORCE COMMISSION,8087E,310,06,Office Supplies,2,BOX,"41467, CATALOG ENVELOPES BROWN 9 X12",19.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/03bd8abd-5f5d-4c57-9770-daa8bd6c74fb?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/d705a066-c05a-450c-84f0-212ea510dbbc?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,8087D,310,06,Office Supplies,2,BOX,"41665, CATALOG ELVELOPE BROWN 10X13",18.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,https://data.texas.gov/views/qwhy-c2kk/files/90557452-cb0f-4b0d-8d43-f2e9c93a6c20?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx,https://data.texas.gov/views/qwhy-c2kk/files/b6d30299-f9ae-46c2-af99-38de4c97b8b8?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,
320,TEXAS WORKFORCE COMMISSION,8087D,310,06,Office Supplies,2,BOX,"41665, CATALOG ELVELOPE BROWN 10X13",17.50,MELANIE BUSBY,512-936-3123,,,,,
320,TEXAS WORKFORCE COMMISSION,8087D,310,06,Office Supplies,2,BOX,"41665, CATALOG ELVELOPE BROWN 10X13",17.50,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/0624fe10-20b5-49a5-a596-12ab488c932a?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/7f982b1a-4561-46fb-9318-e34bdb23f4ba?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,8205B,605,30,Office Supplies,3,EA,"41913,Standard Tape Cartridge For Dymo Label Makers 3/8in X 23ft Black ",8.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/d54d3f90-3fc2-4ed3-8921-f854ba92f79b?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/488bdf51-009d-4f29-8653-ee9153fdcf14?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
711,Texas A&M University,711-17-1702-CHEM,175,33,Commodities,200,Pack,"4.25 cm Filter Paper, 100/pack, VWR #28309-967",664.00,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/133d1e62-1d23-430b-9c1d-6ff158bac564?filename=711-17-1702-CHEM.pdf
701,Texas Education Agency  ,701-17-SBID19,425,21,Commodities,2,each,"42"" round conference tables, cross bottom",1000.00,Valerie Francis,512-936-1367,norma.barrera@tea.texas.gov,,,,
582,Texas Commission on Environmental Quality,582-17-73950,840,38,IT,1,Each,"43"" Class 4K HDR Ultra HD TV ",,Nora Randall,512-239-2621,tceqebid@tceq.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/241cc669-8b7c-403e-a7d3-5d353d581830?filename=73950_HD+TV_Nora+Randall_4-27-17.pdf
476,TEXAS RACING COMMISSION,476-17-Fargo 3,610-49,"45000, DTC 1000, ",Commodities,10,EACH,"45000, DTC 1000, YMCKO (COLOR) RIBBON",85.00,PAUL PALERMO,(512) 490-4031,paul.palermo@txrc.texas.gov,"Must be OEM - Not refurbished. Include shipping, if applicable.",https://data.texas.gov/views/qwhy-c2kk/files/45464b8b-22ea-4847-aac5-9d9deac271ac?filename=C%3A%5CUsers%5Cpaulp%5CDesktop%5CRequest_for_Quote+3.xlsx+476-17-Fargo+3+_+.xlsx,https://data.texas.gov/views/qwhy-c2kk/files/c7139a3f-8ed0-42d4-9181-a8402575e8c7?filename=C%3A%5CUsers%5Cpaulp%5CDesktop%5CTerms+%26+Conditions.pdf,https://data.texas.gov/views/qwhy-c2kk/files/bfa5e77a-241c-4063-915e-b3f01a2211e8?filename=C%3A%5CUsers%5Cpaulp%5CDesktop%5CRequest_for_Quote+3.xlsx+476-17-Fargo+3+_+.xlsx
320,TEXAS WORKFORCE COMMISSION,8205A,450,13,Office Supplies,2,EA,"45013, D1 Standard Tape Cartridge For Dymo Label Makers 1/2in X 23ft Black",8.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/30ec8195-506a-4a98-9032-77299b1e6454?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/48ea3012-dfc3-496c-a0c5-33dc97287a66?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
802,Texas Parks and Wildlife Department,802-17-39539,340,08,Commodities,3,Each,45 Gallon Flammable Cabinet,,Dominik Mendoza,5123894914,dominik.mendoza@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/f62f1c27-88fb-4827-ac24-421301f744a0?filename=340-08_39539_SP.pdf
802,Texas Parks and Wildlife Department,802-17-39553,340,08,Commodities,4,Each,45 Gallon Flammable Cabinet,,Dominik Mendoza,5123894914,dominik.mendoza@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/35af2a3d-b181-400c-9499-dfe389a087b2?filename=340-08_39553_SP.pdf
711,Texas A&M University,711-17-1708-SSC,285,32,Commodities,10,Case,"46E403, LED LAMP, A19, E26,8W, 5000K - PHILIPS BRAND, NOT GE  (24 PER CASE)",,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/c8127b3f-81ab-433a-a82a-dbbb2b6898d7?filename=711-17-1708-SSC.pdf
711,Texas A&M University,711-17-1708-SSC,285,32,Commodities,10,Case,"48"" 32 WATT FLUORESCENT LINEAR LAMP, T8, NEUTRAL, 3500K, (36 PER CASE)",,Cindy Gillar,979-845-9010,c-gillar@tamu.edu,,,,https://data.texas.gov/views/qwhy-c2kk/files/fc97d862-86ef-45aa-97c8-d787c15662e6?filename=711-17-1708-SSC.pdf
320,TEXAS WORKFORCE COMMISSION,320,485,44,Office Supplies,4,CASES,"48544903, HAND/SHOWER WASH ADX-12 SYSTEM",47.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/437a8aa9-aeea-4e25-b256-807f750afe44?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/28385cb3-98aa-4d00-8693-f37671dddaf0?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,8047A,485,44,Office Supplies,4,CASES,"48544903, HAND/SHOWER WASH ADX-12 SYSTEM",47.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/a775b23f-da13-475e-93f1-72b0b1583e27?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/5fbd78c0-37d7-413e-91aa-08d3dd00ca15?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
362,TEXAS LOTTERY COMMISSION,RQ17-0765 ,204,32,Office Supplies,2,Package,"4 GB CLASS 4 SDHC FLASH MEMORY CARD WITH JEWEL CASE, SANDISK MODEL #SDSDB2L-004G, 2 PER PACK ",,SCOTT MERRYMAN,(512) 344-5402 , SCOTT.MERRYMAN@LOTTERY.STATE.TX.US,,,,https://data.texas.gov/views/qwhy-c2kk/files/05b14e45-e3b4-4dd4-9239-e55c2e3b760f?filename=2017+RFQ+17-0765.pdf
732,TEXAS A&M UNIVERSITY-KINGSVILLE,B700020,204,32,Office Supplies,100,EACH,4G SWIVEL USB FLASH DRIVE WITH TAMUK LOGO,0.00,RACHEL BUENTELLO,361-593-4068,rachel.buentello@tamuk.edu,TERMS AND CONDITIONS CAN BE REVIEWED AT HTTP://WWW.TAMUK.EDU/SSGS/FORMS/BID-TC.PDF,,,https://data.texas.gov/views/qwhy-c2kk/files/7216e19f-46ff-4f96-a0a9-d09c60aceeb8?filename=B700020.pdf
320,TEXAS WORKFORCE COMMISSION,8047C,665,24,Office Supplies,2,EA,"4KN36, TRASH BAGS 60 GAL 14MICRON PK200",40.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/bcf7798d-8981-41df-9d24-c9049d7a3728?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/6791b805-eefa-48ff-b3d6-a433ef98f338?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
55555,Test Juliana,555,5555,55,Office Supplies,5555555,5,5,5.00,Juliana,,,,,,
802,Texas Parks & Wildlife Department,802-17-39387_WL,075,41,Commodities,1,Each,50 ton Manual Pump Hydraulic Press,,Amy Jarmon,512-389-8500,amy.jarmon@TPWD.TEXAS.GOV,,,,https://data.texas.gov/views/qwhy-c2kk/files/a2193b3e-1f3c-44c6-b986-9ec8c6dcbe54?filename=075-41-39387_WL.pdf
503,Texas Medical Board,503-17-0167_3,207,72,Commodities,2,each,"5130cdn Black Toner, 18000pg high yield, Part # n848n",,Liz Kaska,512-305-7063,liz.kasks@tmb.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/ec7be79f-2753-40e6-8c3c-d243b739fdf6?filename=TERMS+AND+CONDITIONS+-ATTACHMENT+A+.pdf,https://data.texas.gov/views/qwhy-c2kk/files/5c3ca69e-1565-4bfe-8b75-eb74e61a2585?filename=SOLICITATION+NUMBER+503-17-0167_3.docx
503,Texas Medical Board,503-17-0167_5,207,72,Commodities,1,each,"5130cdn Cyan Toner 12000pg high yield, Part # p614n",,Liz Kaska,512-305-7063,liz.kasks@tmb.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/77dffbb1-e36d-4947-8d4c-55ab3a156493?filename=TERMS+AND+CONDITIONS+-ATTACHMENT+A+.pdf,https://data.texas.gov/views/qwhy-c2kk/files/7b9a9a1e-b765-43e7-8648-4d17185d8992?filename=SOLICITATION+NUMBER+503-17-0167_5.docx
503,Texas Medical Board,503-17-0167_4,207,72,Commodities,1,each,"5130cdn Magenta Toner, 12000pg high yield, Part # r272n",,Liz Kaska,512-305-7063,liz.kasks@tmb.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/b71aad65-ddb2-408b-a1f5-929ad9482638?filename=TERMS+AND+CONDITIONS+-ATTACHMENT+A+.pdf,https://data.texas.gov/views/qwhy-c2kk/files/01a41461-bb2b-4e2b-9dc5-0e9de83bf392?filename=SOLICITATION+NUMBER+503-17-0167_4.docx
503,Texas Medical Board,503-17-0167_6,207,72,Commodities,1,each,"5130cdn Yellow Toner 12000pg high yield, Part # t222n",,Liz Kaska,512-305-7063,liz.kasks@tmb.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/2df24826-e5bb-446e-bdfc-aa7638fc88d2?filename=TERMS+AND+CONDITIONS+-ATTACHMENT+A+.pdf,https://data.texas.gov/views/qwhy-c2kk/files/8cc697c2-4f5a-45ee-8f77-c4d112eaeef7?filename=SOLICITATION+NUMBER+503-17-0167_6.docx
503,Texas Medical Board,503-17-0167_1,207,72,Commodities,8,each,"5460dn Toner, 45000pg extra high yield, Dell Part # 332-0132",,Liz Kaska,512-305-7063,liz.kasks@tmb.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/7c035e66-79a0-4e6e-9812-d081114e88af?filename=TERMS+AND+CONDITIONS+-ATTACHMENT+A+.pdf,https://data.texas.gov/views/qwhy-c2kk/files/a33ab49d-9a6d-43fc-992f-9c30d4f09642?filename=SOLICITATION+NUMBER+503-17-0167_1.docx
503,Texas Medical Board,503-17-0167_2,207,72,Commodities,2,each,"5465dn Toner, 45000pg extra high yield U&R, Dell Part #331-9795",,Liz Kaska,512-305-7063,liz.kasks@tmb.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/2d8d2711-240a-4651-ba46-d18ed16d47f3?filename=TERMS+AND+CONDITIONS+-ATTACHMENT+A+.pdf,https://data.texas.gov/views/qwhy-c2kk/files/fa379002-46c0-4ad8-a504-afa2d92b0c5a?filename=SOLICITATION+NUMBER+503-17-0167_2.docx
802,Texas Parks & Wildlife Department,802-17-39546_WL,405,31,Commodities,15,bottles,5W-30 Synthetic Motor oil,,Amy Jarmon,512-389-8500,amy.jarmon@tpwd.texas.gov,,,,https://data.texas.gov/views/qwhy-c2kk/files/1d38d085-fc45-4178-97fa-ab1d49d438d7?filename=405-31-39546_WL.pdf
320,TEXAS WORKFORCE COMMISSION,8086C,615,73,Office Supplies,3,EA,"61573171107-1,3-Ring Vinyl Binders 1""",3.50,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/266543a8-b739-493c-a93c-d01921f18f4d?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/85de202f-5f23-493f-9410-43efaa40f83b?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,7855C,620,80,Office Supplies,2,DZ,"62080210404 ,Refill, Gel Ink Zebra Retractable Pen with Rubber Grip",5.00,Melanie Busby,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/1f1d5f89-73f6-4165-99c2-890998ecc9b4?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/c9a4c305-1434-4e9b-94b3-f2693ab8b98c?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,8186A,620,80,Office Supplies,2,DZ," 62080210503 , Zebra Sarasa Gel Ink Pen Refill, Blue Ink",5.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/978db67e-1811-4faa-9ab2-683292a347d1?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/ced0be97-993c-4e7e-9e8d-d2fd42420f43?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,7855B,620,80,Office Supplies,2,DZ,"62080230105, Gel Ink, 0.7mm, Retractable, Rubber Grip, Zebra Sarasa ",8.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/b9b13f00-80c9-4e08-86d4-5498e7a3ec72?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/517e09fc-9eb8-42e2-8e7e-b1454deb8e78?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
717,Texas Southern University,Request for Quote (Only) 717-17-SBF6,765,77,,1,Each,"636 Safety and Productivity with Compact, Versatile Air Sweeper",,Kisten Rhodes,,Kisten.Rhodes@TSU.EDU,More information at fair,,,
320,TEXAS WORKFORCE COMMISSION,8083H,640,75,Office Supplies,4,CASES,"6407597102, C-FOLD PAPER TOWELS",26.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,https://data.texas.gov/views/qwhy-c2kk/files/be0a84ad-c9a7-4e96-a878-279cbee98821?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx,https://data.texas.gov/views/qwhy-c2kk/files/bcc5d42f-f103-4e9e-96db-927adeb72c45?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,
320,TEXAS WORKFORCE COMMISSION,8083H,640,75,Office Supplies,4,CASES,"6407597102, C-FOLD PAPER TOWELS",26.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/de8e2bdb-86d3-4815-9929-5a2e079515d7?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/b8cd51e3-c97d-46a2-86e2-53f86f399e25?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,7994H,645,21,Office Supplies,10,BX,"64521210100, PAPER COPIER",37.50,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/8442423d-de71-4f89-b6ec-fd19a4e5eafa?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/7815ecb6-a25d-471e-b087-c258c87652e8?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,8205C,645,21,Office Supplies,2,EA,"64521348243 Vellum Briston Card Stock, White, 8.5 x 11 paper, 67 lb",7.50,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/266d6ac8-0d8b-4557-bf7f-4b135cc1aa86?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/525bab9d-2f42-428b-ad7c-d6bdf9f5907c?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,808B,645,21,Office Supplies,3,CARTON,"64521350054, PAPER, BOND PREM#4 20lb",35.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,https://data.texas.gov/views/qwhy-c2kk/files/5d937807-3cca-486b-ae15-05564bafd30a?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx,https://data.texas.gov/views/qwhy-c2kk/files/c67a5b1c-cc90-4fcb-a27e-42597aaad197?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,
320,TEXAS WORKFORCE COMMISSION,8087B,645,21,Office Supplies,3,CARTON,"64521350054, PAPER, BOND PREM#4 20lb",35.00,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/9ffc1d30-4ba7-476a-8136-c08ca323b0d3?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/f084ccbe-b3a7-4291-923b-e431af965711?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
320,TEXAS WORKFORCE COMMISSION,8290D,615,29,Office Supplies,2,PACKAGES,"660415, Dryline Grip Correction Tape Non-Refillable 1/5"" X 335",4.50,MELANIE BUSBY,512-936-3123,melanie.busby@twc.state.tx.us,,,https://data.texas.gov/views/qwhy-c2kk/files/ef1c9216-0e0c-444d-b9eb-1c9c653e399f?filename=Terms+and+Conditions+08-22-2016+%283%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/5da9938d-893a-423f-a0df-8daedc6ff2df?filename=TWC+RFQ-DFW+Spot+Bid+Fair.docx
721,The University of Texas at Austin,UTAUS101,200,70,Commodities,6,100% cotton collar t-shirts,"6.8 oz knit sport shirt, 100% cotton, welt collar, stitched shoulder, two plaket with wood tone buttons. S/M/XL",,Annette Smith,512-471-2850,annette.snith@austin.utexas.edu,,,,
738,The University of Texas at Dallas ,6,,966-86,Office Supplies,1,$200.00,6 ft. retractable display banner with open back design ,200.00,Renay Fleming,9728832397,fleming@utdallas.edu,,,,
721,The University of Texas at Austin,UTAUS101,200,70,Commodities,3,tagless T-shirt ,"6 oz tagless T-shirt, 100% cotton, color Texas orange, S/M/XL",,Annette Smith,512-471-2850,annette.smith@austin.utexas.edu,,,,
808,Texas Historical Commission,808-17-SS4,037,52,Commodities,100,EA,6-Pack Cooler Bag with THC Logo,,Charlotte Craig,512-936-4198,charlotte.craig@thc.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/1236ef20-274b-46b0-b7b9-8a254c49bc2c?filename=PO+T%26Cs+%28Updated+3-10-2017%29.docx,https://data.texas.gov/views/qwhy-c2kk/files/33e849e1-7598-45c0-8a08-fac2ad41a697?filename=808-17-SS4.docx
551,Texas Department of Agriculture,551-7-06421,,,Other,20000,each,7000 8x4.75 x 10.25 shopping bag with handle and 13000 12x7x12 shopping bag with flat handle,,Dinita Caldwell,512-463-8496,dinita.caldwell@texasagriculture.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/44277281-0f2d-4a08-a16e-3845af0ba4b4?filename=TDA+Solicitation+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/4969cd93-84d1-4541-b715-ebd3c9af7982?filename=7-06421+SF+17+Shopping+Bags+request.pdf
362,TEXAS LOTTERY COMMISSION,RQ17-0765 ,207,30,Office Supplies,2,Package,"700MB 52X80 MINUTE BRANDED RECORDABLE DISC CD-R, 50-DISC SPINDLE, VERBATIM MODEL #94691 ",,SCOTT MERRYMAN,(512) 344-5402 ,SCOTT.MERRYMAN@LOTTERY.STATE.TX.US,,,,https://data.texas.gov/views/qwhy-c2kk/files/fe8c5c18-1ba4-41e9-a74a-7448be7df81f?filename=2017+RFQ+17-0765.pdf
454,Texas Department of Insurance,17-18333-2,425,21,,2,EA,72 In Height Adjustable Flipper Table BASE,565.00,Frank Brown,512-676-6148,frank brown@tdi.texas.gov,BALT INC  Part #  BLT90307,,,https://data.texas.gov/views/qwhy-c2kk/files/d50a677c-e854-46cb-ac14-44075a82332f?filename=17-18333+PRICING+REQUEST+.docx
454,Texas Department of Insurance,17-18333-1,425,21,,2,EA,72 In Height Adjustable Flipper Table TOP,375.00,Frank Brown,512-676-6148,frank.brown@tdi.texas.gov,BALT.  INC   Part #: BLT90306,,,https://data.texas.gov/views/qwhy-c2kk/files/1bff0eee-c096-470d-a6e0-6ef2f721780c?filename=17-18333+PRICING+REQUEST+.docx
302,Office of the Attorney General,302-17-9642SB,785,15,Office Supplies,96,PACKAGE,"73603, CLEAR SELF-ADHESIVE LAMINATING SHEETS 3 MIL 9X12 10 PACK",,Dalton Enamorado,512-936-3324,Dalton.Enamorado@oag.texas.gov,,,https://data.texas.gov/views/qwhy-c2kk/files/da0f396b-4037-4232-a0a5-e1f20e8bd600?filename=OAG+Terms+and+Conditions.docx,https://data.texas.gov/views/qwhy-c2kk/files/0e57a74b-d711-4866-9a35-3e3f503a54d0?filename=302-17-9642SB.pdf
