"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20221230447","Full Throttle Distillery & Grill Estes Park","Entity Type","2022-03-01T00:00:00.000",,,,,"FTD Estes Park, LLC","832 Georgia Ave Ste 300",,"Chattanooga","TN",,,"US",,,"Chattanooga","TN",,,"US","2022-03-01T00:00:00.000","GOOD",
"20221231570","Chapala Mexican Restaurant","Entity Type","2022-03-01T00:00:00.000",,,,,"Palomino, LLC","515 Perry St",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2022-03-01T00:00:00.000","GOOD",
"20221212087","Mrs Rios Restaurant","Entity Type","2022-02-25T00:00:00.000",,,,,"V-Rios Enterprises LLC","218 Main Street",,"San Luis Co","CO",,,"US",,,"Alamosa","CO",,,"US","2022-02-25T00:00:00.000","GOOD",
"20221160961","Spanish Peaks Bar & Grill","Entity Type","2022-02-23T00:00:00.000",,,,,"Pittman Adventures LLC","22590 CR 41.6",,"Aguilar","CO",,,"US",,,,,,,,"2022-02-23T00:00:00.000","GOOD",
"20221173949","Red's American Grill","Entity Type","2022-02-21T00:00:00.000",,,,,"BACK EAST BAR & GRILL DENVER, INC.","9475 BRIAR VILLAGE POINT","#168","Colorado Springs","CO",,,"US",,,,,,,,"2022-02-21T00:00:00.000","GOOD",
"20221158367","Maya's Cantina and Grill","Entity Type","2022-02-15T00:00:00.000",,,,,"Twisted Pete LLC","49 stellar jay",,"Evergreen","CO",,,"US",,,"Evergreen","CO",,,"US","2022-02-15T00:00:00.000","GOOD",
"20221158938","Yong Gung Restaurant","Entity Type","2022-02-15T00:00:00.000",,,,,"Dragonjib Inc","2040 S Havana St",,"Aurora","CO",,,"US",,,"Pueblo","CO",,,"US","2022-02-15T00:00:00.000","GOOD",
"20221159250","Blue City Cafe","Individual","2022-02-15T00:00:00.000","Ismael","Mohamed","Mamdu",,,"3224 s espana cir",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2022-02-15T00:00:00.000",,
"20221157503","Kush Cafe","Entity Type","2022-02-14T00:00:00.000",,,,,"Backstage Grass LLC","1512 Larimer St Ste 600",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2022-02-14T00:00:00.000","GOOD",
"20221156312","Meskerem Restaurant","Entity Type","2022-02-14T00:00:00.000",,,,,"TGLA LLC","1121 S Peoria St",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2022-02-14T00:00:00.000","GOOD",
"20221135539","Grandpa's Cafe","Entity Type","2022-02-04T00:00:00.000",,,,,"Arika Corporation","1815 Trevor Circle",,"Longmont","CO",,,"US",,,,,,,,"2022-02-04T00:00:00.000","GOOD",
"20221136057","Paradise Cafe","Entity Type","2022-02-04T00:00:00.000",,,,,"Zeng Paradise Inc","6180 S Gun Club Road","Unit L-1","Aurora","CO",,,"US",,,"Centennial","CO",,,"US","2022-02-04T00:00:00.000","GOOD",
"20221131600","FATBEE CAFE","Entity Type","2022-02-02T00:00:00.000",,,,,"FATBEE COS 2 LLC","3230 Centennial BLVD",,"Colorado Springs","CO",,,"US",,,"Pueblo","CO",,,"US","2022-02-02T00:00:00.000","GOOD",
"20221126618","Mr. A's Restaurant & Lounge LLC","Individual","2022-02-01T00:00:00.000","Joe","N..","King",,,"3600 JACKSON ST.",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2022-02-01T00:00:00.000",,
"20221125868","R&R Coffee Cafe-Cheyenne Mountain","Entity Type","2022-02-01T00:00:00.000",,,,,"R&R Enterprises, Inc.","11424 Black Forest Road",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2022-02-01T00:00:00.000","GOOD",
"20221121363","Mayans Mexican Restaurant","Entity Type","2022-01-31T00:00:00.000",,,,,"Team Nepal Enterprises LLC","7446 Chase ST",,"Arvada","CO",,,"US",,,,,,,,"2022-01-31T00:00:00.000","GOOD",
"20221111312","Grand Azteca Mexican Restaurant","Entity Type","2022-01-28T00:00:00.000",,,,,"azteca mexican restaurant dos","395 e agate ave",,"Granby","CO",,,"US",,,"Winter Park","CO",,,"US","2022-01-28T00:00:00.000","GOOD",
"20221112354","Sunshine Cafe","Entity Type","2022-01-28T00:00:00.000",,,,,"Shillcutt Group Inc.","400 N. Park Ave.","Suite #10-B","Breckenridge","CO",,,"US",,,"Breckenridge","CO",,,"US","2022-01-28T00:00:00.000","GOOD",
"20221101561","The Fox Den: No Waste Cafe & Roastery","Entity Type","2022-01-26T00:00:00.000",,,,,"No Waste Coffee, LLC","1680 Laporte Ave",,"Fort Collins","CO",,,"US",,"apt. 221","Fort Collins","CO",,,"US","2022-01-26T00:00:00.000","GOOD",
"20221076242","Oscar's Cafe","Individual","2022-01-24T00:00:00.000",,,,,"550 Food Group LLC","18 Town Plaza",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2022-01-24T00:00:00.000",,
"20221062751","Suehiro Japanese Restaurant","Individual","2022-01-21T00:00:00.000","Sachiko",,"Pyon",,,"6670 W Highway 165",,"Colorado City","CO",,,"US",,,,,,,,"2022-01-21T00:00:00.000",,
"20221062580","Cattlemen's Cafe & Catering","Entity Type","2022-01-21T00:00:00.000",,,,,"Cattlemen's Bar & Grill, LLC","1369 12 1/2 Road",,"Loma","CO",,,"US",,,,,,,,"2022-01-21T00:00:00.000","GOOD",
"20221047552","Papa Jose's Union Cafe","Individual","2022-01-16T00:00:00.000",,,,,"Papa Jose's, Inc.","320 S Union Avenue",,"Pueblo","CO",,,"US",,,"Pueblo","CO",,,"US","2022-01-16T00:00:00.000",,
"20221046128","Blu Note Bar & Grill","Entity Type","2022-01-15T00:00:00.000",,,,,"Gator Lounge ""LLC""","367  Sandy Hollow Trail",,"Franktown","CO",,,"US",,,,,,,,"2022-01-15T00:00:00.000","GOOD",
"20221044810","STARRY NIGHT ESPRESSO CAFE","Entity Type","2022-01-14T00:00:00.000",,,,,"The Wells, LLC","825 Remington Street",,"Fort Collins","CO",,,"US",,,,,,,"US","2022-01-14T00:00:00.000","GOOD",
"20221042395","Grey Rock Sports Grill","Entity Type","2022-01-13T00:00:00.000",,,,,"B2W LLC","925 E Harmony Rd","Unit 100","Fort Collins","CO",,,"US",,,,,,,,"2022-01-13T00:00:00.000","GOOD",
"20221036025","Laguna Mexican restaurant","Individual","2022-01-11T00:00:00.000","Luis",,"Sanchez Gamboa",,,"1039 w. 85th Ave",,"Federal Heights","CO",,,"US",,,"Federal Heights","CO",,,"US","2022-01-11T00:00:00.000",,
"20221032323","Third Street Grill","Entity Type","2022-01-10T00:00:00.000",,,,,"Black Fox Capitol Investments LLC","42383 Lamborn Mesa Road",,"Paonia","CO",,,"US",,,,,,,"US","2022-01-10T00:00:00.000","GOOD",
"20221024030","Meskerem Restaurant","Entity Type","2022-01-06T00:00:00.000",,,,,"SOLODA LLC","1121 S Peoria St",,"Aurora","CO",,,"US",,,,,,,,"2022-01-06T00:00:00.000","GOOD",
"20221023303","PHO MISS SAIGON RESTAURANT","Entity Type","2022-01-06T00:00:00.000",,,,,"MISS SAIGON RESTAURANT, LLC","781 S Federal Blvd","Unit 205","Denver","CO",,,"US",,,,,,,,"2022-01-06T00:00:00.000","GOOD",
"20221018353","Primus Restaurant","GP","2022-01-05T00:00:00.000",,,,,"JAM Culinary Concepts LLC","1017 Main Ave",,"Durango","CO",,,"US",,,"Durango","CO",,,"US","2022-01-05T00:00:00.000",,
"20221013171","Damascus Grill","Entity Type","2022-01-04T00:00:00.000",,,,,"Moh & Hass, LLC","1399 W Littleton Blvd",,"Littleton","CO",,,"US",,,,,,,,"2022-01-04T00:00:00.000","GOOD",
"20218237004","Lovely Day Cafe, LLC","Individual","2021-12-30T00:00:00.000","Anna",,"Kalikstein",,,"2789 Pemberly Ave",,"Highlands Ranch","CO",,,"US",,,,,,,,"2021-12-30T00:00:00.000",,
"20218229026","Ante Up Cafe","Entity Type","2021-12-28T00:00:00.000",,,,,"TC Prestige World Wide LLC","125 Main St",,"Central City","CO",,,"US",,,"Black Hawk","CO",,,"US","2021-12-28T00:00:00.000","GOOD",
"20218218425","Torta Grill","Entity Type","2021-12-27T00:00:00.000",,,,,"Culichi Town Tacos Inc","2600 W ALAMEDA AVE",,"Denver","CO",,,"US",,,,,,,"US","2021-12-27T00:00:00.000","GOOD",
"20218201473","FATBEE CAFE","Entity Type","2021-12-23T00:00:00.000",,,,,"FATBEE COS LLC","201 E Kiowa ST",,"Colorado Springs","CO",,,"US",,,"Pueblo","CO",,,"US","2021-12-23T00:00:00.000","GOOD",
"20218195262","China Cafe","Entity Type","2021-12-23T00:00:00.000",,,,,"BrayXon Food and Restaurant Corp.","734A S Perry Street",,"Castle Rock","CO",,,"US",,,,,,,,"2021-12-23T00:00:00.000","GOOD",
"20218201209","Loretta's Cafe","Entity Type","2021-12-23T00:00:00.000",,,,,"JL2 Enterprises LLC","4155 E. Jewell Ave.","Suite 800","Denver","CO",,,"US",,,,,,,,"2021-12-23T00:00:00.000","GOOD",
"20218181996","Abyssinia Ethiopian Restaurant and Bar","Entity Type","2021-12-20T00:00:00.000",,,,,"Abrehet LLC","5707 E Colfax Ave",,"Denver","CO",,,"US",,,,,,,,"2021-12-20T00:00:00.000","GOOD",
"20218182494","The Whistle Pig Coffee Stop & Cafe","Entity Type","2021-12-20T00:00:00.000",,,,,"Roosters Coffee House LLC","121 E 3rd Street",,"Rifle","CO",,,"US",,,,,,,,"2021-12-20T00:00:00.000","GOOD",
"20218169728","Silver Grill Cafe","Entity Type","2021-12-19T00:00:00.000",,,,,"Dish Up, LLC","3488 S. County Road 13",,"Loveland","CO",,,"US",,,,,,,,"2021-12-19T00:00:00.000","GOOD",
"20218174611","IN LAK ECH RESTAURANT","Entity Type","2021-12-16T00:00:00.000",,,,,"In Lak Ech Restaurant Llc","472 S FEDERAL BLVD",,"Denver","CO",,,"US",,,,,,,,"2021-12-16T00:00:00.000","GOOD",
"20218169767","Duffers Bar and Grille","Individual","2021-12-14T00:00:00.000","Stacey","Lynn","Ankney",,,"3609 S. Dawson St.",,"Aurora","CO",,,"US",,,,,,,,"2021-12-14T00:00:00.000",,
"20218152682","Cuba Bakery and Cafe","Entity Type","2021-12-07T00:00:00.000",,,,,"FlavorCO, LLC","5934 S Ukraine Street",,"Aurora","CO",,,"US",,,,,,,,"2021-12-07T00:00:00.000","GOOD",
"20218153178","El Mescal Family Mexican Restaurant","Entity Type","2021-12-07T00:00:00.000",,,,,"Los Toros Munoz, LLC","441 30 Road",,"Grand Junction","CO",,,"US",,,,,,,,"2021-12-07T00:00:00.000","GOOD",
"20218148933","Canyon Cafe","Entity Type","2021-12-06T00:00:00.000",,,,,"ChiChi, LLC","1777 6th Street",,"Boulder","CO",,,"US",,,,,,,,"2021-12-06T00:00:00.000","GOOD",
"20218147847","Coriander Restaurant","Entity Type","2021-12-05T00:00:00.000",,,,,"HB Concepts 2 Inc.","16742 W Archer Ave.",,"Golden","CO",,,"US",,,,,,,,"2021-12-05T00:00:00.000","GOOD",
"20218144987","Pakwan Indian Restaurant & Bar","Entity Type","2021-12-03T00:00:00.000",,,,,"Nanak LLC","4370 Burton Way #412",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-12-03T00:00:00.000","GOOD",
"20218146417","Cactus Jack's Saloon & Grill","Individual","2021-12-03T00:00:00.000","Gary","Earle","Mitchell Jr","Jr.",,"4651 Highway 73 Ste 114",,"Evergreen","CO",,,"US",,,"Evergreen","CO",,,"US","2021-12-03T00:00:00.000",,
"20218136585","30 70 Sports Bar & Grill","Entity Type","2021-12-01T00:00:00.000",,,,,"TIPS LLC","1885 W 120th Ave, Unit 1300",,"Denver","CO",,,"US",,,"Blue Springs","MO",,,"US","2021-12-01T00:00:00.000","GOOD",
"20218136518","Salsa Del Rey dba Grill Mamas Eatery","GP","2021-12-01T00:00:00.000",,,,,"Salsa Del Rey dba Grill Mamas Eatery","4812 Carson St",,"Denver","CO",,,"US",,,"Aurora","CO",,,"US","2021-12-01T00:00:00.000",,
"20218136544","30 70 Sports Bar & Grill","Entity Type","2021-12-01T00:00:00.000",,,,,"Tips West LLC","6579 W Colfax Ave",,"Denver","CO",,,"US",,,"Westminster","CO",,,"US","2021-12-01T00:00:00.000","GOOD",
"20218133003","PARIS BANH MI, CAFE BAKERY","Entity Type","2021-11-30T00:00:00.000",,,,,"PARIS BANH MI SPRINGS LLC","6472 TEMPLETON GAP RD","SUITE 130","Colorado Springs","CO",,,"US",,,,,,,,"2021-11-30T00:00:00.000","GOOD",
"20218133214","Juarez Restaurant Mexican Food llp","Entity Type","2021-11-30T00:00:00.000",,,,,"JUAREZ RESTAURANT MEXICAN FOOD LLC","2932 w 38th ave.",,"Denver","CO",,,"US",,,,,,,,"2021-11-30T00:00:00.000","GOOD",
"20218129019","Thai Diamond Cafe","Entity Type","2021-11-30T00:00:00.000",,,,,"Thai Diamond Y&M Inc","1560 Kipling St",,"Lakewood","CO",,,"US",,,,,,,,"2021-11-30T00:00:00.000","GOOD",
"20218094126","Eduardo Mexican Grill","Individual","2021-11-22T00:00:00.000","Eduardo",,"Arroyos-evangelista",,,"2830 US Highway 160 W",,"Monte Vista","CO",,,"US",,,"Del Norte","CO",,,"US","2021-11-22T00:00:00.000",,
"20218089861","Pho on 16th Vietnamese Grill","Entity Type","2021-11-19T00:00:00.000",,,,,"Lanna Thai Springs LLC","7 E Vermijo Ave",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-11-19T00:00:00.000","GOOD",
"20218082370","Asian Cafe","Entity Type","2021-11-17T00:00:00.000",,,,,"Tran & Yen, LLC","16257 Ledge Rock Dr",,"Parker","CO",,,"US",,,,,,,,"2021-11-17T00:00:00.000","GOOD",
"20218075731","Raiz Cafe","Individual","2021-11-14T00:00:00.000","Caroline",,"Walker",,,"36841 County Rd 15",,"Windsor","CO",,,"US",,,,,,,,"2021-11-14T00:00:00.000",,
"20218075717","Grumpy's Restaurant","Individual","2021-11-14T00:00:00.000","Richard","K","Reinicke",,,"8552 Gold Peak Lane","Unit B","Highlands Ranch","CO",,,"US",,"Unit B","Highlands Ranch","CO",,,"US","2021-11-14T00:00:00.000",,
"20218073362","Cafe 168","Entity Type","2021-11-12T00:00:00.000",,,,,"CAFETORIUM, LLC","309 RAILROAD AVE",,"Rifle","CO",,,"US",,,,,,,,"2021-11-12T00:00:00.000","GOOD",
"20218074752","Cafe Palooza","Entity Type","2021-11-12T00:00:00.000",,,,,"The Azar Group, LLC","10784","Wheatfield Lane","Parker","CO",,,"US",,,,,,,,"2021-11-12T00:00:00.000","GOOD",
"20218070588","Tee One Restaurant","Entity Type","2021-11-11T00:00:00.000",,,,,"BGCR, LLC","610 E. Main Street, #11",,"Frisco","CO",,,"US",,,"Dillon","CO",,,"US","2021-11-11T00:00:00.000","GOOD",
"20218069950","The Grumpy Egg Cafe","Entity Type","2021-11-10T00:00:00.000",,,,,"Jems Enterprises LLC","3924 E 120th Ave",,"Thornton Co","CO",,,"US",,,,,,,,"2021-11-10T00:00:00.000","GOOD",
"20218068506","Lady Luck Restaurant LLC","Entity Type","2021-11-10T00:00:00.000",,,,,"Lady Luck Restaurant LLC","1395 N Ellicott Hwy",,"Calhan","CO",,,"US",,,,,,,,"2021-11-10T00:00:00.000","GOOD",
"20218068687","Fuji Restaurant and Bar","Entity Type","2021-11-10T00:00:00.000",,,,,"Sherpa Holdings 2015, LLC","2018 Broadway",,"Boulder","CO",,,"US",,,,,,,,"2021-11-10T00:00:00.000","GOOD",
"20218066168","Lazy Dog Saloon Bar & Grill","Entity Type","2021-11-09T00:00:00.000",,,,,"Rack Stars BBQ, LLC","153 Hwy 550 Unit #1",,"Ridgway","CO",,,"US",,,,,,,,"2021-11-09T00:00:00.000","GOOD",
"20218064248","Cancun Mexican Grill & Cantina","Entity Type","2021-11-08T00:00:00.000",,,,,"La Perla 2 Inc","431 Main St",,"Windsor","CO",,,"US",,,,,,,,"2021-11-08T00:00:00.000","GOOD",
"20218056534","Java Jakes Cafe","Entity Type","2021-11-04T00:00:00.000",,,,,"Provencher Holdings LLC","6285 Dazzling Ct",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-11-04T00:00:00.000","GOOD",
"20218053739","Golf Cabin Bar and Grill","Entity Type","2021-11-03T00:00:00.000",,,,,"enrohtgroup Limited Liability Company","404 Grant Street",,"Salida","CO",,,"US",,,"Poncha Springs","CO",,,"US","2021-11-03T00:00:00.000","GOOD",
"20218055007","DGO MEXICAN GRILL  2GO","Entity Type","2021-11-03T00:00:00.000",,,,,"DGO MEXICAN GRILL LLC","6101 E 64TH AVE",,"Commerce City","CO",,,"US",,,"Denver","CO",,,"US","2021-11-03T00:00:00.000","GOOD",
"20218037431","Luckys Bakehouse Cafe","Entity Type","2021-10-29T00:00:00.000",,,,,"LM Boulder CO LLC","3970 Broadway, Unit 105",,"Boulder","CO",,,"US",,,,,,,,"2021-10-29T00:00:00.000","GOOD",
"20218038604","GRANDPAS CAFE","Entity Type","2021-10-29T00:00:00.000",,,,,"Arika Corporation","1815 Trevor Circle",,"Longmont","CO",,,"US",,,,,,,,"2021-10-29T00:00:00.000","GOOD",
"20218035925","El Jalisco Mexican Restaurant","Entity Type","2021-10-29T00:00:00.000",,,,,"El Rayito LLC","6840 N. Academy Blvd",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-10-29T00:00:00.000","GOOD",
"20218034993","Jay's Grille and Bar","Entity Type","2021-10-28T00:00:00.000",,,,,"JCF INTERPRISE LLC","6343 E GIRARD PL APT 529",,"Denver","CO",,,"US",,,,,,,,"2021-10-28T00:00:00.000","GOOD",
"20218018655","Polanka Restaurant","Entity Type","2021-10-25T00:00:00.000",,,,,"POLANKA LLC","110 VILLAGE LN",,"Carbondale","CO",,,"US",,,,,,,,"2021-10-25T00:00:00.000","GOOD",
"20218001271","Daylight Cafe","Entity Type","2021-10-22T00:00:00.000",,,,,"Jems Enterprises LLC","3924 E 120th Ave",,"Thornton Co","CO",,,"US",,,,,,,,"2021-10-22T00:00:00.000","GOOD",
"20218001219","Blue Bonnet Restaurant","Entity Type","2021-10-22T00:00:00.000",,,,,"BLUE BONNET RESTAURANT CORP.","457 S BROADWAY",,"Denver","CO",,,"US",,"1-w","Denver","CO",,,"US","2021-10-22T00:00:00.000","GOOD",
"20211959536","Aunty Bev's Restaurant LLC","Entity Type","2021-10-21T00:00:00.000",,,,,"Aunty Bev's Restaurant LLC","2322 Lake",,"Pueblo","CO",,,"US",,,,,,,,"2021-10-21T00:00:00.000","GOOD",
"20211954496","JUS GRILL RESTAURANT LLC","Entity Type","2021-10-19T00:00:00.000",,,,,"JUS GRILL RESTAURANT LLC","17200 E ILIFF AVE STE A10",,"Aurora","CO",,,"US",,,,,,,,"2021-10-19T00:00:00.000","GOOD",
"20211947652","Desert Sage Restaurant & Bistro","Entity Type","2021-10-16T00:00:00.000",,,,,"Power of Peace Enterprises LLC","242 Baca Townhouse",,"Crestone","CO",,,"US",,,"Crestone","CO",,,"US","2021-10-16T00:00:00.000","GOOD",
"20211947377","La Loteria Mexican Grill","Entity Type","2021-10-15T00:00:00.000",,,,,"Vimo LLC","5350 W 64th Ave",,"Arvada","CO",,,"US",,,"Arvada","CO",,,"US","2021-10-15T00:00:00.000","GOOD",
"20211944880","THE SIMPLE CAFE","Entity Type","2021-10-14T00:00:00.000",,,,,"Just Enjoy Living Ltd","229 Grand Avenue",,"Paonia","CO",,,"US",,,"Paonia","CO",,,"US","2021-10-14T00:00:00.000","GOOD",
"20211943290","El Parral Mexican Restaurant","Entity Type","2021-10-14T00:00:00.000",,,,,"Aguirre Greenwood Village, Inc.","937 E. Belleview Avene",,"Littleton","CO",,,"US",,,"Littleton","CO",,,"US","2021-10-14T00:00:00.000","GOOD",
"20211932566","REDbird Cafe","Entity Type","2021-10-08T00:00:00.000",,,,,"PD Productions LLC","3107 W Colorado Ave #306",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-10-08T00:00:00.000","GOOD",
"20211926093","Mexico City Cafe","Entity Type","2021-10-06T00:00:00.000",,,,,"Mexico City Cafe' Inc","1617 Raton Ave",,"La Junta","CO",,,"US",,,,,,,,"2021-10-06T00:00:00.000","GOOD",
"20211925543","The Branding Iron Bar & Grill","GP","2021-10-05T00:00:00.000",,,,,"CTE AND SONS LLC","206 e main",,"Pierce","CO",,,"US",,,"Eaton","CO",,,"US","2021-10-05T00:00:00.000",,
"20211925434","CHINA JADE SEAFOOD RESTAURANT","Entity Type","2021-10-05T00:00:00.000",,,,,"SHUN AND SALLY, INC.","375 S FEDERAL BLVD STE 109",,"Denver","CO",,,"US",,,,,,,,"2021-10-05T00:00:00.000","GOOD",
"20211909726","All Valley Cafe Inc","Entity Type","2021-09-30T00:00:00.000",,,,,"Herrera & Company, Inc.","1013 Edison Ave",,"Alamosa","CO",,,"US",,,,,,,,"2021-09-30T00:00:00.000","GOOD",
"20211901967","Cafe Alejandro","Individual","2021-09-29T00:00:00.000","Alex",,"Maloof",,,"3250 O'Neal Circle A-11",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2021-09-29T00:00:00.000",,
"20211893645","Wondervu Cafe","Entity Type","2021-09-27T00:00:00.000",,,,,"Coal Creek Canyon Cafe, LLC","3850 Stuart Street",,"Denver","CO",,,"US",,,,,,,,"2021-09-27T00:00:00.000","GOOD",
"20211896155","The Smoothie Cafe of Greenwood Village","Entity Type","2021-09-27T00:00:00.000",,,,,"Ceiger Industries, LLC","5739 E Caley Drive",,"Centennial","CO",,,"US",,,,,,,,"2021-09-27T00:00:00.000","GOOD",
"20211885201","Lupita's A Mexican Restaurant, LLC","Entity Type","2021-09-24T00:00:00.000",,,,,"LUPITA'S A MEXICAN RESTAURANT, LLC","75 W BRIDGE STREET",,"Brighton","CO",,,"US",,,,,,,,"2021-09-24T00:00:00.000","GOOD",
"20211864580","Eclectic Bar and Grill","Entity Type","2021-09-23T00:00:00.000",,,,,"Momentum Hospitality LLC","68 Coachman Court",,"Dillon","CO",,,"US",,,,,,,,"2021-09-23T00:00:00.000","GOOD",
"20211861026","Phil's Grill Catering","Individual","2021-09-22T00:00:00.000","Debbie",,"Knudsen",,,"13221 CR 51",,"Arapahoe","CO",,,"US",,,"Arapahoe","CO",,,"US","2021-09-22T00:00:00.000",,
"20211809564","Mystic Secret Cafe","Individual","2021-09-19T00:00:00.000","Athena","Louise","Kline",,,"2592 Palmer Park Blvd",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-09-19T00:00:00.000",,
"20211850185","AMIR GRILL","Entity Type","2021-09-17T00:00:00.000",,,,,"ALBARQA INC","103 N RUBEY DR","UNIT E","Golden","CO",,,"US",,,,,,,,"2021-09-17T00:00:00.000","GOOD",
"20211843339","OLD SANTA FE MEXICAN GRILL","Entity Type","2021-09-14T00:00:00.000",,,,,"MARMOLEJO ALIAGA CORPORATION","1500 W LITTLETON BLVD STE 120",,"Littleton","CO",,,"US",,,,,,,,"2021-09-14T00:00:00.000","GOOD",
"20211836897","Sherpa Cafe","Entity Type","2021-09-10T00:00:00.000",,,,,"Sherpa Cafe Salida LLC","1110 E Hwy 50",,"Salida","CO",,,"US",,,,,,,,"2021-09-10T00:00:00.000","GOOD",
"20211834258","Empire Sweet Shop and Grill","Entity Type","2021-09-09T00:00:00.000",,,,,"Empire Grill and Sweet Shop LLC","1810 Shamrock  Drive",,"Superior","CO",,,"US",,,,,,,,"2021-09-09T00:00:00.000","GOOD",
"20211834821","The Froggie Food Mobile Cafe","Entity Type","2021-09-09T00:00:00.000",,,,,"Froggie Food LLC","16810 Cedar Lane",,"Cedaredge","CO",,,"US",,,,,,,,"2021-09-09T00:00:00.000","GOOD",
"20211830247","Saigon Grill","Entity Type","2021-09-08T00:00:00.000",,,,,"New Asia Inc","337 N Circle Dr",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-09-08T00:00:00.000","GOOD",
"20211828957","The Mexican bar & grill","Entity Type","2021-09-07T00:00:00.000",,,,,"El Fraile LLC, Dissolved February 2, 2022","160 railroad ave",,"Minturn","CO",,,"US",,,"Minturn","CO",,,"US","2021-09-07T00:00:00.000","VDISS",
"20211821757","EL CORRALITO SPORTS BAR & GRILL","Entity Type","2021-09-03T00:00:00.000",,,,,"EL CORRALITO LLC","2030 S. Academy Blvd.",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-09-03T00:00:00.000","GOOD",
"20211822864","Taspen's Cafe & Bakery","Entity Type","2021-09-03T00:00:00.000",,,,,"Conscious Foods LLC","25797 Conifer Road","B112","Conifer","CO",,,"US",,"Ste B102","Conifer","CO",,,"US","2021-09-03T00:00:00.000","GOOD",
"20211818518","20TH  STREET CAFE LLC","Entity Type","2021-09-02T00:00:00.000",,,,,"El Tarahumara Mexican Restaurant, Inc.","1050 W Colfax Ave Unit D",,"Denver","CO",,,"US",,,,,,,,"2021-09-02T00:00:00.000","GOOD",
"20211818845","Purple Toad Social Tap & Grill","Entity Type","2021-09-02T00:00:00.000",,,,,"Intermill Enterprises LLC","4465 Northpark Drive","Suite 308","Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-09-02T00:00:00.000","GOOD",
