"rec_no","fiscal_year","fiscal_year_period","accounting_period","service","department","fund_code","fund_name","appropriation_code","appropriation_name","program","expense_category","vendor","vendor_id","payment_id","payment_date","invoice_id","invoice_line","invoice_distribution_line","invoice_date","amount","description"
"322733240","2020","11","MAY","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY127200092-1-0","2020-05-06T00:00:00.000","GAX-212-212CY127200092-1-0","1","1","2020-05-06T00:00:00.000","100.00","CITIES-LIQUOR SALES DIST."
"323057300","2020","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020140T0502940-1-0","2020-05-14T00:00:00.000","GAX-655-GAXRU2020140T0502940-1-0","1","1","2020-05-14T00:00:00.000","12630.08","REFUND"
"323525588","2020","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ143349202000349-1-0","2020-05-22T00:00:00.000","GAX-625-625JJ143349202000349-1-0","1","1","2020-05-22T00:00:00.000","8650.79","REFUND - LOCAL OPTION SLS TAX"
"323672910","2020","11","MAY","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006149720TAX201-42-0","2020-05-29T00:00:00.000","GAXH-006-BB006149720TAX201-42-0","1","1","2020-05-29T00:00:00.000","128.00","RELEASED OFFSETS"
"324156416","2020","12","JUNE","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY155200085-1-0","2020-06-04T00:00:00.000","GAX-212-212CY155200085-1-0","1","1","2020-06-04T00:00:00.000","75.00","CITIES-LIQUOR SALES DIST."
"324354652","2020","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020168T0602940-1-0","2020-06-11T00:00:00.000","GAX-655-GAXRU2020168T0602940-1-0","1","1","2020-06-11T00:00:00.000","8007.58","REFUND"
"324918550","2020","12","JUNE","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-20JBGAX772-14-0","2020-06-18T00:00:00.000","GAX-269-20JBGAX772-14-0","1","1","2020-06-18T00:00:00.000","10816.00","FEDERAL PASS THROUGH"
"325098978","2020","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ176349202000349-1-0","2020-06-24T00:00:00.000","GAX-625-625JJ176349202000349-1-0","1","1","2020-06-24T00:00:00.000","8650.79","REFUND - LOCAL OPTION SLS TAX"
"325539280","2020","12","JUNE","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006180720TAX202-30-0","2020-06-30T00:00:00.000","GAXH-006-BB006180720TAX202-30-0","1","1","2020-06-30T00:00:00.000","209.00","RELEASED OFFSETS"
"346033918","2021","1","JUNE +30","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021201T0702940-1-0","2021-07-15T00:00:00.000","GAX-655-GAXRU2021201T0702940-1-0","1","1","2021-07-15T00:00:00.000","20930.09","REFUND"
"346278642","2021","1","JUNE +30","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ204349202100349-1-0","2021-07-23T00:00:00.000","GAX-625-625JJ204349202100349-1-0","1","1","2021-07-23T00:00:00.000","9373.50","REFUND - LOCAL OPTION SLS TAX"
"328036340","2021","2","AUGUST","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020231T0802940-1-0","2020-08-13T00:00:00.000","GAX-655-GAXRU2020231T0802940-1-0","1","1","2020-08-13T00:00:00.000","14158.19","REFUND"
"328476746","2021","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ237349202000349-1-0","2020-08-24T00:00:00.000","GAX-625-625JJ237349202000349-1-0","1","1","2020-08-24T00:00:00.000","9330.63","REFUND - LOCAL OPTION SLS TAX"
"346724718","2021","2","JUNE +60","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21JBGAX669-5-0","2021-08-02T00:00:00.000","GAX-269-21JBGAX669-5-0","1","1","2021-08-02T00:00:00.000","2168.00","FEDERAL PASS THROUGH"
"346724714","2021","2","JUNE +60","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21JBGAX669-4-0","2021-08-02T00:00:00.000","GAX-269-21JBGAX669-4-0","1","1","2021-08-02T00:00:00.000","1824.00","FEDERAL PASS THROUGH"
"329490462","2021","3","SEPTEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-090920LA141-1-0","2020-09-09T00:00:00.000","GAX-282-090920LA141-1-0","1","1","2020-09-09T00:00:00.000","1460.83","STATE AID"
"329552738","2021","3","SEPTEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020259T0902940-1-0","2020-09-10T00:00:00.000","GAX-655-GAXRU2020259T0902940-1-0","1","1","2020-09-10T00:00:00.000","19001.88","REFUND"
"330288176","2021","3","SEPTEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ268349202000349-1-0","2020-09-24T00:00:00.000","GAX-625-625JJ268349202000349-1-0","1","1","2020-09-24T00:00:00.000","9330.63","REFUND - LOCAL OPTION SLS TAX"
"331105262","2021","4","OCTOBER","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21TAGAX013-13-0","2020-10-08T00:00:00.000","GAX-269-21TAGAX013-13-0","1","1","2020-10-08T00:00:00.000","20214.00","FEDERAL PASS THROUGH"
"331104166","2021","4","OCTOBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY281200056-1-0","2020-10-08T00:00:00.000","GAX-212-212CY281200056-1-0","1","1","2020-10-08T00:00:00.000","690.00","CITIES-LIQUOR SALES DIST."
"331427680","2021","4","OCTOBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020294T1002940-1-0","2020-10-15T00:00:00.000","GAX-655-GAXRU2020294T1002940-1-0","1","1","2020-10-15T00:00:00.000","11571.25","REFUND"
"331453218","2021","4","OCTOBER","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21JBGAX098-9-0","2020-10-16T00:00:00.000","GAX-269-21JBGAX098-9-0","1","1","2020-10-16T00:00:00.000","7388.00","FEDERAL PASS THROUGH"
"331926738","2021","4","OCTOBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ300349202000349-1-0","2020-10-26T00:00:00.000","GAX-625-625JJ300349202000349-1-0","1","1","2020-10-26T00:00:00.000","9330.65","REFUND - LOCAL OPTION SLS TAX"
"332653894","2021","5","NOVEMBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","OPEN ACCESS","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-100620OA161-1-0","2020-11-06T00:00:00.000","GAX-282-100620OA161-1-0","1","1","2020-11-06T00:00:00.000","550.89","STATE AID"
"332750574","2021","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ314336202000336-1-0","2020-11-10T00:00:00.000","GAX-625-625JJ314336202000336-1-0","1","1","2020-11-10T00:00:00.000","14101.33","REFUND - LOCAL OPTION SLS TAX"
"332795452","2021","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020322T1102940-1-0","2020-11-12T00:00:00.000","GAX-655-GAXRU2020322T1102940-1-0","1","1","2020-11-12T00:00:00.000","16662.02","REFUND"
"333285360","2021","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","009W","LOCAL GOVERNMENT RELIEF PAYMENTS",,,"LOCAL GOVERNMENT RELIEF PAYMENTS","STATE AID","FAYETTE CITY OF","00002128911","GAXH-625-LGRP11182000001-13-0","2020-11-18T00:00:00.000","GAXH-625-LGRP11182000001-13-0","1","1","2020-11-18T00:00:00.000","34247.62","FEDERAL PASS THROUGH"
"333510638","2021","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ329349202000349-1-0","2020-11-24T00:00:00.000","GAX-625-625JJ329349202000349-1-0","1","1","2020-11-24T00:00:00.000","9494.53","REFUND - LOCAL OPTION SLS TAX"
"334266384","2021","6","DECEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2020350T1202940-1-0","2020-12-10T00:00:00.000","GAX-655-GAXRU2020350T1202940-1-0","1","1","2020-12-10T00:00:00.000","16409.09","REFUND"
"335009120","2021","6","DECEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ358349202000349-1-0","2020-12-23T00:00:00.000","GAX-625-625JJ358349202000349-1-0","1","1","2020-12-23T00:00:00.000","9494.53","REFUND - LOCAL OPTION SLS TAX"
"335596686","2021","7","JANUARY","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21JBGAX229-7-0","2021-01-08T00:00:00.000","GAX-269-21JBGAX229-7-0","1","1","2021-01-08T00:00:00.000","5145.00","FEDERAL PASS THROUGH"
"336075404","2021","7","JANUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202119T0102940-1-0","2021-01-14T00:00:00.000","GAX-655-GAXRU202119T0102940-1-0","1","1","2021-01-14T00:00:00.000","15478.74","REFUND"
"336389106","2021","7","JANUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ022349202100349-1-0","2021-01-25T00:00:00.000","GAX-625-625JJ022349202100349-1-0","1","1","2021-01-25T00:00:00.000","9494.53","REFUND - LOCAL OPTION SLS TAX"
"337547134","2021","8","FEBRUARY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202147T0202940-1-0","2021-02-11T00:00:00.000","GAX-655-GAXRU202147T0202940-1-0","1","1","2021-02-11T00:00:00.000","11694.57","REFUND"
"337537062","2021","8","FEBRUARY","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21JBGAX303-16-0","2021-02-11T00:00:00.000","GAX-269-21JBGAX303-16-0","1","1","2021-02-11T00:00:00.000","35069.00","FEDERAL PASS THROUGH"
"338215086","2021","8","FEBRUARY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ055349202100349-1-0","2021-02-24T00:00:00.000","GAX-625-625JJ055349202100349-1-0","1","1","2021-02-24T00:00:00.000","7988.23","REFUND - LOCAL OPTION SLS TAX"
"339005824","2021","9","MARCH","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU202175T0302940-1-0","2021-03-11T00:00:00.000","GAX-655-GAXRU202175T0302940-1-0","1","1","2021-03-11T00:00:00.000","5791.69","REFUND"
"339644122","2021","9","MARCH","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ083349202100349-1-0","2021-03-24T00:00:00.000","GAX-625-625JJ083349202100349-1-0","1","1","2021-03-24T00:00:00.000","7988.23","REFUND - LOCAL OPTION SLS TAX"
"340753228","2021","10","APRIL","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021110T0402940-1-0","2021-04-15T00:00:00.000","GAX-655-GAXRU2021110T0402940-1-0","1","1","2021-04-15T00:00:00.000","35957.27","REFUND"
"341257804","2021","10","APRIL","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ113349202100349-1-0","2021-04-23T00:00:00.000","GAX-625-625JJ113349202100349-1-0","1","1","2021-04-23T00:00:00.000","7988.25","REFUND - LOCAL OPTION SLS TAX"
"341470964","2021","10","APRIL","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006115720TAX212-10-0","2021-04-30T00:00:00.000","GAXH-006-BB006115720TAX212-10-0","1","1","2021-04-30T00:00:00.000","263.00","RELEASED OFFSETS"
"341461828","2021","10","APRIL","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAX-269-21JBGAX476-12-0","2021-04-30T00:00:00.000","GAX-269-21JBGAX476-12-0","1","1","2021-04-30T00:00:00.000","1648.00","FEDERAL PASS THROUGH"
"342151144","2021","11","MAY","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021138T0502940-1-0","2021-05-13T00:00:00.000","GAX-655-GAXRU2021138T0502940-1-0","1","1","2021-05-13T00:00:00.000","13633.71","REFUND"
"342795392","2021","11","MAY","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ144349202100349-1-0","2021-05-24T00:00:00.000","GAX-625-625JJ144349202100349-1-0","1","1","2021-05-24T00:00:00.000","9373.50","REFUND - LOCAL OPTION SLS TAX"
"343686192","2021","12","JUNE","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021166T0602940-1-0","2021-06-10T00:00:00.000","GAX-655-GAXRU2021166T0602940-1-0","1","1","2021-06-10T00:00:00.000","17394.09","REFUND"
"344455246","2021","12","JUNE","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ175349202100349-1-0","2021-06-24T00:00:00.000","GAX-625-625JJ175349202100349-1-0","1","1","2021-06-24T00:00:00.000","9373.50","REFUND - LOCAL OPTION SLS TAX"
"366447246","2022","1","JUNE +30","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2022200T0702940-1-0","2022-07-14T00:00:00.000","GAX-655-GAXRU2022200T0702940-1-0","1","1","2022-07-14T00:00:00.000","13290.56","REFUND"
"367072800","2022","1","JUNE +30","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-6251022202441LS-1-0","2022-07-25T00:00:00.000","GAX-625-6251022202441LS-1-0","1","1","2022-07-25T00:00:00.000","10794.03","REFUND - LOCAL OPTION SLS TAX"
"347461490","2022","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","010W","ARP NON-ENTITLEMENT UNIT",,,"ARP NON-ENTITLEMENT UNIT","STATE AID","FAYETTE CITY OF","00002128911","GAXH-625-ARPA0811210000A-25-0","2021-08-12T00:00:00.000","GAXH-625-ARPA0811210000A-25-0","1","1","2021-08-12T00:00:00.000","107371.55","FEDERAL PASS THROUGH"
"347464250","2022","2","AUGUST","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021229T0802940-1-0","2021-08-12T00:00:00.000","GAX-655-GAXRU2021229T0802940-1-0","1","1","2021-08-12T00:00:00.000","12430.67","REFUND"
"347966900","2022","2","AUGUST","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ236349202100349-1-0","2021-08-24T00:00:00.000","GAX-625-625JJ236349202100349-1-0","1","1","2021-08-24T00:00:00.000","10277.46","REFUND - LOCAL OPTION SLS TAX"
"348316306","2022","2","AUGUST","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY242210503-1-0","2021-08-31T00:00:00.000","GAX-212-212CY242210503-1-0","1","1","2021-08-31T00:00:00.000","502.50","CITIES-LIQUOR SALES DIST."
"349260120","2022","3","SEPTEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021264T0902940-1-0","2021-09-17T00:00:00.000","GAX-655-GAXRU2021264T0902940-1-0","1","1","2021-09-17T00:00:00.000","20897.91","REFUND"
"349292434","2022","3","SEPTEMBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY260210236-1-0","2021-09-20T00:00:00.000","GAX-212-212CY260210236-1-0","1","1","2021-09-20T00:00:00.000","390.00","CITIES-LIQUOR SALES DIST."
"349656710","2022","3","SEPTEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ267349202100349-1-0","2021-09-24T00:00:00.000","GAX-625-625JJ267349202100349-1-0","1","1","2021-09-24T00:00:00.000","10330.70","REFUND - LOCAL OPTION SLS TAX"
"349748076","2022","3","SEPTEMBER","ADMINISTRATION AND REGULATION","STATE ACCOUNTING TRUST ACCTS","0922","INCOME OFFSET CLEARING",,,"INCOME OFFSET CLEARING FUND","CLAIMS","FAYETTE CITY OF","00002128911","GAXH-006-BB006270221-8-0","2021-09-28T00:00:00.000","GAXH-006-BB006270221-8-0","1","1","2021-09-28T00:00:00.000","278.62","RELEASED OFFSETS"
"350282694","2022","4","OCTOBER","EDUCATION","EDUCATION, DEPT OF","0001","GENERAL FUND","I98","ENRICH IOWA LIBRARIES","ENRICH IOWA","STATE AID","FAYETTE CITY OF","00002128912","GAX-282-100521LA143-1-0","2021-10-05T00:00:00.000","GAX-282-100521LA143-1-0","1","1","2021-10-05T00:00:00.000","1390.62","STATE AID"
"350520544","2022","4","OCTOBER","ADMINISTRATION AND REGULATION","ALCOHOLIC BEVERAGES","0631","LIQUOR CONTROL ACT FUND",,,"LICENSE OPERATIONS","STATE AID","FAYETTE CITY OF","00002128911","GAX-212-212CY278210225-1-0","2021-10-12T00:00:00.000","GAX-212-212CY278210225-1-0","1","1","2021-10-12T00:00:00.000","112.50","CITIES-LIQUOR SALES DIST."
"350685628","2022","4","OCTOBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021292T1002940-1-0","2021-10-14T00:00:00.000","GAX-655-GAXRU2021292T1002940-1-0","1","1","2021-10-14T00:00:00.000","13952.20","REFUND"
"351190172","2022","4","OCTOBER","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAXN-269-21JBGAXN731-2-0","2021-10-21T00:00:00.000","GAXN-269-21JBGAXN731-2-0","1","1","2021-10-21T00:00:00.000","15838.00","FEDERAL PASS THROUGH"
"351190168","2022","4","OCTOBER","ECONOMIC DEVELOPMENT","IOWA ECONOMIC DEVELOPMENT AUTHORITY","0340","CDBG SUBGRANTS",,,"SUB-GRANTS","STATE AID","FAYETTE CITY OF","00002128911","GAXN-269-21JBGAXN731-1-0","2021-10-21T00:00:00.000","GAXN-269-21JBGAXN731-1-0","1","1","2021-10-21T00:00:00.000","9382.00","FEDERAL PASS THROUGH"
"351340508","2022","4","OCTOBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ295349202100349-1-0","2021-10-22T00:00:00.000","GAX-625-625JJ295349202100349-1-0","1","1","2021-10-22T00:00:00.000","10330.70","REFUND - LOCAL OPTION SLS TAX"
"352177838","2022","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","0815","LOCAL SALES & SERV TAX FUND",,,"SAVE-LOCAL OPTION SALES TAX-CITIES & COUNTIES","REFUNDS-LOCAL OPTION","FAYETTE CITY OF","00002128911","GAX-625-625JJ312349202100349-1-0","2021-11-08T00:00:00.000","GAX-625-625JJ312349202100349-1-0","1","1","2021-11-08T00:00:00.000","21191.64","REFUND - LOCAL OPTION SLS TAX"
"352329430","2022","5","NOVEMBER","ADMINISTRATION AND REGULATION","TREASURER OF STATE","0812","STREET CONSTR FUND CITIES",,,"STREET CONSTR. FUND CITIES","REFUNDS-OTHER","FAYETTE CITY OF","00002128911","GAX-655-GAXRU2021321T1102940-1-0","2021-11-12T00:00:00.000","GAX-655-GAXRU2021321T1102940-1-0","1","1","2021-11-12T00:00:00.000","11024.10","REFUND"
"352845168","2022","5","NOVEMBER","ADMINISTRATION AND REGULATION","REVENUE","010W","ARP NON-ENTITLEMENT UNIT",,,"ARP NON-ENTITLEMENT UNIT","STATE AID","FAYETTE CITY OF","00002128911","GAXH-625-ARPA1118210000F-13-0","2021-11-18T00:00:00.000","GAXH-625-ARPA1118210000F-13-0","1","1","2021-11-18T00:00:00.000","359.73","FEDERAL PASS THROUGH"
