Date,Start Time,End Time,Event Title,Description,Location,County,Contact,Contact Title,Phone,Email,Directions,Registration Link,Location 1,Counties,Zip Codes
11/26/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/12/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
09/30/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - II,"Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
09/26/2018 12:00:00 AM,1899-12-31T01:00:00.000,1899-12-31T03:00:00.000,Basic Computer Skills: The Internet and Email,"Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 2, The Internet and Email 
September 26 @ Dennis Library in Newton. 
Search engines, setting up and accessing email, basic browsing and email security.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,Sussex,Julie Knapp,Library Associate,(973) 948-3660,jknapp@sussexcountylibrary.org,"https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,,,
04/26/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - II,"Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/03/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
08/27/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
03/11/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Anyone interested in federal grants, tuition waivers or online learning needs to register with this One Stop before attending the orientation.  Call us at 973-383-2775.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/21/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T07:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/05/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
01/31/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T13:00:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,,,,,
12/21/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/20/2017 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T13:00:00.000,Top Notch Resume - II,"Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,Sussex,,,,,,,,,
03/25/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,Various training options are available to job seekers lacking skills in demand areas. Customers are asked to register prior to orientation.,Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/23/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
07/21/2018 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T12:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,,Sussex,Julie Knapp,,973-943-3660 ext. 3409,jknapp@sussexcountlylibrary.org,https://sussexcountylibrary.org/event/linkedin-101-dorothy-henry-2018-07-21/2018-07-21/,,,,
11/20/2017 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
07/09/2018 12:00:00 AM,12pm,3pm,ESS - Sparta School District Hiring Event,"<p>Sparta School District Hiring Event<br />Monday, 7/9/2018 (12-3pm)<br />Monday, 8/6/2018 (12-3pm)<br />SPARTA BOARD OF EDUCATION<br />18 Mohawk Avenue<br />Sparta, NJ 07871</p>
<p> </p>
<p>Hiring for the 2018-2019 School year in Sparta.<br />-Teachers<br />-Substitute Teachers<br />-Substitute Teacher's Aides<br />-Administrative</p>
<p> </p>
<p>What to bring: A copy of your resume.</p>",,Sussex,Eric Cruz,,(908) 910-0584,ecruz@ess.com,"https://www.google.com/maps/place/18+Mohawk+Ave,+Sparta+Township,+NJ+07871/@41.0347099,-74.6419407,17z/data=!3m1!4b1!4m5!3m4!1s0x89c37287f6bc22f3:0x8478ce66c9c8e298!8m2!3d41.0347099!4d-74.639752",,,,
02/18/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Presidents Day - LWD closed,ALL,ALL,,,,,,,,,
